#tail	head
HSD17B12	NCOA2
HSD17B12	PPARGC1A
HSD17B12	PAPSS1
HSD17B12	COMT
HSD17B12	FSHB
BCL6	EGR2
BCL6	PPARGC1A
BCL6	PTPRC
EGR2	KIFC2
EGR2	EGR3
EGR2	CRYAB
EGR2	FSHB
EGR2	ZMYM2
EGR2	HIST1H2BH
CHMP2A	DOCK8
HIST1H2BH	PPFIBP2
COMT	FSHB
COMT	NCOA2
COMT	PPARGC1A
COMT	PAPSS1
PTPRC	ERBB4
PTPRC	PPFIBP2
IGKV1-16	CDC37
IGKV1-16	ZMYM2
IGKV1-16	FGF17
IGKV1-16	ERBB4
BAG3	AAR2
BAG3	DOCK8
BAG3	CRYAB
MSN	AAR2
MSN	PAPSS1
PPARGC1A	NAMPT
PPARGC1A	NCOA2
PPARGC1A	FSHB
CDC37	ZMYM2
CDC37	IGLV1-44
CDC37	FGF17
EGR3	KIFC2
EGR3	ZMYM2
EGR3	CRYAB
CSNK2B	DCHS1
CSNK2B	AAR2
NCOA2	NAMPT
NCOA2	FSHB
FGF17	ZMYM2
FGF17	ERBB4
FGF17	IGLV1-44
IGLV1-44	ERBB4
IGLV1-44	ZMYM2
DCHS1	ERBB4
AAR2	NAMPT
ZMYM2	ERBB4
FSHB	NAMPT
FSHB	PAPSS1
PAPSS1	NAMPT
