#tail	head
CDH15	ABL1
CDH15	ACTB
CDH15	HNRNPL
CCDC57	EIF4G1
CCDC57	HNRNPL
CCDC57	C4orf45
ABL1	FOS
ABL1	TPTE2
ABL1	AP2A1
ABL1	AR
FTSJ1	CYCS
FTSJ1	MAP7D3
H2AFB1	HIST1H3G
H2AFB1	PKN1
H2AFB1	AR
H2AFB1	FOS
PIP5K1A	PLCD3
PIP5K1A	PIP4K2A
PIP5K1A	HNRNPL
PIP5K1A	INPP5E
PIP5K1A	TPTE2
PIP5K1A	AP2A1
HIST1H3G	CBX5
HIST1H3G	ACTB
HIST1H3G	PKN1
HIST1H3G	FOS
HIST1H3G	HNRNPL
HIST1H3G	SRRM2
HIST1H3G	SIRT7
HIST1H3G	AR
DIO2	CPT1A
DIO2	GH1
DIO2	THRB
AR	FOS
AR	HNRNPL
AR	ACTB
AR	PKN1
AR	PCDH9
AR	VGF
AP2A1	ACTB
AP2A1	PIP4K2A
AP2A1	HIST2H2BC
AP2A1	SRRM2
EIF4G1	FOXB1
EIF4G1	SIRT7
INPP5E	PLCD3
INPP5E	PIP4K2A
INPP5E	TPTE2
FOS	VGF
FOS	PNN
ZBTB40	FOXB1
ZBTB40	HIST2H2BC
AACS	PLA2G5
AACS	ACSM2B
AACS	GPAM
AACS	CPT1A
AACS	ELOVL6
AACS	ACSM4
PCDH9	ACTB
CPT1A	PLA2G5
CPT1A	HNRNPL
CPT1A	ACSM4
CPT1A	ELOVL6
CPT1A	ACSM2B
SEMA3B	BOLL
SEMA3B	HNRNPL
SIRT7	PRPF40A
SIRT7	SRRM2
SIRT7	PNN
ACER2	ACSM4
ACER2	ACSM2B
ACTB	THRB
ACTB	HNRNPL
ACTB	CBX5
ELOVL6	PLA2G5
ELOVL6	ACSM4
ELOVL6	ACSM2B
TPTE2	PIP4K2A
TPTE2	PLCD3
GPAM	ACSM2B
GPAM	ACSM4
THRB	GH1
THRB	HNRNPL
PNN	PIP4K2A
PNN	SRRM2
PNN	CCDC9
PNN	PRPF40A
PRPF40A	SRRM2
PRPF40A	C4orf45
PRPF40A	HNRNPL
PRPF40A	CCDC9
MAP7D3	CBX5
CYCS	GH1
BOLL	C4orf45
SRRM2	HNRNPL
SRRM2	PIP4K2A
CCDC9	PIP4K2A
ACSM2B	ACSM4
PKN1	HNRNPL
PIP4K2A	PLCD3
