#tail	head
PSMA4	TNFRSF13C
PSMA4	MYC
PSMA4	TNFSF13B
PSMA4	PSMF1
PSMA4	TNFRSF11A
HSD17B2	MYC
HSD17B2	SORBS1
HSD17B2	CYP2D6
HSD17B2	PNRC2
C3AR1	GOLGA5
C3AR1	CEBPA
C3AR1	SPPL3
TSPYL1	DDX24
TSPYL1	TP53BP1
TNFRSF11A	PSMF1
PSMF1	TNFSF13B
PSMF1	TNFRSF13C
PSMF1	CRX
GOLGA5	MYC
GOLGA5	PHF21A
CRX	MDFI
SORBS1	ATP6V0D1
SORBS1	MYC
SORBS1	XRCC6
SORBS1	G3BP2
SORBS1	CEBPA
CYP2D6	MYC
CYP2D6	ADRB2
CYP2D6	PRKCA
CYP2D6	CEBPA
ADRB2	CEBPA
ADRB2	ATP6V0D1
SPPL3	MYC
TNFSF13B	CEBPA
TNFSF13B	TNFRSF13C
TNP2	MDFI
TNP2	PRKCA
MYC	XRCC6
MYC	PRKCA
MYC	DDX24
MYC	CEBPA
MYC	TP53BP1
DDX24	G3BP2
SCAMP4	MDFI
TP53BP1	XRCC6
PHF21A	CDC5L
PHF21A	CEBPA
CEBPA	XRCC6
PNRC2	XRCC6
