#tail	head
TP53I3	AKR1D1
TP53I3	GPX3
CACNA1C	SRI
CACNA1C	PPFIA2
CACNA1C	GNGT2
CACNA1C	CACNA1S
CACNA1C	STXBP1
CACNA1S	SRI
CACNA1S	PPFIA2
CACNA1S	STXBP1
DNHD1	NPM1
DNHD1	HIST1H4C
DNHD1	CBFA2T3
S100A12	SLC5A1
GPX3	PCYOX1
GPX3	SOD1
COQ9	NIPSNAP1
COQ9	NFS1
NPM1	EGFR
NPM1	NIPSNAP1
NPM1	HIST1H4C
NPM1	SP1
SLC1A2	STXBP1
SLC1A2	HIST1H4C
SLC1A2	SP1
SLC1A2	PPFIA2
SLC1A2	SLC5A1
BLK	ALS2CR12
BLK	EGFR
LINS1	SP1
LINS1	CBFA2T3
SRI	STXBP1
SRI	SOD1
SRI	PPFIA2
ADCYAP1R1	GNGT2
ADCYAP1R1	AKR1D1
EGFR	HIST1H4C
EGFR	CRK
EGFR	SLC5A1
EGFR	SOD1
EGFR	GNGT2
ALS2CR12	CRK
CRK	SP1
SLC5A1	SP1
SLC5A1	SOD1
SP1	PPFIA2
SP1	CBFA2T3
SP1	STXBP1
SP1	SOD1
NFS1	PCYOX1
NFS1	SOD1
PPFIA2	STXBP1
