#tail	head
COL8A1	ACTN1
COL8A1	COL4A3
COL8A1	PARVB
COL8A1	LAMB1
COL8A1	LAMA1
COL8A1	P3H3
COL8A1	NOG
COL8A1	ITGA6
COL8A1	ZNF774
COL8A1	COL5A2
MDH1	ACTN1
MDH1	SAFB
MDH1	RFX1
MDH1	RPS3A
MDH1	SPTBN1
MDH1	AQP9
MDH1	NOG
HOMER3	DLG3
HOMER3	SHANK2
COL20A1	PARVB
COL20A1	LAMB1
COL20A1	LAMA1
COL20A1	P3H3
COL20A1	ITGA6
COL20A1	ACTN1
ITGA6	COL5A2
ITGA6	PARVB
ITGA6	LAMB1
ITGA6	LAMA1
ITGA6	NOG
ITGA6	ACTN1
ITGA6	COL4A3
RABEP1	ZNF774
RABEP1	SNAPIN
RABEP1	NOG
RAB1B	ARFGAP1
RAB1B	SPTBN1
RAB1B	LMAN1
PSEN2	EID1
PSEN2	CIB1
PSEN2	NCSTN
NDC80	PPP2R1A
NDC80	P3H3
NDC80	NOG
NDC80	ACTN1
CTF1	RFX1
CTF1	AQP9
CTF1	TFAP2A
CORO6	KAT14
CORO6	RFX1
CORO6	TIGD5
CORO6	AQP9
LMAN1	NOG
KAT14	NOG
KAT14	HIST1H3D
KAT14	TADA3
PARVB	ACTN1
PARVB	COL4A3
PARVB	LAMB1
PARVB	LAMA1
PARVB	COL5A2
SPTBN1	RPS3A
SPTBN1	ACTN1
SPTBN1	HIST1H3D
SPTBN1	PPP2R1A
SPTBN1	SOX9
SPTBN1	SNAPIN
SPTBN1	ARFGAP1
SPTBN1	SAFB
PAG1	SOX9
PAG1	NCSTN
PAG1	NOG
PAG1	TIGD5
SAFB	NOG
SAFB	ARFGAP1
SAFB	ACTN1
SAFB	PPP2R1A
SAFB	NCSTN
NCSTN	RPP38
COL5A2	NOG
COL5A2	ACTN1
COL5A2	COL4A3
COL5A2	LAMB1
COL5A2	LAMA1
COL5A2	P3H3
TFAP2A	CIB1
TFAP2A	NOG
TFAP2A	SOX9
CIB1	TSGA10IP
CIB1	NOG
CCDC13	CEP290
CCDC13	RFX1
CCDC13	NOG
CCDC13	TSGA10IP
NOG	SHANK2
NOG	SOX9
NOG	ACTN1
NOG	COL4A3
NOG	DLG3
NOG	HIST1H3D
NOG	LAMB1
HIST1H3D	EID1
HIST1H3D	TADA3
ACTN1	COL4A3
ACTN1	LAMB1
ACTN1	LAMA1
ACTN1	RPS3A
CEP290	PPP2R1A
DLG3	ARFGAP1
DLG3	SHANK2
PPP2R1A	RPS3A
TADA3	RFX1
COL4A3	LAMB1
COL4A3	LAMA1
COL4A3	P3H3
RPP38	RPS3A
LAMB1	LAMA1
LAMA1	SOX9
