#tail	head
FBXW11	PRLR
FBXW11	ACBD5
FBXW11	HLTF
FBXW11	TNF
NOTCH1	NR3C1
NOTCH1	SMCHD1
NOTCH1	HLTF
NOTCH1	HIST1H2BI
NOTCH1	TNF
NOTCH1	EGF
GNA14	DNAL4
GNA14	DGKK
GNA14	TRPC6
NFATC1	TRPC6
NFATC1	TNF
NFATC1	PPP3CB
NFATC1	HLTF
NFATC1	HIST1H2BI
NFATC1	EGR3
SVIL	NR3C1
SVIL	LMNA
SVIL	EGF
SVIL	MYH13
SVIL	TNF
SVIL	MYO5C
SVIL	ACTN4
DMAC2L	MYO5C
DMAC2L	MYH13
SLC7A7	TNF
SLC7A7	PPARA
SLC7A7	SPTLC1
SLC7A7	IDO1
GNA15	DGKK
GNA15	PRLR
GNA15	TRPC6
ARF1	VDAC1
ARF1	COPB2
ARF1	HTT
ARF1	CLTA
ACBD5	MYO5C
MYO5C	ACTN4
COPB2	KIF1A
IGKV1-16	DGKK
IGKV1-16	FGF1
IGKV1-16	TRPC6
IGKV1-16	FLT3LG
IGKV1-16	EGF
PCDH9	PPARA
PCDH9	NR3C1
FLT3LG	FGF1
SPTLC1	CPT2
PSMC3	PPARA
PSMC3	KIF1A
PSMC3	NOS2
PSMC3	TNF
HIST1H2BI	VDAC1
HIST1H2BI	LMNA
HIST1H2BI	CHD1L
HIST1H2BI	PPARA
HIST1H2BI	SMCHD1
PRLR	TRPC6
PRLR	TNF
PRLR	EGF
TNF	TRPC6
TNF	LMNA
TNF	PPARA
TNF	NR3C1
TNF	NOS2
TNF	VDAC1
TNF	EGF
TNF	HTT
TNF	IDO1
IDO1	FGF1
IDO1	NOS2
FGF1	EGF
PPP3CB	EGR3
PPP3CB	TRPC6
VDAC1	HTT
VDAC1	TRPC6
TRPC6	PPARA
TRPC6	EGF
EGR3	EGF
EGR3	CAMKV
COQ8A	PPARA
COQ8A	RABAC1
COQ8A	CPT2
RABAC1	LMNA
CHD1L	HLTF
NR3C1	SMCHD1
NR3C1	CAMKV
ACTN4	NOS2
ACTN4	LMNA
DNAL4	CLTA
DNAL4	HTT
PPARA	LMNA
PPARA	CPT2
PPARA	EGF
LMNA	EGF
LMNA	SMCHD1
CLTA	EGF
