#tail	head
NUP107	SMC3
NUP107	CDC42
NUP107	NTRK1
NUP107	PPP2R5B
NUP107	CENPI
NUP107	PPP2R5C
DLGAP1	TANC1
DLGAP1	NRXN3
DLGAP1	NLGN4X
PLEC	CCDC27
PLEC	STAT5B
FBXO17	FBXW2
FBXO17	NMT1
FBXO17	UBE2V1
FBXO17	UBE2B
FOS	STAT5B
FOS	TP53
FOS	CXCL12
TP53	CDC42
TP53	UBE2B
TP53	PRKAG3
TP53	PPP2R5C
TP53	PPP2R5B
TP53	TANC1
TP53	NRXN3
TP53	NTRK1
TP53	NMT1
PPP2R5C	CENPI
PPP2R5C	PPP2R5B
PPP2R5C	SMC3
PPP2R5C	CDC42
SMC3	NTRK1
SMC3	CENPI
SMC3	ITGB1
SMC3	PPP2R5B
UBE2B	FBXW2
UBE2B	UBQLN1
UBE2B	UBE2V1
PPP2R5B	CDC42
PPP2R5B	CENPI
CLNS1A	UBQLN1
CLNS1A	EPB41L3
CLNS1A	NTRK1
NMT1	NTRK1
NMT1	ACSL6
NTRK1	TANC1
NTRK1	CDC42
NTRK1	ITGB1
NTRK1	UBQLN1
NTRK1	STAT5B
FBXW2	UBE2V1
ACSL6	PRKAG3
CXCL12	STAT5B
CXCL12	CDC42
NRXN3	NLGN4X
NRXN3	STAT5B
NRXN3	EPB41L3
PRKAG3	STAT5B
NLGN4X	EPB41L3
ITGB1	CDC42
CENPI	CDC42
UBQLN1	UBE2V1
