#tail	head
TP53BP1	ATM
TP53BP1	HIST1H2BI
TP53BP1	PSMC1
TP53BP1	HIST1H2BJ
TP53BP1	USP3
TP53BP1	VCP
HCFC2	DIDO1
HCFC2	HCFC1
GORASP1	HARS2
GORASP1	FOLR1
GORASP1	RAB1A
HCFC1	PHGDH
HCFC1	NAPA
HCFC1	SEPT7
SLC25A41	VPS28
SLC25A41	PDPR
VPS28	CHMP7
VPS28	VPS37D
VCP	KIF1BP
VCP	ATM
VCP	PHGDH
VCP	NAPA
VCP	PSMC1
VCP	SEPT7
VCP	G3BP2
VPS37D	CHMP7
VPS37D	KIF1BP
CDC5L	RPL12
CDC5L	STK24
CDC5L	SEPT7
CDC5L	PSMC1
CDC5L	DIDO1
CDC5L	PHGDH
SEPT7	FOLR1
SEPT7	PDHA1
SEPT7	G3BP2
SEPT7	PHGDH
SEPT7	NAPA
HIST1H2BI	USP3
HIST1H2BI	ATM
G3BP2	NAPA
G3BP2	STK24
G3BP2	PHGDH
NAPA	FOLR1
NAPA	PDHA1
NAPA	PHGDH
PDHA1	RAB1A
PDHA1	RPL12
PDHA1	HIST1H2BJ
PDHA1	PHGDH
PDHA1	PDPR
HIST1H2BJ	ATM
HIST1H2BJ	USP3
FOLR1	RAB1A
FOLR1	PHGDH
RPL12	STK24
