#tail	head
ETS2	ESRRA
ETS2	CTSK
ETS2	SPARC
ETS2	FOXO4
ETS2	LRP5
ETS2	SASH3
ETS2	TP53
ETS2	CACNG2
ETS2	CANX
ETS2	RAB34
NOG	CSNK1G2
NOG	TMEM106C
NOG	STAT6
NOG	MEF2A
NOG	ESRRA
NOG	KCNQ1
NOG	CBX5
NOG	RDH10
NOG	BAX
NOG	RABGAP1L
NOG	SFN
NOG	AGBL2
NOG	SPARC
NOG	C9orf24
NOG	THSD4
THSD4	ZNF195
THSD4	CEP164
EPRS	CANX
EPRS	AGBL2
EPRS	HSCB
ZNF195	CBX5
CEP164	BBS7
AGBL2	ESRRA
AGBL2	SLC25A18
AGBL2	TP53
CACNG2	FOXO4
CACNG2	PLN
CACNG2	TP53
RDH10	SP1
RDH10	HIST1H4B
RDH10	BAX
RDH10	FOXO4
RDH10	ERGIC1
RDH10	TP53
CANX	SENP2
CANX	BAK1
CANX	ESRRA
CANX	TP53
CANX	TMEM106C
CANX	SP1
TP53	CSNK1G2
TP53	FOXO4
TP53	MLEC
TP53	ESRRA
TP53	ACE
TP53	SP1
TP53	BAX
TP53	STAT6
TP53	BAK1
TP53	TMEM97
TP53	SENP2
TP53	SFN
FAF2	ERGIC1
FAF2	SP1
FAF2	HSCB
FAF2	PNPLA6
LRP5	FOXO4
LRP5	ESRRA
LRP5	MEF2A
LRP5	STAT6
LRP5	CSNK1G2
SPARC	CTSK
SPARC	BAK1
TMEM106C	PLN
TMEM106C	TMEM97
SLC12A1	MEF2A
SLC12A1	KCNQ1
SLC12A1	KCNK3
ESRRA	ERGIC1
ESRRA	ACE
ESRRA	SP1
ESRRA	C9orf24
RAB34	SP1
RAB34	STAT6
RAB34	BAK1
RAB34	RABGAP1L
SASH3	STAT6
FOXO4	BBS7
FOXO4	C9orf24
FOXO4	SFN
FOXO4	PLN
FOXO4	SP1
FOXO4	TMEM97
FOXO4	STAT6
FOXO4	CTSK
BAK1	ERGIC1
BAK1	KCNQ1
BAK1	BAX
RABGAP1L	SP1
MLEC	HSCB
KRTAP9-3	C9orf24
KRTAP9-3	SLC25A18
SFN	CSNK1G2
SFN	KCNK3
SFN	BAX
C9orf24	SP1
C9orf24	STAT6
BAX	PNPLA6
BAX	HSCB
BAX	ACE
BAX	SP1
CTSK	MEF2A
CBX5	HIST1H4B
CBX5	SP1
ACE	HIST1H4B
ACE	SP1
SP1	SENP2
CSNK1G2	STAT6
HSCB	PNPLA6
KCNQ1	STAT6
