#tail	head
PRAM1	NEDD9
PRAM1	PCGF1
SF1	NTF3
SF1	TFCP2
SF1	ANKRD13A
SF1	HNRNPL
SF1	ETS2
SF1	CLUH
SF1	AHR
RALA	HNRNPL
RALA	ARF1
RALA	ESR2
PDGFRA	GNGT1
PDGFRA	ITK
PDGFRA	GAB2
PDGFRA	SMURF1
PDGFRA	IGKV1-16
PDGFRA	ETS2
PDGFRA	IGLV2-14
PDGFRA	BAG4
PDGFRA	MTMR3
PAX2	AHR
PAX2	NEDD9
PAX2	FAM78A
PAX2	TFCP2
TNK2	SMURF1
TNK2	HNRNPL
TNK2	MTMR3
TNK2	AHR
NEDD9	TFCP2
NEDD9	ETS2
NTF3	ITK
NTF3	GAB2
NTF3	BAG4
NTF3	HNRNPL
NTF3	IGKV1-16
NTF3	IGLV2-14
NTF3	GNGT1
ARF1	DNM1
OR10AC1	GNGT1
OR10AC1	REEP5
OR10AC1	REEP6
GOLPH3	ESR2
GOLPH3	TIPRL
MTMR3	HDAC11
MTMR3	ITK
MTMR3	SYNJ2
DNM1	SYNJ2
ITK	SMURF1
ITK	GAB2
ITK	ESR2
ITK	IGKV1-16
ITK	IGLV2-14
ITK	GNGT1
ITK	BAG4
IGKV1-16	GNGT1
IGKV1-16	BAG4
IGKV1-16	GAB2
IGKV1-16	DGKA
IGKV1-16	ESR2
TFCP2	PPP6C
TFCP2	ESR2
TIPRL	PPP6C
BAG4	ESR2
BAG4	GNGT1
BAG4	GAB2
BAG4	IGLV2-14
FAM78A	ETS2
FAM78A	AHR
DGKA	ETS2
DGKA	CDS1
DGKA	GNGT1
DGKA	IGLV2-14
OR4A47	REEP5
OR4A47	REEP6
OR4A47	GNGT1
SYNJ2	ESR2
SYNJ2	HNRNPL
PIH1D1	HNRNPL
PIH1D1	RPS25
PIH1D1	NOP2
PIH1D1	CLUH
PIH1D1	ETS2
NOP2	HDAC11
NOP2	HNRNPL
REEP6	GNGT1
REEP6	CDS1
REEP6	REEP5
SMURF1	RPS25
SMURF1	ANKRD13A
SMURF1	HNRNPL
CDS1	HNRNPL
CDS1	GRPR
REEP5	ESR2
REEP5	HNRNPL
REEP5	GNGT1
ESR2	CDH26
ESR2	GAB2
ESR2	CDKN1A
ESR2	IGLV2-14
ESR2	AHR
ESR2	RPS25
ESR2	GNGT1
ESR2	PPP6C
ETS2	CDKN1A
ETS2	ARL8B
ETS2	GAB2
HDAC11	CDKN1A
HDAC11	AHR
HDAC11	CLUH
RPS25	CDKN1A
GRPR	GNGT1
GRPR	ARL8B
PCGF1	PPP6C
CDH26	HNRNPL
HNRNPL	AHR
AHR	CDKN1A
IGLV2-14	GNGT1
IGLV2-14	GAB2
GAB2	GNGT1
