#tail	head
SEZ6	PAX4
SEZ6	TCF12
TYK2	IL11RA
TYK2	LYN
MYBPC2	HTR3A
MYBPC2	ORAI2
MYBPC2	DES
MYBPC2	TRPC5
HTR3A	CPNE1
HTR3A	SLC12A7
HTR3A	SLC12A6
HTR3A	DES
IL11RA	SHC1
PPM1D	PAX4
PPM1D	BZW1
PPM1D	RBMX
RPRD1B	KHDRBS1
RPRD1B	BZW1
RPRD1B	SGF29
RPRD1B	GNAI3
RPRD1B	CPNE1
RPRD1B	PGD
GNAI3	PGD
GNAI3	BZW1
GNAI3	TRPC5
GNAI3	SGF29
SLC12A6	PAX4
SLC12A6	SLC12A7
SLC12A6	ANO4
SLC12A6	SLC6A12
GRB7	SHC1
GRB7	TCF12
GRB7	NRG2
GRB7	PAX4
ANO4	SLC12A7
PGD	SGF29
DES	TRPC5
DES	ORAI2
ORAI2	CPNE1
CPNE1	SGF29
CPNE1	TRPC5
CPNE1	PAX4
KHDRBS1	RBMX
KHDRBS1	LYN
KHDRBS1	SGF29
RBMX	BZW1
SHC1	LYN
SHC1	PAX4
SHC1	NRG2
SHC1	TRPC5
SLC12A7	SLC6A12
SLC6A12	SLC5A3
PAX4	TCF12
PAX4	SLC5A3
PAX4	TRPC5
PAX4	NRG2
TCF12	SGF29
LYN	TRPC5
BZW1	SGF29
