#tail	head
MTERF4	HSCB
FOXK1	TFAP4
FOXK1	OGA
FOXK1	EIF2AK3
IL11RA	NF1
IL11RA	IL15
HLA-DRB5	KIF11
HLA-DRB5	HLA-DQB2
HLA-DRB5	AP1S1
HLA-DRB5	HLA-DMB
SMARCC1	NOTCH1
SMARCC1	FMO2
SMARCC1	HIST1H3G
SMARCC1	OGA
SMARCC1	KDM1A
SMARCC1	HIST1H3I
HLA-DQB2	KIF11
HLA-DQB2	AP1S1
HLA-DQB2	HLA-DMB
BBX	HIST1H3G
BBX	OGA
BBX	HIST1H3I
BBX	STAT5A
HIST1H3G	APCS
HIST1H3G	H3F3A
HIST1H3G	MSH2
HIST1H3G	KDM1A
HIST1H3G	KIF11
HIST1H3G	NOTCH1
HIST1H3G	LOXL2
PGK1	IL15
PGK1	OGA
PGK1	SCO2
H3F3A	HIST1H3I
H3F3A	KIF11
H3F3A	NOTCH1
H3F3A	KDM1A
H3F3A	APCS
CYFIP2	FGFR1OP2
CYFIP2	AXL
CYFIP2	WAS
CYFIP2	IGHG3
CYFIP2	WASF2
CYFIP2	IL1RL1
IL15	STAT5A
IL15	IL5RA
IL15	IL15RA
IL15RA	STAT5A
IL15RA	IL5RA
IL15RA	AXL
IL1RL1	FGFR1OP2
IL1RL1	IGHG3
IL1RL1	RHOA
IL1RL1	WASF2
STAT5A	LMO4
STAT5A	SSBP3
STAT5A	SSBP2
STAT5A	AXL
STAT5A	IL5RA
STAT5A	FGFR1OP2
STAT5A	NF1
TFAP4	NOTCH1
TFAP4	FMO2
TFAP4	ZBTB14
TFAP4	SSBP2
SSBP3	SSBP2
SSBP3	LMO4
SSBP3	KDM1A
FDXR	HSCB
NF1	PAX3
NF1	LMO4
NF1	SSBP2
LMO4	SSBP2
LOXL2	HIST1H3I
MSH2	OGA
MSH2	HUS1
MSH2	HIST1H3I
IGHG3	RHOA
IGHG3	WASF2
IGHG3	FGFR1OP2
IGHG3	AXL
KIF11	HIST1H3I
AP1S1	PAX3
SSBP2	KDM1A
WAS	WASF2
APCS	SCO2
APCS	HIST1H3I
ZBTB14	KDM1A
ZBTB14	HUS1
WASF2	AXL
WASF2	FGFR1OP2
HSCB	SCO2
HIST1H3I	NOTCH1
HIST1H3I	KDM1A
FGFR1OP2	RHOA
FGFR1OP2	AXL
AXL	RHOA
NOTCH1	KDM1A
NOTCH1	RHOA
FMO2	RHOA
