#tail	head
ALKBH7	EGR1
ALKBH7	L2HGDH
CACNA2D4	IFNG
CACNA2D4	GNAI1
CACNA2D4	CASR
CACNA2D4	CACNA2D2
EGR1	PTEN
EGR1	FSTL5
EGR1	IFNG
EGR1	ETS2
EGR1	ESR2
BMX	ACP1
BMX	PTEN
BMX	ETS2
SLC39A6	C8G
SLC39A6	IFNG
SLC39A6	HRG
CENPA	HIST1H4E
CENPA	ACTB
SLC27A5	SEPHS1
SLC27A5	ASAH1
HMBS	FTCD
HMBS	MAOA
HMBS	NIT2
DVL3	AP2M1
DVL3	PTEN
DVL3	NTRK1
DVL3	STAM
DVL3	ESR2
DVL3	GNAI1
DVL3	PIK3R1
CASR	IFNG
CASR	GNAI1
CASR	CACNA2D2
SEPHS1	CLIC4
SEPHS1	POU2F1
SEPHS1	ESR2
SEPHS1	AP2M1
SEPHS1	ARPC2
DNM1	ACTB
DNM1	NTRK1
DNM1	CLIC4
DNM1	EPHB4
DNM1	AP2M1
DNM1	STAM
DNM1	ARPC2
DNM1	HLA-DRB1
DNM1	PIK3R1
DNM1	KIAA0319
VASN	ESR2
VASN	TUBA4A
VASN	MON2
ASAH1	POU2F1
ASAH1	ACTB
ASAH1	MAOA
ASAH1	ESR2
STAM	KIAA0319
STAM	NTRK1
STAM	AP2M1
STAM	ESR2
STAM	ARPC2
STAM	PTEN
STAM	PIK3R1
ARPC2	ACTB
ARPC2	NTRK1
ARPC2	AP2M1
ARPC2	WASF2
ARPC2	PIK3R1
ARPC2	ETS2
ARPC2	KIAA0319
ARPC2	ESR2
HLA-DRB1	HIST1H4E
HLA-DRB1	AP2M1
HLA-DRB1	IFNG
HLA-DRB1	GNAI1
POU2F1	HIST1H4E
POU2F1	PTEN
POU2F1	PIGT
POU2F1	FSTL5
TUBA4A	PIGT
TUBA4A	ACTB
TUBA4A	CLIC4
GNAI1	HRG
GNAI1	ACTB
GNAI1	PTEN
GNAI1	CACNA2D2
ACTB	ETS2
ACTB	WASF2
ACTB	HIST1H4E
ACTB	ESR2
ACTB	PTEN
ACTB	AP2M1
ACTB	ACP1
ACTB	MAOA
ACTB	PSTPIP1
ACTB	CLIC4
NTRK1	ACP1
NTRK1	CLIC4
NTRK1	WASF2
NTRK1	PTEN
NTRK1	PIK3R1
NTRK1	HIST1H4E
NTRK1	PIGT
NTRK1	MON2
NTRK1	AP2M1
PTEN	HIST1H4E
PTEN	PIK3R1
PTEN	ETS2
PTEN	EPHB4
PTEN	AP2M1
PTEN	IFNG
PTEN	WASF2
PTEN	ESR2
C8G	IFNG
ACP1	EPHB4
CLIC4	ESR2
KIAA0319	PIK3R1
KIAA0319	AP2M1
WASF2	PIK3R1
WASF2	PSTPIP1
WASF2	ESR2
PIK3R1	EPHB4
PIK3R1	AP2M1
PIK3R1	ESR2
PIK3R1	IFNG
PIK3R1	ETS2
PSTPIP1	ETS2
ESR2	L2HGDH
ESR2	CACNA2D2
ESR2	MON2
ESR2	HIST1H4E
AP2M1	EPHB4
CACNA2D2	HRG
CACNA2D2	IFNG
L2HGDH	NIT2
NIT2	MAOA
NIT2	FTCD
HRG	IFNG
MAOA	FTCD
