#tail	head
CHRNA7	SORBS3
CHRNA7	HNF1A
CHRNA7	MAPK7
CHRNA7	NFATC1
WEE1	ATF2
WEE1	CRK
WEE1	HNF1A
PRKAA1	SESN3
PRKAA1	ASNS
PRKAA1	MAPK7
PRKAA1	PDE4C
PRKAA1	SREBF1
PRKAA1	POU2F1
PRKAA1	SELENOH
PRKAA1	PRKAA2
PRKAA1	CDX4
ZW10	CDC20
ZW10	STX18
ZW10	KIF2C
PRKAA2	CDX4
PRKAA2	SELENOH
PRKAA2	PDE4C
PRKAA2	ASNS
PRKAA2	SESN3
HEY1	DERL2
HEY1	HNRNPA2B1
HEY1	PAX4
HNRNPA2B1	PSMA5
HNRNPA2B1	PAX4
HNRNPA2B1	PAPSS2
HNRNPA2B1	CUX1
HNRNPA2B1	ATF2
HNRNPA2B1	ERG
HNRNPA2B1	CRK
PSMD5	PSMA5
PSMD5	CDC20
ZDHHC5	ATF2
ZDHHC5	ELK1
ZDHHC5	PAX4
CDX4	PITX1
CDX4	ATF2
CDX4	PAX4
CDX4	POU2F1
SARAF	DERL2
SARAF	TEX28P2
SARAF	ATF2
STX18	TEX28P2
POU2F1	PAX4
POU2F1	TCEAL7
POU2F1	CUX1
POU2F1	ATF2
POU2F1	SPI1
POU2F1	SESN3
POU2F1	KDM4A
POU2F1	HNF1A
PITX1	HGS
AP2S1	GRIP2
AP2S1	ELK1
AP2S1	HGS
NFATC1	CUX1
NFATC1	ATF2
NFATC1	SPI1
PSMA5	CDC20
PSMA5	ELK1
PSMA5	HNF1A
CUX1	HNF1A
CUX1	ERG
HGS	SORBS3
ARSJ	PAPSS2
ELK1	PAX4
ELK1	MAPK7
ELK1	ADCY2
ELK1	CRK
PDE4C	ADCY2
PDE4C	PAPSS2
PDE4C	ASNS
CDC20	KIF2C
PAPSS2	ASNS
SORBS3	SREBF1
SPI1	ERG
SPI1	SESN3
SPI1	ATF2
SPI1	MAPK7
SPI1	SREBF1
TCEAL7	SREBF1
SESN3	HNF1A
MAPK7	ERG
SREBF1	HNF1A
SREBF1	ADCY2
SREBF1	ATF2
PAX4	CRK
PAX4	HNF1A
PAX4	SH3BP1
PAX4	ERG
PAX4	ATF2
PAX4	KDM4A
CRK	SH3BP1
CRK	GRIP2
HNF1A	ERG
HNF1A	ZNF442
HNF1A	ATF2
ERG	KDM4A
