#tail	head
GSK3B	SMN2
GSK3B	TP53
GSK3B	HSPA1A
GSK3B	PAX4
GSK3B	HNRNPD
GSK3B	HSPA1B
GSK3B	CDKN1A
GSK3B	AKT1
GSK3B	BICD2
LSM2	SMN2
LSM2	HNRNPD
LSM2	CWC15
NCOR1	RNF2
NCOR1	EP300
NCOR1	RUNX1
NCOR1	TP53
NCOR1	TCF3
NCOR1	CDKN1A
NCOR1	AKT1
ACTR2	PCDH7
ACTR2	HNRNPD
ACTR2	SDC4
ACTR2	SLBP
ACTR2	SMN2
ACTR2	CDH10
ACTR2	FER
AATK	ATAD3A
AATK	HSPB1
AATK	SLC25A12
HNRNPD	HSPA1A
HNRNPD	SDC4
HNRNPD	HSPA1B
HNRNPD	SLBP
HNRNPD	PPOX
HNRNPD	PAFAH1B3
HNRNPD	HSPB1
HNRNPD	SMN2
HNRNPD	CWC15
HNRNPD	MYH1
CD55	PAX4
CD55	SDC4
CD55	SLBP
CD55	TIMM50
CD55	SMN2
CWC15	GCN1
GCN1	RNF2
GCN1	POU6F2
GCN1	PDE4B
GCN1	HSPA1A
GCN1	HSPA1B
PCDH7	TCF3
PCDH7	FER
PCDH7	FOXO4
TP53	FOXO4
TP53	PAFAH1B3
TP53	HSPA1B
TP53	HSPB1
TP53	RNF2
TP53	MYH1
TP53	PAX4
TP53	SMN2
TP53	HSPA1A
TP53	ATAD3A
TP53	EP300
TP53	KRAS
TP53	CDKN1A
TP53	AKT1
TP53	ANGPT2
TP53	TIMM50
SLC25A12	FOXO4
GRK4	AKT1
GRK4	HTR1B
SMN2	HSPA1A
SMN2	POU6F2
SMN2	SLBP
SMN2	DLG1
SMN2	HSPB1
SMN2	SDC4
SMN2	TIMM50
SMN2	HDLBP
SMN2	HSPA1B
SMN2	RNF2
SMN2	NSF
SDC4	SLBP
SDC4	TIMM50
SDC4	HDLBP
SDC4	HSPA1B
SDC4	NSF
SDC4	HSPA1A
SDC4	DLG1
SDC4	TCF3
FOXO4	RUNX1
FOXO4	NSF
FOXO4	POU6F2
FOXO4	TCF3
FOXO4	PAX4
FOXO4	EP300
FOXO4	CDKN1A
FOXO4	PAFAH1B3
FOXO4	AKT1
FOXO4	CDH10
FOXO4	HTR1B
FOXO4	ANGPT2
SLBP	DLG1
SLBP	TIMM50
SLBP	HDLBP
SLBP	HSPA1B
SLBP	NSF
SLBP	HSPA1A
POU6F2	PDE4B
POU6F2	ZFHX3
RLN1	PAX4
RLN1	HSPA1A
RLN1	HSPA1B
RLN1	EP300
HSPA1B	RNF2
HSPA1B	EP300
HSPA1B	CDKN1A
HSPA1B	HSPA1A
HSPA1B	HSPB1
CDH10	FER
CDH10	PAX4
CDKN1A	AKT1
CDKN1A	ANGPT2
CDKN1A	EP300
CDKN1A	PAX4
CDKN1A	ZFHX3
CDKN1A	HSPA1A
RUNX1	EP300
RUNX1	DLG1
RUNX1	TCF3
RUNX1	ZFHX3
RUNX1	RNF2
HTR1B	PDE4B
TCF3	HDLBP
TCF3	PDE4B
TCF3	ZFHX3
TCF3	EP300
TCF3	PPOX
TCF3	KRAS
TCF3	TIMM50
TCF3	DLG1
TCF3	PAFAH1B3
FER	NSF
BICD2	PAFAH1B3
ATAD3A	RNF2
DLG1	KRAS
PAX4	EP300
PAX4	AKT1
PAX4	PPOX
PAX4	ANGPT2
RNF2	NSF
RNF2	HSPA1A
RNF2	TIMM50
RNF2	EP300
HDLBP	HSPB1
NSF	AKT1
KRAS	HSPB1
KRAS	EP300
KRAS	AKT1
AKT1	EP300
AKT1	HSPB1
HSPB1	HSPA1A
HSPB1	EP300
EP300	HSPA1A
