#tail	head
SH3KBP1	SCARB2
SH3KBP1	EIF4ENIF1
SH3KBP1	RRBP1
SH3KBP1	INS
SH3KBP1	CCT5
SH3KBP1	HSPD1
SH3KBP1	PLEKHG3
SH3KBP1	EXOSC8
SH3KBP1	SFPQ
SH3KBP1	SYNJ2
CEBPD	INS
CEBPD	RAB3IP
CEBPD	WNT6
INS	EIF4ENIF1
INS	SFPQ
INS	MYO1C
INS	HSPD1
INS	RHOU
INS	RRBP1
INS	SYNJ2
INS	LZIC
KIAA1549	FGB
KIAA1549	SERPINA12
KIAA1549	ARRB2
HNF1A	FGB
HNF1A	WNT6
HNF1A	POLA2
HNF1A	TENM3
HNF1A	RAB3IP
LZIC	FGB
MYO1C	PLEKHG3
MYO1C	EXOC2
MYO1C	ARRB2
SERPINA12	TENM3
COP1	DDB2
COP1	STK40
COP1	CCT5
RAB3IP	EXOC2
PLEKHG3	RRBP1
PLEKHG3	SFPQ
EXOSC8	SFPQ
EXOSC8	RRBP1
SFPQ	ARRB2
SFPQ	EIF4ENIF1
SFPQ	RRBP1
SFPQ	CCT5
SFPQ	HSPD1
WNT6	RHOU
WNT6	ARRB2
SCARB2	HSPD1
SCARB2	ARRB2
SCARB2	SYNJ2
SYNJ2	ARRB2
DDB2	CCT5
DDB2	HSPD1
CCT5	STK40
CCT5	RRBP1
EIF4ENIF1	RRBP1
RRBP1	HSPD1
POLA2	STK40
