#tail	head
BCAT1	AIMP1
BCAT1	BBOX1
WEE1	PTPN22
WEE1	DUSP19
WEE1	PPARA
WEE1	SPTBN1
WEE1	CASP3
WEE1	DUSP1
PHF5A	SNRNP70
PHF5A	HNF4A
PHF5A	PTBP1
PHF5A	HIST1H3J
PHF5A	RORA
SLBP	SHKBP1
SLBP	AHNAK
SLBP	SMTN
SLBP	PTBP1
SLBP	AIMP1
SLBP	SPTBN1
SLBP	SNRNP70
SLBP	SLC2A1
SLBP	MARCKS
RYK	PTPN22
RYK	DUSP19
RYK	CEACAM21
RYK	DUSP1
LCP2	ZAP70
LCP2	ELOVL6
ATF4	HNF4A
ATF4	DUSP1
ATF4	CASP3
ATF4	EP300
ATF4	CTCF
GAPDHS	DUSP1
GAPDHS	ACPP
GAPDHS	UPP2
GAPDHS	PCCA
GAPDHS	ATP11B
GAPDHS	SUCLA2
GAPDHS	PTPN22
GAPDHS	DUSP19
UPP2	DUSP19
UPP2	DUSP1
UPP2	PCCA
UPP2	ACPP
UPP2	PTPN22
UPP2	ATP11B
UPP2	SUCLA2
NPC1	UNC93B1
NPC1	VDR
NPC1	PPARA
NPC1	HNF4A
ADCYAP1R1	VDR
ADCYAP1R1	CASP3
ADCYAP1R1	HNF4A
SHKBP1	AHNAK
SHKBP1	MARCKS
SHKBP1	AIMP1
SHKBP1	SMTN
SHKBP1	VDR
SHKBP1	SPTBN1
SHKBP1	PTBP1
SHKBP1	SNRNP70
SHKBP1	SLC2A1
AIMP1	PTBP1
AIMP1	SMTN
AIMP1	SPTBN1
AIMP1	SNRNP70
AIMP1	HNF4A
SLC2A1	HNF4A
SLC2A1	CASP3
SLC2A1	EP300
SLC2A1	SNRNP70
SLC2A1	SMTN
SLC2A1	SPTBN1
SLC2A1	PPARA
CTCF	EP300
CTCF	FBL
CTCF	VDR
CTCF	HIST1H3J
ACPP	SOAT2
ACPP	SUCLA2
ZAP70	DUSP1
ZAP70	DUSP19
ZAP70	PTPN22
MARCKS	SMTN
MARCKS	RORA
MARCKS	SPTBN1
MARCKS	SNRNP70
PTBP1	SMTN
PTBP1	RORA
PTBP1	CASP3
PTBP1	SPTBN1
PTBP1	SNRNP70
BBOX1	ELOVL6
BBOX1	SUCLA2
SPTBN1	SMTN
SPTBN1	SNRNP70
SPTBN1	COPB1
SPTBN1	AHNAK
SPTBN1	HIST1H3J
SUCLA2	ELOVL6
SUCLA2	PTPN22
SUCLA2	HNF4A
SUCLA2	PCCA
SUCLA2	ATP11B
SUCLA2	SOAT2
SUCLA2	RORA
SUCLA2	DUSP19
SUCLA2	DUSP1
ELOVL6	PCCA
ELOVL6	PPARA
ATP11B	CA6
CASP3	HNF4A
CASP3	VDR
CASP3	DUSP1
CASP3	PPARA
PCCA	CA6
UNC93B1	PPARA
HIST1H3J	SNRNP70
HIST1H3J	EP300
HIST1H3J	ILF3
SNRNP70	ILF3
SNRNP70	HNF4A
SNRNP70	AHNAK
SNRNP70	SMTN
DUSP19	HNF4A
ILF3	EP300
ILF3	FBL
PPARA	CEACAM21
PPARA	SMTN
PPARA	RORA
PPARA	VDR
PPARA	HNF4A
PPARA	EP300
RORA	EP300
PTPN22	VDR
EP300	VDR
VDR	HNF4A
HNF4A	SOAT2
HNF4A	COPB1
AHNAK	SMTN
