#tail	head
SERPINF1	PPARA
SERPINF1	MT2A
SERPINF1	CSNK2A1
SERPINF1	CLDN4
SERPINF1	SLC31A2
SERPINF1	HNF4A
SEC23B	MAPK14
SEC23B	SNRNP70
SEC23B	TALDO1
SEC23B	TJP1
SEC23B	CTNNB1
SEC23B	SMTN
SEC23B	SNX9
SEC23B	TMED2
SEC23B	TOMM40
SEC23B	YES1
SEC23B	ESR2
SEC23B	SH3GL1
SEC23B	OGT
SEC23B	GAPDH
SEC23B	LASP1
SEC23B	EMD
SEC23B	LRRC59
SEC23B	VTA1
SEC23B	ABLIM1
SEC23B	SMN1
SEC23B	CSNK2A1
SEC23B	ATP6V1C1
SEC23B	SRPK2
SEC23B	SIRT7
ISY1	GTF2H5
ISY1	FAM161B
ISY1	UBA52
ISY1	FRS3
ISY1	UBE2I
ISY1	SNRNP70
GAPDHS	DUSP22
GAPDHS	OTC
GAPDHS	ALDH2
GAPDHS	PLPPR3
GAPDHS	PARP10
GAPDHS	ATAD2
GAPDHS	PTPN1
GAPDHS	TALDO1
GAPDHS	SUCLA2
GAPDHS	GAPDH
GAPDHS	ACP6
GAPDHS	ME1
GAPDHS	PFKFB4
CDCA8	BUB1B
CDCA8	PIAS2
CDCA8	MYH3
CDCA8	MAPRE1
CDCA8	UBE2I
CDCA8	HIST1H2BI
CDCA8	HNF4A
CTNNB1	PCDHA2
CTNNB1	YES1
CTNNB1	PTPN1
CTNNB1	CXCL8
CTNNB1	MAPK9
CTNNB1	CALM3
CTNNB1	RTN4
CTNNB1	CSNK2A1
CTNNB1	RNF4
CTNNB1	EMD
CTNNB1	SMN1
CTNNB1	UBE2R2
CTNNB1	CTNNA2
CTNNB1	NLK
CTNNB1	MAPK14
CTNNB1	SP1
CTNNB1	ME1
CTNNB1	PPARA
CTNNB1	PRKCD
CTNNB1	UBE2I
CTNNB1	STAT1
CTNNB1	EIF6
CTNNB1	GAPDH
CTNNB1	SNRNP70
CTNNB1	RPS16
CTNNB1	MAPRE1
CTNNB1	FAS
