#tail	head
FZD4	SHH
FZD4	IHH
FZD4	HGS
FZD4	VEGFA
FZD4	BMP3
FZD4	HSPA8
FZD4	DLL3
FZD4	GNGT1
FZD4	CRX
FZD4	PRKCG
FZD4	TCF3
FZD4	AP2M1
FZD4	GNAS
RANGAP1	ESPL1
RANGAP1	MYOD1
RANGAP1	TP53
RANGAP1	SPC25
RANGAP1	BIRC5
RANGAP1	CDK1
RANGAP1	MAD2L1
RANGAP1	NTRK1
RANGAP1	HUWE1
RANGAP1	ELP1
RANGAP1	TRIM25
RANGAP1	GTF3C3
RANGAP1	TCF3
RANGAP1	MYH9
TCF3	L3MBTL2
TCF3	VEGFA
TCF3	TEF
TCF3	SEL1L
TCF3	MAZ
TCF3	GNAS
TCF3	GFRA3
TCF3	MYOD1
TCF3	BMP3
TCF3	MLLT11
TCF3	KCNK10
TCF3	SQSTM1
TCF3	FZD5
TCF3	KCNH2
TCF3	DLL3
TCF3	MRPL40
TCF3	BHLHE41
TCF3	G3BP2
TCF3	DDIT3
TCF3	TFDP2
TCF3	SLC30A8
TCF3	PHKB
TCF3	AK5
TCF3	PRKCG
TCF3	IGF2BP1
TCF3	AHI1
TCF3	PDX1
TCF3	SHH
TCF3	MAPK10
TCF3	GNGT1
TCF3	FRS3
TCF3	TYRO3
TCF3	CYTH3
TCF3	ADAM10
TCF3	IRF1
TCF3	GRIA1
TCF3	MAPK3
TCF3	FOSL1
TCF3	NOG
DBN1	GTSE1
DBN1	SRC
DBN1	NTRK1
DBN1	GNAS
DBN1	AP2M1
DBN1	SQSTM1
DBN1	MYH9
DBN1	TP53
DBN1	PTEN
CREB3	GABPA
CREB3	DDIT3
CREB3	COPS5
CREB3	CYB561
CREB3	VIM
CREB3	CCR1
CYB561	NOG
CYB561	TRIM25
CYB561	TMEM128
ESPL1	SPC25
ESPL1	BIRC5
ESPL1	MAD2L1
ESPL1	CDK1
ESPL1	HSPA8
MRPS6	TRIM25
MRPS6	MRPS18B
MRPS6	MRPL40
MRPS6	MRPS36
MRPS6	MRPL32
MRPS6	MYOD1
MRPS6	MRPL47
MRPS6	MRPL43
MRPS6	MRPS28
NDUFB9	TRIM25
NDUFB9	NDUFC2
NDUFB9	ACAD9
NDUFB9	MT-ND2
NDUFB9	NDUFAF5
NDUFB9	MRPS28
NDUFB9	ALDH2
NDUFB9	ELP1
NDUFB9	NDUFA9
NDUFB9	LEFTY1
PRNP	HSPA4
PRNP	TP53
PRNP	SLC22A9
PRNP	MAPK3
PRNP	NOG
PRNP	SLC30A8
PRNP	VEGFA
PRNP	CAT
PRNP	CCR1
GRIA4	PRKCG
GRIA4	NOG
GRIA4	TFDP2
GRIA4	ATP1B3
GRIA4	SYT5
GRIA4	VIM
GRIA4	SLC17A7
GRIA4	AP2M1
GRIA4	VCL
GRIA4	GRIA1
GRIA4	SLC8A3
FGFR4	MAPK3
FGFR4	FRS3
FGFR4	GRAP2
FGFR4	PTPN18
FGFR4	GNGT1
FGFR4	PTEN
FGFR4	PRKCI
FGFR4	SRC
FGFR4	PRKCG
FGFR4	TP53
FGFR4	NOG
FGFR4	VEGFA
CCT4	HSPA8
CCT4	NEK4
CCT4	TP53
CCT4	WDR77
CCT4	L3MBTL2
CCT4	NTRK1
CCT4	CDK1
CCT4	HUWE1
CCT4	PRKDC
CCT4	PHOSPHO1
CCT4	COPS5
CCT4	MED14
CCT4	NEDD1
CCT4	TRIM25
CCT4	KIFC3
ATP4B	SLC12A4
ATP4B	MTAP
ATP4B	PHKB
ATP4B	KCNK10
ATP4B	KCNH2
MRPS18B	MRPL40
MRPS18B	MRPL32
MRPS18B	MYH9
MRPS18B	MRPS36
MRPS18B	TEF
MRPS18B	PDX1
MRPS18B	MRPL47
MRPS18B	MRPL43
MRPS18B	SPZ1
MRPS18B	TMEM128
MRPS18B	MAZ
MRPS18B	GABPA
MRPS18B	TP53
MRPS18B	NEDD1
MRPS18B	MRPS28
MYOD1	L3MBTL2
MYOD1	PRKCG
MYOD1	SYNRG
MYOD1	GNAS
MYOD1	RFX1
MYOD1	MLLT11
MYOD1	FZD5
MYOD1	KCNH2
MYOD1	RGS12
MYOD1	DLL3
MYOD1	MRPL40
MYOD1	BHLHE41
MYOD1	SLC8A3
MYOD1	CDH10
MYOD1	LUC7L3
MYOD1	VEGFA
MYOD1	HUWE1
MYOD1	TEF
MYOD1	IGF2BP1
MYOD1	AHI1
MYOD1	CYTH3
PCDH18	SRC
PCDH18	DDIT3
PCDH18	NOG
PCDH18	CTNNA2
CSNK1G1	FZD5
CSNK1G1	KRTAP10-7
CSNK1G1	TP53
RRM2	HSPA4
RRM2	AK5
RRM2	NTRK1
RRM2	TP53
RRM2	TFDP2
RRM2	SLC12A4
RRM2	HSPA8
RRM2	CMPK2
RRM2	CDK1
RRM2	ACAD9
RRM2	NME7
RRM2	ATP1B3
RRM2	TRIM25
LUC7L3	MAZ
LUC7L3	NCBP1
LUC7L3	FOXM1
LUC7L3	TEF
LUC7L3	SRSF3
LUC7L3	SNRPD1
LUC7L3	TP53
LUC7L3	TRA2B
LUC7L3	LUC7L2
LUC7L3	TFDP2
LUC7L3	NTRK1
LUC7L3	COPS5
LUC7L3	SNRPG
LUC7L3	ENO1
LUC7L3	IRF1
SNRPG	VCL
SNRPG	HSPA8
SNRPG	TRA2B
SNRPG	SRSF3
SNRPG	SNRPD1
SNRPG	PEA15
SNRPG	WDR77
SNRPG	COPS5
SNRPG	NCBP1
CAT	DDIT3
CAT	CDK1
CAT	SQSTM1
CAT	CCL3
CAT	TP53
CAT	SRC
CAT	VIM
CAT	NTRK1
CAT	GNAS
CAT	IRF1
CAT	VEGFA
CAT	ALDH2
CAT	ENO1
CAT	PRDX5
CAT	MAPK3
TEF	DDIT3
TEF	SYNRG
TEF	TFDP2
TEF	NOG
TEF	PAK1IP1
TARDBP	NPM1
TARDBP	G3BP2
TARDBP	LUC7L2
TARDBP	NTRK1
TARDBP	RPL11
TARDBP	NCBP1
TARDBP	HSPA4
TARDBP	ALDH2
TARDBP	TRIM25
TARDBP	ENO1
TARDBP	HSPA8
TARDBP	GOT2
TARDBP	NOG
TARDBP	MYH9
TARDBP	SRC
TARDBP	XRCC6
TARDBP	SQSTM1
ALDH2	NDUFA9
ALDH2	TP53
ALDH2	NOG
ALDH2	LEFTY1
ALDH2	VIM
ALDH2	NTRK1
ALDH2	ENO1
ALDH2	G3BP2
ALDH2	MAZ
ALDH2	HPX
ALDH2	IDH1
ALDH2	VEGFA
ALDH2	NDUFC2
ALDH2	GNAS
ALDH2	GRIA1
ALDH2	SQSTM1
SLC30A8	VEGFA
SLC30A8	ENO1
SLC30A8	S100A6
SLC30A8	TP53
SLC30A8	HPX
NDUFA9	MT-ND2
NDUFA9	GTSE1
NDUFA9	NTRK1
NDUFA9	ACAD9
NDUFA9	NDUFAF5
NDUFA9	ATP1B3
NDUFA9	NDUFC2
NDUFA9	LEFTY1
HUWE1	HSPA8
HUWE1	NTRK1
HUWE1	NPM1
HUWE1	CDK1
HUWE1	NCBP1
HUWE1	HSPA4
HUWE1	MYH9
HUWE1	SRSF3
HUWE1	TRIM25
HUWE1	COPS5
HUWE1	LUC7L2
HUWE1	RBM10
HUWE1	CCL1
HUWE1	TP53
HUWE1	ENO1
SEL1L	IHH
SEL1L	SHH
SEL1L	NTRK1
SEL1L	TRIM25
SEL1L	MYH9
SEL1L	NOG
ENO1	RPL11
ENO1	NME7
ENO1	TRIM25
ENO1	SRC
ENO1	HSPA8
ENO1	NEK4
ENO1	XRCC6
ENO1	PGAM1
ENO1	NOG
ENO1	VIM
ENO1	NTRK1
ENO1	NPM1
ENO1	COPS5
MAPK3	VIM
MAPK3	NTRK1
MAPK3	SQSTM1
MAPK3	DDIT3
MAPK3	TP53
MAPK3	MED14
MAPK3	ELF3
MAPK3	TOP2B
MAPK3	SLCO5A1
MAPK3	RAB4A
MAPK3	VEGFA
MAPK3	FEV
MAPK3	VCL
MAPK3	PEA15
MAPK3	GABPA
MAPK3	MAZ
MAPK3	CDK1
MAPK3	HIST1H4E
MAPK3	PTEN
MAPK3	SRC
IDH1	MAZ
IDH1	SLC25A20
IDH1	NME7
IDH1	SRC
IDH1	SQSTM1
IDH1	GOT2
IDH1	LEFTY1
IDH1	SLC12A4
IDH1	NTRK1
TOP2B	NTRK1
TOP2B	NOG
TOP2B	PRKDC
TOP2B	CDK1
TOP2B	TP53
TOP2B	XRCC6
TOP2B	HSPA4
TOP2B	NPM1
IHH	SHH
IHH	FZD5
IHH	FZD6
GNAS	SQSTM1
GNAS	MYH9
GNAS	FZD5
GNAS	NOG
GNAS	SRC
GNAS	NTRK1
GNAS	MAGED2
GNAS	RGS12
GNAS	FZD6
GNAS	MAZ
GNAS	TRIM25
GNAS	HSPA8
GNAS	GNGT1
ANGPT2	VIM
ANGPT2	VEGFA
ANGPT2	TP53
ANGPT2	NOG
GOT2	HSPA8
GOT2	PHOSPHO1
GOT2	NTRK1
GOT2	SLC17A7
GOT2	SCCPDH
GGA3	SYNRG
GGA3	NTRK1
GGA3	HGS
G3BP2	TRIM25
G3BP2	COPS5
G3BP2	SRC
G3BP2	SQSTM1
G3BP2	TP53
G3BP2	PTEN
G3BP2	NOG
G3BP2	WDR77
G3BP2	NTRK1
G3BP2	MAZ
BAG5	HSPA8
BAG5	PTPN18
BAG5	SQSTM1
BAG5	TP53
BAG5	NOG
BAG5	MAD2L1
BAG5	HSPA4
BAG5	SRC
FZD5	AP2M1
FZD5	BMP3
FZD5	DLL3
FZD5	SHH
FZD5	NOG
FZD5	GNGT1
FZD5	MAZ
FZD5	VEGFA
FOSL1	TP53
FOSL1	NOG
FOSL1	DDIT3
FOSL1	MAZ
FOSL1	NME7
FOSL1	KIFC3
FOSL1	MAPK10
MRPS28	TP53
MRPS28	MRPL40
MRPS28	MRPL32
MRPS28	MRPL47
MRPS28	MRPL43
MRPS28	MRPS36
CCL1	GNGT1
CCL1	CCR1
NDUFAF5	ACAD9
NDUFAF5	MRPL43
NDUFAF5	NDUFC2
NDUFAF5	MT-ND2
PEA15	LUC7L2
PEA15	ATP1B3
PEA15	TP53
PEA15	COPS5
PEA15	CACYBP
PEA15	NOG
ACAD9	NDUFC2
ACAD9	MT-ND2
ACAD9	AK5
ACAD9	NTRK1
ACAD9	CMPK2
TP53	TFDP2
TP53	MYH9
TP53	S100A6
TP53	PRKDC
TP53	WDR77
TP53	MAZ
TP53	VIM
TP53	HSPA8
TP53	ADAM10
TP53	PRDX5
TP53	HPX
TP53	ZNF148
TP53	SLC22A9
TP53	VCL
TP53	XRCC6
TP53	PRKCI
TP53	SRC
TP53	CDK1
TP53	NPM1
TP53	DDIT3
TP53	LUC7L2
TP53	PHKB
TP53	PTEN
TP53	RPL11
TP53	SLCO5A1
TP53	VEGFA
TP53	HSPA4
TP53	SQSTM1
TP53	MAPK10
TP53	COPS5
TP53	MAGED2
TP53	BIRC5
TP53	GTSE1
TP53	RAB4A
TP53	NTRK1
TP53	GTF3C3
TP53	IGF2BP1
TRPC7	SYT5
TRPC7	SLC8A3
TRPC7	VIM
TRPC7	SLC17A7
TRPC7	VCL
TRPC7	GRAP2
TRPC7	GNGT1
GRIA1	SLC17A7
GRIA1	RFX1
GRIA1	VCL
GRIA1	MAZ
GRIA1	SLC8A3
GRIA1	ATP1B3
GRIA1	SQSTM1
GRIA1	PRKCG
GRIA1	NOG
GRIA1	SYT5
GRIA1	VIM
GRIA1	RAB11A
GRIA1	AP2M1
MRPL43	COPS5
MRPL43	MRPL40
MRPL43	NPM1
MRPL43	MRPL32
MRPL43	MRPL47
MRPL43	MRPS36
EFNB1	AP2M1
EFNB1	MAZ
EFNB1	PDX1
EFNB1	SRC
EFNB1	DNAJC5
EFNB1	ATP1B3
KCNK10	MAZ
KCNK10	ATP1B3
KCNK10	NOG
PAK1IP1	PDX1
PAK1IP1	RPL11
PAK1IP1	NPM1
KRTAP10-7	TYRO3
KRTAP10-7	RPL11
KRTAP10-7	KRTAP4-2
HIST1H4E	TRIM25
HIST1H4E	COPS5
HIST1H4E	PTEN
HIST1H4E	WDR77
HIST1H4E	SRC
HIST1H4E	CDK1
HIST1H4E	PRKDC
HIST1H4E	MORF4L1
HIST1H4E	ELP1
