#tail	head
BRIP1	HIST1H3D
BRIP1	HIST1H3H
BRIP1	UBC
BRIP1	FANCA
BRIP1	POLD2
BRIP1	BRCA1
BRIP1	XRCC5
BRIP1	NOG
BRIP1	MLH1
BRIP1	XRCC1
CHD9	NOG
CHD9	CYP7A1
CHD9	BRCA1
CHD9	PPARA
MAPK1	SET
MAPK1	S1PR5
MAPK1	CYFIP2
MAPK1	AKT2
MAPK1	SIPA1L3
MAPK1	SLCO2B1
MAPK1	SEH1L
MAPK1	SGTA
MAPK1	SORBS1
MAPK1	YWHAZ
MAPK1	ESR2
MAPK1	ATF3
MAPK1	ALOX5
MAPK1	SMTN
MAPK1	RORA
MAPK1	LYN
MAPK1	JUN
MAPK1	GAPDH
MAPK1	SEPT2
MAPK1	HMOX1
MAPK1	SHKBP1
MAPK1	PPARA
MAPK1	PPARG
MAPK1	SSR1
MAPK1	ERBB4
MAPK1	P2RY1
MAPK1	MTIF3
MAPK1	RB1
MAPK1	ITPR2
MAPK1	MAPT
MAPK1	SNX9
MAPK1	PPP2R1A
MAPK1	CEBPA
MAPK1	WASF3
MAPK1	ITPR1
MAPK1	AGER
GNG3	IGKV2D-30
GNG3	S1PR5
GNG3	ITPKC
GNG3	PRKCA
GNG3	IGLC3
GNG3	GNG2
GNG3	ATP1B1
GNG3	IGKV1-33
GNG3	ITPR2
GNG3	ERBB4
GNG3	IGKV5-2
GNG3	GNG4
GNG3	AKT2
GNG3	FGFR1OP2
GNG3	P2RY1
GNG3	ITPR1
GNG3	TLR9
GNG3	CXCR1
GNG3	DGKB
GNG3	MT-RNR2
GNG3	LYN
GNG3	ATF3
GNG3	PTGIR
GNG3	WASF3
GNG3	TCF3
GNG3	GPSM3
GNG3	GNB3
GNG3	OPN1SW
NAA25	RORA
NAA25	OGA
ANGPTL1	PPARA
ANGPTL1	NFIL3
ANGPTL1	TCF3
ANGPTL1	FOXD3
XPA	UBC
XPA	RB1
XPA	MLH1
XPA	POLD2
HPCAL1	ESR2
HPCAL1	NOG
HPCAL1	HMG20A
HPCAL1	CEBPA
CXCR1	GNB3
CXCR1	CDK5R1
CXCR1	LYN
CXCR1	GNG4
CXCR1	GPSM3
CXCR1	CCL4
CXCR1	ALOX5
KRT80	KRT9
KRT80	KRT40
ATP12A	MRPS7
ATP12A	ITPR1
ATP12A	FILIP1
ATP12A	CGN
ATP12A	PHKA2
ATP12A	GAPDH
ATP12A	NFIL3
DHX15	FBXO6
DHX15	SET
DHX15	SIPA1L3
DHX15	SEH1L
DHX15	SORBS1
DHX15	BRCA1
DHX15	SMTN
DHX15	SEPT2
DHX15	SHKBP1
DHX15	SSR1
DHX15	MAZ
DHX15	SNX9
DHX15	NEK4
DHX15	HTATSF1
DHX15	OGA
DHX15	UBC
DHX15	MOV10
DMWD	NDUFA5
DMWD	NUP155
DMWD	ALOX5
MRPS7	MRPL57
MRPS7	JUN
MRPS7	MTIF3
MRPS7	HIST1H3F
MRPS7	HIST1H3H
MRPS7	DAP3
LYN	CYFIP2
LYN	AKT2
LYN	FGFR1OP2
LYN	ITPKC
LYN	UBC
LYN	WASF3
LYN	JUN
LYN	GNB3
LYN	PRKCA
LYN	NOG
LYN	IGKV1-33
LYN	DTL
LYN	ITPR2
LYN	IGKV1-39
LYN	IGKV2D-30
LYN	GNG2
LYN	ITPR1
LYN	IGKV5-2
S1PR5	NOG
S1PR5	GNG2
S1PR5	CEBPA
S1PR5	PRKCA
S1PR5	GNG4
S1PR5	GPSM3
MOV10	NUP205
MOV10	SIPA1L3
MOV10	SNX9
MOV10	MAZ
MOV10	SNRPG
MOV10	SGTA
MOV10	SORBS1
MOV10	RPL9P7
MOV10	PRKCA
MOV10	YWHAZ
MOV10	NOG
MOV10	NF1
MOV10	ESR2
MOV10	SET
MOV10	HMG20A
MOV10	JUN
MOV10	SHKBP1
MOV10	SEH1L
MOV10	FBXW11
MOV10	PPARA
MOV10	SSR1
MOV10	HTATSF1
MOV10	HIST1H3D
MOV10	SMTN
MOV10	SEPT2
MOV10	HIST1H3H
HIF3A	UBC
HIF3A	TCF3
HIF3A	WTIP
HIF3A	MAZ
PSMC5	CKS1B
PSMC5	UBC
PSMC5	PPP2R1A
PSMC5	CCNE2
PSMC5	SIPA1L3
PSMC5	FGFR1OP2
PSMC5	NF1
PSMC5	SHKBP1
PSMC5	SEH1L
PSMC5	WTIP
PSMC5	SIAH1
PSMC5	SORBS1
PSMC5	SSR1
PSMC5	KRT40
PSMC5	ESR2
PSMC5	PPP2R5A
PSMC5	FBXO6
PSMC5	SMTN
PSMC5	RORA
PSMC5	JUN
PSMC5	SEPT2
PSMC5	BUB3
PSMC5	BRCA1
PSMC5	SNX9
PSMC5	SGTA
GPSM3	YWHAZ
GPSM3	CCL4
GPSM3	GNG2
GPSM3	GNG4
GPSM3	JUN
GPSM3	MT-RNR2
HIST2H3C	HIST1H3F
HIST2H3C	KIF3A
HIST2H3C	SET
HIST2H3C	DEK
HIST2H3C	RB1
HIST2H3C	HTATSF1
HIST2H3C	JUN
HIST2H3C	BRCA1
HIST2H3C	HIST1H3D
HIST2H3C	AURKB
HIST2H3C	PAX6
PPP2R1A	JUN
PPP2R1A	YWHAZ
PPP2R1A	PPP2R5A
PPP2R1A	SMTN
PPP2R1A	CENPF
PPP2R1A	SEPT2
PPP2R1A	SHKBP1
PPP2R1A	SSR1
PPP2R1A	CENPT
PPP2R1A	RB1
PPP2R1A	MCM3
PPP2R1A	SMC1A
PPP2R1A	SNX9
PPP2R1A	OFD1
PPP2R1A	CYFIP2
PPP2R1A	FGFR1OP2
PPP2R1A	MLH1
PPP2R1A	SET
PPP2R1A	NUP85
PPP2R1A	SIPA1L3
PPP2R1A	ESR2
