#tail	head
BRIP1	PARP1
BRIP1	PKM
BRIP1	ERCC4
BRIP1	POLR2B
BRIP1	POLE2
BRIP1	NOG
BRIP1	RAD50
BRIP1	ATM
BRIP1	RBX1
BRIP1	POLR2G
ASB8	NXF1
ASB8	UBE2A
ASB8	COMMD8
ASB8	NOG
ASB8	UBE2V1
ASB8	UBE2D3
ASB8	COMMD2
RET	IRS1
RET	NOG
RET	TTLL5
RET	MAPK3
RET	CCNB1
RET	PKM
RET	DUSP3
RET	E2F4
RET	CDC14C
RET	COMMD2
RET	SRC
S100A8	FXYD4
S100A8	DLD
S100A8	CAV3
S100A8	NOG
S100A8	IFI16
S100A8	S100A9
S100A8	CACNA2D2
S100A8	AGT
S100A8	PKM
S100A8	SLC30A4
S100A8	SLC30A2
S100A8	BDKRB1
S100A8	FXYD7
S100A8	UBASH3B
S100A8	RAC2
S100A8	ATP1B2
THSD7A	ARL13B
THSD7A	TMUB2
THSD7A	NOG
TMUB2	ARL13B
TMUB2	TCF3
SRXN1	NOG
SRXN1	TCF3
SRXN1	GOT1
SRXN1	IGBP1
MAPK3	MYC
MAPK3	AGT
MAPK3	SORBS3
MAPK3	FGFR1
MAPK3	HIST4H4
MAPK3	USO1
MAPK3	CAV3
MAPK3	IRS1
MAPK3	UBE2V1
MAPK3	GH1
MAPK3	FEV
MAPK3	HSCB
MAPK3	PARP1
MAPK3	TLN1
MAPK3	FGA
MAPK3	MAZ
MAPK3	PKM
MAPK3	DUSP3
MAPK3	LYN
MAPK3	IFI16
MAPK3	PDE6G
MAPK3	NR3C1
MAPK3	PLAU
MAPK3	CYP19A1
MAPK3	SRC
MAPK3	TCF3
MAPK3	CALD1
MAPK3	E2F4
TRPV4	LYN
TRPV4	MYL6B
TRPV4	CALD1
TRPV4	CAV3
TRPV4	KCNJ10
TRPV4	TLN1
TRPV4	CACNA2D2
TRPV4	SORBS3
TRPV4	SRC
LYN	NXF1
LYN	SRC
LYN	FOLR1
LYN	IGHV2-5
LYN	GNG12
LYN	TNK2
LYN	DUSP3
LYN	NOG
LYN	GH1
LYN	FGFR1
LYN	CDC14C
LYN	MYH9
HOXB4	HIST4H4
HOXB4	MYC
HOXB4	H2AFX
HOXB4	HIST1H2BB
HOXB4	HIST1H2BF
HOXB4	POLR2B
HOXB4	NCOR1
HOXB4	RBBP7
HOXB4	PAX8
HOXB4	RBX1
HOXB4	POLR2G
HOXB4	MAZ
HOXB4	EED
HOXB4	HIST2H2AA3
HOXB4	SPZ1
ERCC4	POLE2
ERCC4	H2AFX
ERCC4	POLR2B
ERCC4	ATM
ERCC4	RAD50
ERCC4	RBX1
ERCC4	POLR2G
ERCC4	PARP1
FEV	LMO2
FEV	MAZ
H2AFX	RBBP7
H2AFX	RAD50
H2AFX	HIST4H4
H2AFX	CYP19A1
H2AFX	HIST2H2AA3
H2AFX	POLR2G
H2AFX	SCMH1
H2AFX	PARP1
H2AFX	CALR
H2AFX	RPS9
H2AFX	IFI16
H2AFX	EED
H2AFX	PKM
H2AFX	TINF2
H2AFX	HIST1H2BB
H2AFX	HIST1H2BF
H2AFX	HIBCH
H2AFX	PDCD6
H2AFX	MYC
H2AFX	HOXB2
H2AFX	MYL6B
H2AFX	ATM
H2AFX	SUPT16H
H2AFX	POLR2B
H2AFX	RPS18
H2AFX	BMI1
H2AFX	CCNB1
H2AFX	NCOR1
CYP26C1	PKM
CYP26C1	ALDH8A1
CYP26C1	TCF3
PNMA5	SORBS3
PNMA5	TCF3
GLI1	TCF3
GLI1	MYC
GLI1	RPL21
GLI1	RBX1
GLI1	RBBP7
GLI1	RAD50
GLI1	HIST4H4
GLI1	SUFU
GLI1	MAZ
TINF2	CALD1
TINF2	HIST1H2BF
TINF2	HIST4H4
TINF2	HIST1H2BB
TINF2	HIST2H2AA3
TINF2	PKM
TINF2	RAD50
UBAC1	UBE2D3
UBAC1	UBE2A
UBAC1	MYC
UBAC1	UBE2V1
CAV3	GH1
CAV3	PARP1
CAV3	PKM
CAV3	S100A9
CAV3	HIBCH
CAV3	ASPH
CAV3	CACNA2D2
CAV3	CHRNA3
CAV3	DLG3
CAV3	IRS1
MRPS18A	MRPL53
MRPS18A	MRPL58
MRPS18A	MRPS15
MRPS18A	MRPL3
SEC16A	MYH9
SEC16A	PDCD6
SEC16A	FOLR1
SEC16A	USO1
SEC16A	TNK1
CHRNA3	CYP19A1
CHRNA3	FSHB
CHRNA3	CACNA2D2
CHRNA3	FXYD4
CHRNA3	TLN1
CHRNA3	CALD1
CHRNA3	MYL6B
CHRNA3	ATP1B2
CHRNA3	SORBS3
CHRNA3	FXYD7
CHRNA3	NOG
CHRNA3	DLG3
COL24A1	PLOD3
DLD	ASS1
DLD	SIAH1
DLD	FBXO21
DLD	SUPT16H
DLD	PTBP1
DLD	RBBP7
DLD	DNAJA2
DLD	HIST1H2BF
DLD	HIBCH
DLD	MRPL58
DLD	CALD1
DLD	AGXT
NRDC	NXF1
NRDC	MYC
NRDC	ATM
NRDC	NME4
NRDC	NCOR1
GH1	RBX1
GH1	PARP1
GH1	MAZ
GH1	PKM
GH1	UBE2D3
GH1	NR3C1
GH1	SRC
GH1	MYC
GH1	HIST1H2BF
GH1	SLC30A2
GH1	PLAU
GH1	NOG
GH1	FSHB
GH1	IRS1
GH1	NCOR1
GH1	CYP19A1
GH1	HIST4H4
GH1	SLC30A4
GH1	AGT
MYL6B	CACNA2D2
MYL6B	TLN1
MYL6B	DLG3
MYL6B	UBE2A
MYL6B	CALD1
MYL6B	TCF3
MYL6B	SORBS3
MYL6B	MYH9
MYL6B	ASPH
PKM	POLE2
PKM	PDE6G
PKM	AGXT
PKM	GOT1
PKM	ASS1
PKM	NME4
PKM	FGFR1
PKM	HIST4H4
PKM	IRS1
PKM	RPLP0
PKM	GFPT1
PKM	MYC
PKM	MYH9
PKM	PAX8
PKM	NOG
PKM	BMI1
PKM	AGT
PKM	HIBCH
PKM	GNG12
PKM	S100A9
PKM	PARP1
PKM	EPHB4
FBXO21	COMMD2
FBXO21	RBX1
FBXO21	UBE2V1
FBXO21	UBE2D3
FBXO21	NXF1
FBXO21	UBE2A
FBXO21	COMMD8
SORBS3	SRC
