#tail	head
NUDT4	IP6K3
NUDT4	PPIP5K2
WDR6	PPIP5K2
WDR6	TMEM17
WDR6	NTRK1
WDR6	GLYR1
WDR6	YWHAE
COL1A2	GPC4
COL1A2	ACTG1
COL1A2	SDC4
COL1A2	PDGFA
COL1A2	SP1
COL1A2	VCL
COL1A2	CYLD
COL1A2	COL4A6
COL1A2	TFAP2C
COL1A2	COL2A1
COL1A2	SRC
COL1A2	LAMA3
COL1A2	SMARCC1
COL1A2	ADIPOQ
COL1A2	SGK2
COL1A2	LAMA1
STRBP	ESR2
STRBP	TARBP2
STRBP	DAB1
STRBP	PPAN
STRBP	AURKAIP1
STRBP	STAU2
THOC2	SNRPB2
THOC2	MAGOHB
THOC2	VCAM1
THOC2	TRA2B
THOC2	CRNKL1
THOC2	SNRNP200
THOC2	NUDT21
THOC2	HTATSF1
THOC2	BUD31
THOC2	NTRK1
THOC2	RNF4
THOC2	KIF1B
DAB1	TFAP2C
DAB1	SRC
DAB1	MAGED1
DAB1	SOCS6
CTNNB1	SEH1L
CTNNB1	GDF9
CTNNB1	CCT4
CTNNB1	HIST2H2AA3
CTNNB1	ACTG1
CTNNB1	PPP2R5D
CTNNB1	MED9
CTNNB1	STON2
CTNNB1	LZTS2
CTNNB1	MOV10
CTNNB1	MAGOHB
CTNNB1	RNF4
CTNNB1	SFPQ
CTNNB1	RPS15A
CTNNB1	SDC4
CTNNB1	NTRK1
CTNNB1	YWHAE
CTNNB1	HIST1H3A
CTNNB1	AXIN2
CTNNB1	EGFR
CTNNB1	GSK3A
CTNNB1	VCL
CTNNB1	HIST1H4A
CTNNB1	ADIPOQ
CTNNB1	RRBP1
CTNNB1	ATF1
CTNNB1	ESR2
CTNNB1	HIST1H4J
CTNNB1	HIST1H3E
CTNNB1	RPL8
CTNNB1	COPA
CTNNB1	G3BP1
CTNNB1	PLEKHA7
CTNNB1	HNRNPU
CTNNB1	LEF1
CTNNB1	SMARCC1
CTNNB1	AMOT
CTNNB1	PRKACA
CTNNB1	RPS10
CTNNB1	PML
LZTS2	NR3C1
LZTS2	LEF1
LZTS2	PRPF31
LZTS2	PRKAB2
LZTS2	PHF19
LZTS2	FANCL
LZTS2	CEP250
LZTS2	PIP4K2A
LZTS2	CRNKL1
LZTS2	GTF2H1
LZTS2	SP1
LZTS2	ETS2
LZTS2	ESR2
HIST1H4A	MLLT1
HIST1H4A	HIST2H2AA3
HIST1H4A	RNF4
HIST1H4A	SMN1
HIST1H4A	NSUN5P2
HIST1H4A	NTRK1
HIST1H4A	YWHAE
HIST1H4A	CYLD
HIST1H4A	MTA2
HIST1H4A	SPI1
HIST1H4A	EGFR
HIST1H4A	RAD51
HIST1H4A	ATF1
HIST1H4A	HIST1H3E
HIST1H4A	MEIS1
HIST1H4A	POLR2B
HIST1H4A	ESR2
HIST1H4A	HNRNPU
HIST1H4A	SRC
HIST1H4A	TUBG1
HIST1H4A	LEF1
HIST1H4A	PRKAB2
HIST1H4A	HIST1H3A
HIST1H4A	SMARCC1
HIST1H4A	BRCC3
HIST1H4A	CEP250
HIST1H4A	WDR5
CYB5B	RNF4
CYB5B	AQP6
CYB5B	MOV10
CYB5B	KCNK5
SFPQ	NTRK1
SFPQ	RNF4
SFPQ	CAPZA2
SFPQ	PRKACA
SFPQ	ALYREF
SFPQ	RRBP1
SFPQ	NR3C1
SFPQ	LEF1
SFPQ	GPRC5C
SFPQ	VCAM1
SFPQ	EIF3B
SFPQ	SRC
SFPQ	MOV10
SFPQ	ATF1
SFPQ	SMARCC1
SFPQ	WDR5
SFPQ	EIF3G
SFPQ	ACTG1
SFPQ	MAP1LC3B
SFPQ	NUDT21
SFPQ	HTATSF1
SFPQ	HNRNPU
SFPQ	SMN1
SFPQ	YWHAE
SFPQ	MKI67
SFPQ	SEH1L
SFPQ	CYLD
SFPQ	PLEKHA7
SFPQ	SP1
SFPQ	G3BP1
SFPQ	RPL6
SFPQ	SDC4
SFPQ	EGFR
SFPQ	STON2
CEP250	HIST1H4J
CEP250	PRKACA
CEP250	TRAP1
CEP250	RPL8
CEP250	MOV10
CEP250	HNRNPU
CEP250	TCTN2
CEP250	CEP89
CEP250	RPS10
CEP250	CEP170
CEP250	MAGED1
CEP250	RPL6
CEP250	CLSPN
CEP250	RPS15A
CEP250	YWHAE
CEP250	ALYREF
CEP250	CDK5RAP2
MOV10	PRPF31
MOV10	PSMC4
MOV10	QRICH1
MOV10	SMARCC1
MOV10	ALYREF
MOV10	SNRPB2
MOV10	COPA
MOV10	PRKACA
MOV10	CWC22
MOV10	RPS10
MOV10	RCL1
MOV10	RPL6
MOV10	NUDT21
MOV10	STON2
MOV10	TRA2B
MOV10	HIST1H3E
MOV10	RPS15A
MOV10	ESR2
MOV10	SDC4
MOV10	SNRNP200
MOV10	NTRK1
MOV10	PPAN
MOV10	CRNKL1
MOV10	STAU2
MOV10	TEAD2
MOV10	SEH1L
MOV10	POP1
MOV10	HIST1H3A
MOV10	BUD31
MOV10	RRBP1
MOV10	MKI67
MOV10	COMMD3
MOV10	G3BP1
MOV10	PLEKHA7
MOV10	TARBP2
CEP89	TCTN2
CEP89	YWHAE
CEP89	TBC1D31
CEP89	CDK5RAP2
CEP89	CEP170
CEP89	TUBG1
CEP89	PRKACA
KIF1B	YWHAE
KIF1B	SEC24A
KIF1B	MEIS1
KIF1B	CEP170
KIF1B	COPA
KIF1B	LEF1
KIF1B	MYOD1
KIF1B	SP1
HS2ST1	ESR2
HS2ST1	SDC4
HS2ST1	SP1
HS2ST1	GPC2
HS2ST1	GPC4
PHF19	HIST1H3E
PHF19	SRC
PHF19	QRICH1
PHF19	HIST1H3A
PHF19	HIST1H4J
SOCS6	EGFR
SOCS6	SP1
SOCS6	ELOB
SOCS6	CDK5RAP2
SOCS6	AMOT
SOCS6	COMMD3
RIOK2	RPS10
RIOK2	G3BP1
RIOK2	RPS15A
RIOK2	EIF3B
RIOK2	HNRNPU
PPAN	GABPA
PPAN	TARBP2
PPAN	NR3C1
PPAN	LEF1
PPAN	H2AFY2
PPAN	GLYR1
PPAN	STAU2
PPAN	MKI67
PPAN	ZCCHC7
PPAN	AURKAIP1
COL2A1	SDC4
COL2A1	PDGFA
COL2A1	VCL
COL2A1	COL4A6
COL2A1	SRC
COL2A1	LAMA3
COL2A1	LEF1
COL2A1	SP1
COL2A1	LAMA1
TEAD2	SP1
TEAD2	NR3C1
TEAD2	LEF1
TEAD2	H2AFY2
TEAD2	MYOD1
TEAD2	AMOT
TEAD2	YWHAE
ESR2	TARBP2
ESR2	GPR89A
ESR2	MAGOHB
ESR2	BRCC3
ESR2	SRC
ESR2	PRPF31
ESR2	B3GAT3
ESR2	PSMC4
ESR2	BUD31
ESR2	TRMT10C
ESR2	CEP170
ESR2	QRICH1
ESR2	KCNK5
ESR2	WDR5
ESR2	SNRPB2
ESR2	MYOD1
ESR2	SP1
ESR2	PRKACA
ESR2	TPM4
ESR2	PML
ESR2	CCT4
ESR2	RCL1
ESR2	MAGED1
ESR2	ACSL3
ESR2	FGFR1OP2
ESR2	MLLT1
ESR2	NUDT21
ESR2	PIP4K2A
ESR2	EGFR
ESR2	KRT17
ESR2	STON2
ESR2	TUBB2A
ESR2	RRBP1
ESR2	MRPS17
ESR2	CAPZA2
ESR2	SDC4
ESR2	SMN1
ESR2	YWHAE
ESR2	GABPA
ESR2	CHTF18
ESR2	VAV1
ESR2	CWC22
ESR2	HIST1H3A
ESR2	STAU2
ESR2	POP1
ESR2	ADIPOQ
ESR2	MTA2
ESR2	VCL
ESR2	CHEK1
ESR2	CTR9
ESR2	HIST1H4J
ESR2	EIF3G
ESR2	TRAP1
ESR2	ACTG1
ESR2	HIST1H3E
ESR2	GTF2H1
ESR2	GDF9
ESR2	CDK19
ESR2	HTATSF1
ESR2	COPA
ESR2	POLR2B
ESR2	GLYR1
ESR2	GPRC5C
ESR2	RPL8
ESR2	VCAM1
ESR2	MKI67
ESR2	TRA2B
C12orf10	ELK1
C12orf10	ACTG1
C12orf10	GABPA
C12orf10	SKIL
LAMA1	VCL
LAMA1	ACTG1
LAMA1	TUBG1
LAMA1	EGFR
LAMA1	COL4A6
LEF1	HIST1H3E
LEF1	GPC4
LEF1	HIST2H2AA3
LEF1	RNF4
LEF1	RPS15A
LEF1	YWHAE
LEF1	HIST1H3A
LEF1	MYOD1
LEF1	HIST1H4J
LEF1	FEZF2
LEF1	BUD31
LEF1	MTA2
LEF1	SKIL
LEF1	POGLUT1
LEF1	COMMD3
LEF1	AXIN2
LEF1	ELK1
LEF1	RRBP1
LEF1	FOXA2
LEF1	G3BP1
LEF1	ACSL3
LEF1	GFPT2
LEF1	PDGFA
LEF1	CDC42EP3
LEF1	MEIS1
LEF1	GLYR1
LEF1	LAMA3
LEF1	ALYREF
LEF1	B3GNT5
LEF1	GPRC5C
LEF1	SMARCC1
LEF1	H2AFY2
LEF1	WDR5
LEF1	CTR9
RAD54L	RAD51
CAPZA2	SDC4
CAPZA2	SMN1
CAPZA2	COPA
CAPZA2	SEH1L
CAPZA2	STON2
CAPZA2	PLEKHA7
CAPZA2	ACTG1
CAPZA2	SRC
CAPZA2	TPM4
CAPZA2	G3BP1
AQP6	ADIPOQ
AQP6	FA2H
QRICH1	NR3C1
QRICH1	SP1
QRICH1	MKI67
QRICH1	NTRK1
QRICH1	GLYR1
GPC2	SP1
GPC2	B3GAT3
PDGFA	PRKACA
PDGFA	FGFR1OP2
PDGFA	ATF1
PDGFA	VAV1
PDGFA	PML
PDGFA	ADIPOQ
PDGFA	GDF9
PDGFA	SRC
PPP2R5D	RNF4
PPP2R5D	EGFR
PPP2R5D	CTR9
PPP2R5D	SP1
PPP2R5D	SEH1L
PPP2R5D	CHEK1
PPP2R5D	SRC
PPP2R5D	PSMC4
PPP2R5D	NTRK1
CDK5RAP2	TCTN2
CDK5RAP2	YWHAE
CDK5RAP2	CEP170
CDK5RAP2	PRKACA
GSK3A	PRKACA
GSK3A	AXIN2
GSK3A	G3BP1
GSK3A	HNRNPU
GSK3A	TUBG1
GSK3A	CHTF18
GSK3A	RPS15A
SERINC2	GABPA
SERINC2	SP1
SERINC2	GPR89A
SERINC2	ETS2
SLX1A	RAD51
SLX1A	SMN1
SLX1A	FANCL
SPI1	ETS2
SPI1	PML
SPI1	MAGED1
SPI1	VAV1
SPI1	GLYR1
SPI1	MYOD1
SPI1	TFAP2C
SPI1	HIST1H3E
SPI1	HIST2H2AA3
SPI1	HIST1H3A
SPI1	HIST1H4J
SPI1	SRC
ADIPOQ	SGK2
ADIPOQ	GPC4
ADIPOQ	MED9
ADIPOQ	TUBB2A
ADIPOQ	SP1
ADIPOQ	PML
ADIPOQ	ASGR2
ADIPOQ	CDK19
ADIPOQ	NR3C1
ADIPOQ	KCNK5
TUBB2A	PRKAB2
TUBB2A	EGFR
TUBB2A	PRKACA
TUBB2A	GDF9
TUBB2A	YWHAE
TUBB2A	MAP1LC3B
FGFR1OP2	PIP4K2A
FGFR1OP2	CCT4
FGFR1OP2	VAV1
FGFR1OP2	SP1
FGFR1OP2	SLC4A7
FGFR1OP2	EGFR
FGFR1OP2	SRC
FGFR1OP2	ALYREF
EGFR	NTRK1
EGFR	YWHAE
EGFR	VAV1
EGFR	ACSL3
EGFR	HIST1H3A
EGFR	PML
EGFR	HIST2H2AA3
EGFR	PIP4K2A
EGFR	STON2
EGFR	CARS2
EGFR	EIF3B
EGFR	RPS15A
EGFR	HIST1H4J
EGFR	KRT2
EGFR	HIST1H3E
EGFR	HTATSF1
EGFR	TFAP2C
EGFR	NR3C1
EGFR	PLEKHA7
EGFR	ATF1
EGFR	SRC
EGFR	TUBG1
EGFR	ACTG1
EGFR	PRKACA
EGFR	COPA
EGFR	TPM4
EGFR	RPL6
EGFR	KRT17
EGFR	G3BP1
EGFR	TRA2B
EGFR	CEP170
EGFR	CYLD
HIST1H3E	PRPF31
HIST1H3E	SMARCC1
HIST1H3E	WDR5
HIST1H3E	MYOD1
HIST1H3E	RPS10
HIST1H3E	BUD31
HIST1H3E	RCL1
HIST1H3E	MLLT1
HIST1H3E	POLR2B
HIST1H3E	MAGOHB
HIST1H3E	YWHAE
HIST1H3E	GLYR1
HIST1H3E	POP1
HIST1H3E	HIST2H2AA3
HIST1H3E	MTA2
HIST1H3E	H2AFY2
HIST1H3E	RRBP1
HIST1H3E	CHEK1
HIST1H3E	HIST1H4J
HIST1H3E	CTR9
HIST1H3E	MEIS1
HIST1H3E	RPL8
HIST1H3E	NR3C1
HIST1H3E	MKI67
HIST1H3E	ACTG1
HIST1H3E	HNRNPU
HIST1H3E	SRC
NSUN5P2	HIST1H4J
NSUN5P2	HNRNPU
POLR2B	NR3C1
POLR2B	ELOB
POLR2B	CWC22
POLR2B	WDR5
POLR2B	RAD51
POLR2B	HIST1H3A
POLR2B	CHEK1
POLR2B	BUD31
POLR2B	TRA2B
POLR2B	SRC
POLR2B	HIST2H2AA3
POLR2B	PRPF31
POLR2B	G3BP1
POLR2B	CRNKL1
POLR2B	SMARCC1
POLR2B	MED9
POLR2B	SNRPB2
POLR2B	MLLT1
POLR2B	SP1
POLR2B	NTRK1
POLR2B	GTF2H1
POLR2B	NUDT21
