#tail	head
DYNLL1	PIK3C3
DYNLL1	ZMYND11
DYNLL1	PKIB
DYNLL1	CUL1
DYNLL1	CSNK1D
DYNLL1	ZIC2
DYNLL1	INS
DYNLL1	RPSA
DYNLL1	RCOR1
DYNLL1	IFFO2
DYNLL1	CENPU
CDK2AP2	TCF3
CDK2AP2	HNF4A
CDK2AP2	MBTPS1
CDK2AP2	TRA2A
GRM6	IL11
GRM6	INS
GRM6	GPSM1
GRM6	GDNF
GRM6	GHRH
GRM6	GNG13
GRM6	GPSM3
GRM6	FGF2
POU2F1	ZIC2
POU2F1	PTPN2
POU2F1	JUN
POU2F1	RPA2
POU2F1	SLIT3
POU2F1	HIST1H2BG
POU2F1	FOXF2
POU2F1	TCF3
POU2F1	HIST1H4H
POU2F1	RCOR1
POU2F1	PLXNA2
POU2F1	SPTY2D1
POU2F1	RPRD1A
POU2F1	NOG
POU2F1	DUSP10
POU2F1	NOL4
POU2F1	HIST1H2BB
POU2F1	STMN2
POU2F1	INS
POU2F1	HIST1H3C
POU2F1	VDR
POU2F1	TRIM25
POU2F1	ATF7IP
POU2F1	HIST1H2BO
POU2F1	FBXW7
HNF4A	NCOA1
HNF4A	SGK1
HNF4A	SERPINE1
HNF4A	ZIC2
HNF4A	CEP19
HNF4A	RPA2
HNF4A	FBXW7
HNF4A	AGO1
HNF4A	SLIT3
HNF4A	WRAP53
HNF4A	INS
HNF4A	G3BP2
HNF4A	PIP5K1A
HNF4A	NOG
HNF4A	CD28
HNF4A	CENPU
HNF4A	STMN2
HNF4A	HIST1H2BG
HNF4A	HMOX2
HNF4A	PSMD10
HNF4A	HAL
HNF4A	VDR
HNF4A	GDNF
HNF4A	SEC22B
HNF4A	BUD31
HNF4A	GOT1
HNF4A	GMPR2
HNF4A	TFPT
HNF4A	MPPE1
HNF4A	RRP8
HNF4A	C18orf21
HNF4A	XRCC4
HNF4A	CDA
HNF4A	RHOG
HNF4A	PRPF6
HNF4A	CTNNA1
HNF4A	SEC24C
HNF4A	MRPS7
HNF4A	MDH2
HNF4A	SETDB1
HNF4A	HCAR1
HNF4A	CGN
HNF4A	PIK3C3
HNF4A	TRIM25
HNF4A	HPS5
HNF4A	HIST1H2BB
HNF4A	KPNB1
HNF4A	CGB3
HNF4A	DDB1
HNF4A	TCF3
HNF4A	ZFP64
HNF4A	JUN
VAV2	RHOC
VAV2	PIP5K1A
VAV2	VDR
VAV2	ABI1
VAV2	TRIM25
VAV2	GNG13
VAV2	RHOG
VAV2	PIP5K1B
VAV2	IGLC3
VAV2	FGF2
VAV2	BZW1
VAV2	PIK3C3
VAV2	SLC9A3R2
VAV2	CD28
TCF3	RUVBL1
TCF3	RCOR1
TCF3	AGO1
TCF3	DUSP10
TCF3	CUL1
TCF3	GDNF
TCF3	PNOC
TCF3	BUD31
TCF3	ZIC2
TCF3	KHDRBS2
TCF3	MEF2A
TCF3	OLA1
TCF3	G3BP2
TCF3	PLXNA2
TCF3	GNG13
TCF3	NPR1
TCF3	KCND2
TCF3	MDH2
TCF3	PIP5K1B
TCF3	COL18A1
TCF3	LEMD1
TCF3	NOL4
TCF3	FNDC3A
TCF3	STMN2
TCF3	DDB1
TCF3	KCNK16
TCF3	FRMD5
TCF3	CORO1C
TCF3	VDR
TCF3	NOG
CORO1C	RPN1
CORO1C	PTPN2
CORO1C	FN1
CORO1C	SGTA
CORO1C	INS
CORO1C	MDH2
CORO1C	SHKBP1
CORO1C	SEC24C
CORO1C	JUN
CORO1C	SNX9
CORO1C	NOG
CORO1C	RPSA
HIST1H2BB	CENPU
HIST1H2BB	RCOR1
HIST1H2BB	RRP8
HIST1H2BB	RUVBL1
HIST1H2BB	HIST1H3C
HIST1H2BB	HIST1H2BG
HIST1H2BB	HIST1H4H
HIST1H2BB	TRIM25
HIST1H2BB	JUN
HIST1H2BB	ASH2L
HIST1H2BB	AGO1
HIST1H2BB	RPA2
MSR1	CYP7B1
MSR1	CLEC4E
MSR1	VDR
NFASC	ABL1
NFASC	ABI1
NFASC	NOG
NFASC	CNTN1
PSMD10	TAP1
PSMD10	DDB1
PSMD10	TRIM25
PSMD10	FBXW7
PSMD10	HIST1H2BG
PSMD10	CUL1
PSMD10	PTPN2
PSMD10	PES1
PSMD10	GOT1
SNX2	CASTOR3
SNX2	DUSP10
SNX2	INS
SNX2	DDB1
SNX2	NOG
KCNK16	FNDC3A
KCNK16	ATP12A
KCNK16	POMT1
KCNK16	UBXN7
GNG13	PIK3C3
GNG13	PNOC
GNG13	FGF2
GNG13	GPSM1
GNG13	RHOG
GNG13	IGLC3
GNG13	PIP5K1B
GNG13	GPSM3
GNG13	GHRH
GNG13	ABI1
GNG13	GRM3
GNG13	HCAR1
GNG13	PIP5K1A
GNG13	CD28
RHOG	CD28
RHOG	PIP5K1B
RHOG	PIP5K1A
RHOG	FGF2
RHOG	TRIM25
RHOG	IGLC3
RHOG	JUN
RHOG	ABI1
GRM3	GPSM3
GRM3	GPSM1
GRM3	GDNF
GRM3	GHRH
GRM3	IL11
GRM3	INS
GRM3	NOG
GRM3	VDR
GRM3	FGF2
CGB3	IL11
CGB3	INS
CGB3	KHDRBS2
CGB3	RCOR1
CGB3	NCOA1
CGB3	VDR
CGB3	JUN
GPSM3	PNOC
GPSM3	JUN
GPSM3	HCAR1
HAL	TRIM25
HAL	LGSN
HAL	CDA
HAL	CUL1
HAL	GMPR2
HAL	SLC7A6
UBAP2	G3BP2
UBAP2	DAZAP2
UBAP2	WRAP53
UBAP2	TRIM25
HPS5	DAZAP2
HPS5	CCDC22
HPS5	TRIM25
CENPU	HIST1H4H
CENPU	HIST1H2BO
CENPU	RUVBL1
CENPU	SPTY2D1
CENPU	FNDC3A
CENPU	INS
CENPU	NOG
CENPU	DDB1
CENPU	RRP8
CENPU	HIST1H2BG
EVC2	ACBD3
EVC2	NOG
EVC2	RPN1
EVC2	HMOX2
EVC2	FNDC3A
GHRH	NOG
ZNHIT2	KIAA1143
ZNHIT2	RUVBL1
ZNHIT2	PRPF6
LMF2	MPPE1
LMF2	HMOX2
SEC22B	RPA2
SEC22B	XRCC1
SEC22B	SEC24C
SEC22B	FN1
SEC22B	TRIM25
SEC22B	INS
SEC22B	TAP1
SEC22B	LAMP1
SEC22B	CSNK1D
CCDC69	ASH2L
CCDC69	INS
CCDC69	NOG
POMT1	MPPE1
POMT1	PIGB
BOP1	PES1
BOP1	SENP3
BOP1	TRIM25
BOP1	SIRT7
ALKBH5	OAT
ALKBH5	GOT1
ALKBH5	IDH1
ALKBH5	TRIM25
ALKBH5	FOXF2
ALKBH5	GPT2
ALKBH5	JUN
ALKBH5	LHX3
PIP5K1A	IGLC3
PIP5K1A	PIK3C3
PIP5K1A	TRIM25
PIP5K1A	SLC9A3R2
PIP5K1A	PIP5K1B
PIP5K1A	SDC2
PIP5K1A	INS
PIP5K1A	SNX9
PIP5K1A	JUN
PIP5K1A	CD28
PIP5K1A	CFTR
PIP5K1A	FGF2
PIP5K1A	ABI1
PIP5K1A	CTNNA1
PIP5K1A	IL7R
PNOC	GPSM1
OLA1	JUN
OLA1	SHKBP1
OLA1	SEC24C
OLA1	SNX9
OLA1	FN1
OLA1	NOG
OLA1	RPSA
OLA1	RPN1
OLA1	SGK1
OLA1	SGTA
OLA1	VDR
DCSTAMP	MEF2A
DCSTAMP	FOXF2
DCSTAMP	JUN
DCSTAMP	CLEC4E
CUL1	G3BP2
CUL1	HIST1H4H
CUL1	UBXN7
CUL1	CCDC22
CUL1	HNRNPA2B1
CUL1	FBXW7
CUL1	RPA2
CUL1	SGTA
CUL1	SENP3
CUL1	INS
CUL1	KHDRBS2
CUL1	RPSA
CUL1	DDB1
CUL1	XRCC4
CUL1	RUVBL1
CUL1	DDX1
CUL1	IKBKG
CUL1	RPS17
IDH1	SHKBP1
IDH1	MAN1C1
IDH1	MDH2
IDH1	CYP7B1
IDH1	LGSN
IDH1	SEC24C
IDH1	SNX9
IDH1	SGTA
IDH1	NME4
IDH1	GPT2
IDH1	GOT1
IDH1	OAT
IDH1	RPSA
IDH1	RPN1
ACBD3	HARS
ACBD3	LAMP1
ABI1	IGLC3
ABI1	ABL1
ABI1	SLC9A3R2
ABI1	PIP5K1B
ABI1	CD28
ABI1	FGF2
ABI1	PIK3C3
ABI1	CCDC22
ABI1	LAMP1
LEMD1	FOXF2
LEMD1	LHX3
LEMD1	NOG
IKBKG	CSNK1D
IKBKG	STMN2
IKBKG	TRIM25
IKBKG	DDB1
IKBKG	FBXW7
IKBKG	RPN1
IKBKG	SGK1
G3BP2	TRIM25
G3BP2	SEC24C
G3BP2	JUN
G3BP2	SNX9
G3BP2	SGTA
G3BP2	NEPRO
G3BP2	NOG
G3BP2	RPSA
G3BP2	RPN1
G3BP2	VDR
G3BP2	ABL1
G3BP2	SHKBP1
STMN2	NOG
STMN2	ATP12A
STMN2	INS
STMN2	JUN
STMN2	FBXW7
LAMB3	CFTR
LAMB3	FN1
LAMB3	JUN
LAMB3	SDC2
LAMB3	COL18A1
CLEC4E	VDR
KIAA1143	INS
KIAA1143	BUD31
KIAA1143	PRPF6
KIAA1143	TRIM25
KIAA1143	HIST1H3C
LHX3	INSC
LHX3	RPA2
SETDB1	HIST1H4H
SETDB1	HMOX2
SETDB1	HIST1H3C
SETDB1	ZFP64
SETDB1	NOG
SETDB1	SGTA
SETDB1	INS
SETDB1	ATF7IP
SDC2	JUN
SDC2	PIP5K1B
SDC2	COL18A1
SDC2	FGF2
SDC2	FN1
SDC2	NOG
TMEM14B	HMOX2
TMEM14B	TRIM25
TMEM14B	TAP1
TMEM14B	JUN
TMEM14B	KHDRBS2
SHKBP1	CTNNA1
SHKBP1	CGN
SHKBP1	MDH2
SHKBP1	KPNB1
SHKBP1	SGTA
SHKBP1	BZW1
SHKBP1	VDR
SHKBP1	DDX1
SHKBP1	TRIM25
SHKBP1	LIMCH1
SHKBP1	ASH2L
SHKBP1	XRCC1
SHKBP1	SEC24C
SHKBP1	HNRNPA2B1
SHKBP1	SNX9
SHKBP1	SLC9A3R2
SHKBP1	RPN1
SHKBP1	RPSA
SHKBP1	OAT
SHKBP1	CSNK1D
IL7R	IL11
IL7R	JUN
IL7R	SNX9
IL7R	PIP5K1B
IL7R	RPSA
SKIV2L	INS
SKIV2L	GMPR2
SKIV2L	SIRT7
RRP8	HIST1H2BG
RRP8	HIST1H3C
RRP8	HIST1H2BO
RRP8	SIRT7
RRP8	NEPRO
RRP8	SPTY2D1
RRP8	HIST1H4H
FBXW7	JUN
FBXW7	ATP12A
FBXW7	ZIC2
FBXW7	RCOR1
FBXW7	SGK1
FBXW7	TRIM25
FBXW7	FOXF2
FBXW7	XRCC4
FBXW7	CCDC22
RPA2	DDB1
RPA2	TRIM25
