#tail	head
ACTR8	ESR2
ACTR8	TCF3
ACTR8	DCAF10
ACTR8	RAD23B
ACTR8	RBX1
CFAP410	ACSL1
CFAP410	VPS26B
TCF3	RBX1
TCF3	ABTB2
TCF3	ATP6V0C
TCF3	HIF1A
TCF3	VPS26B
RAD23B	ESR2
RAD23B	JUN
RAD23B	RBX1
RAD23B	HIF1A
RAD23B	SUMO1
ABTB2	RBX1
ABTB2	ATP6V0C
KBTBD7	RBX1
NECAB2	CPEB2
NECAB2	DCAF10
RBX1	HIF1A
RBX1	SUMO1
RBX1	DCAF10
RBX1	PTGS2
ESR2	JUN
ESR2	ACSL1
ESR2	SUMO1
ESR2	HIF1A
ESR2	PTBP3
ESR2	PTGS2
CYP4F12	ACSL1
CYP4F12	PTGS2
PTGS2	ACSL1
PTGS2	HIF1A
PTGS2	SUMO1
PTGS2	JUN
JUN	ATP6V0C
JUN	HNRNPUL1
JUN	HIF1A
JUN	SUMO1
SUMO1	HIF1A
HNRNPUL1	HIF1A
HNRNPUL1	PTBP3
HIF1A	CPEB2
