#tail	head
WTAP	RNF2
WTAP	U2AF2
SRSF11	HNF4A
NOP53	GNL2
NOP53	OGA
NOP53	PUM3
NSD1	HIST1H4K
RBM15	OGA
RNF2	NOP58
RNF2	ZNF512
RNF2	HIST1H4C
RNF2	U2AF2
HIBCH	HNRNPH1
ATF3	ARL4D
ATF3	NOC4L
ATF3	FAM174A
ERP44	RRBP1
ERP44	YWHAZ
TCF4	JUN
TCF4	GABARAPL2
LBP	SLC39A11
SNX9	ZNF703
SNX9	UNC45A
DDX17	RRBP1
FAM13B	RHOQ
EIF3J	JUN
EIF3J	RPS21
MFGE8	CTTN
HNRNPH1	HIST1H4C
HNRNPH1	SMN2
PRL	IGFBP2
PRL	RELA
DNMBP	CTTN
ZNF703	SMN2
ESD	ACP2
ESD	OGA
NPHP1	PCNT
HNF4A	RRBP1
HIST1H4C	RELA
HIST1H4C	HERPUD1
RRS1	ZNF512
RRS1	KNOP1
RRS1	NOP58
RRS1	U2AF2
WDR33	RBM8A
PSMD13	JUN
PSMD13	SORBS1
PSMD13	RPS21
PSMD13	SMN2
SORBS1	MAZ
SORBS1	SPTAN1
SORBS1	CTTN
TRIM28	SMN2
TRIM28	GABARAPL2
GABARAPL2	MAZ
GABARAPL2	U2AF2
GABARAPL2	HNRNPM
OGA	GCN1
OGA	ARL6IP4
NPY2R	EXOC6
RPL39	RPS21
RPL39	NOP58
RPL39	U2AF2
RHOQ	BANP
SPTAN1	U2AF2
SPTAN1	RRBP1
SEPT9	JUN
RPS21	PSMD2
PAX5	SMN2
GCN1	JUN
TNFRSF1A	RELA
GCDH	ENTPD1
GCDH	EXOC6
RIF1	SMN2
YWHAZ	MAZ
NOP58	U2AF2
NOP58	UTP14A
CUL5	U2AF2
HNRNPM	SMN2
HNRNPM	U2AF2
AP2A1	RRBP1
AP2A1	FCHO1
PSMD2	JUN
U2AF2	RBM8A
PCNT	CCDC13
JUN	BANP
IGFBP3	CRH
RRBP1	RBM8A
CARM1	CRH
PUM3	KNOP1
