#tail	head
SLC9A1	BID
SLC9A1	CALM1
SLC9A1	ESR2
SLC9A1	SLC8A2
SLC9A1	CFTR
SLC9A1	SLC9A9
EPN3	TCF3
EPN3	RPSA
EPN3	SEC13
EPN3	NOG
EPN3	ESR2
EPN3	SGF29
EPN3	ARIH1
LARP4B	ESR2
LARP4B	COPS5
TFRC	RPSA
TFRC	PRKCA
TFRC	SGF29
TFRC	NOG
TFRC	PIK3CG
TFRC	ESR2
TFRC	ZNF585A
TFRC	ERBB2
TFRC	TCF3
TFRC	SEC13
TFRC	ACAP1
GANAB	BUB1B
GANAB	RPSA
GANAB	SEC13
GANAB	RUFY3
GANAB	SGF29
GANAB	CCNH
GANAB	ESR2
GANAB	CFTR
UBE2A	FBXW5
UBE2A	CDC23
UBE2A	UNKL
UBE2A	LRSAM1
CALM1	HIST1H4E
CALM1	PDGFRB
CALM1	EFTUD2
CALM1	CFTR
CALM1	SLC9A9
CALM1	PRKCA
CALM1	NOG
CALM1	RPSA
CALM1	SLC8A2
CALM1	ERBB2
CALM1	HTR3C
CALM1	CACNG1
CALM1	GNG3
CALM1	UBE2M
CALM1	ESR2
CALM1	CD3G
CALM1	SHC1
CALM1	TEC
CALM1	VAV3
CALM1	TCF3
CALM1	IGLC2
C6	SCO1
C6	SELENBP1
CFTR	PIK3CG
CFTR	NOG
CFTR	PRKCA
CFTR	MYO1D
CFTR	EEF1B2
CFTR	ERBB2
SELENBP1	BID
SELENBP1	SCO1
SELENBP1	ESR2
SELENBP1	HNRNPH1
SELENBP1	HIST1H4E
SELENBP1	HIST1H1B
SELENBP1	EEF1A1
SELENBP1	RPSA
SELENBP1	OAZ3
SELENBP1	NOG
GFM1	MRPS14
GFM1	EEF1B2
GFM1	MRPL37
GFM1	EEF1A1
HTR3C	SLC9A9
HTR3C	PRKCA
HTR3C	GNG3
HTR3C	SLC8A2
SLC4A11	NOG
SLC4A11	TCF3
SLC4A11	SLC8A2
UBE2E3	EEF1A1
