#tail	head
CEP63	APP
CEP63	IFT74
CEP63	CKAP5
CEP63	PAFAH1B1
RAC1	ARHGEF11
RAC1	DOCK9
RAC1	ARHGDIA
RAC1	CDC23
RAC1	PAFAH1B1
PCBP1	ALYREF
PCBP1	OBSL1
PCBP1	CFL1
PCBP1	NEK2
PCBP1	SNW1
PCBP1	ESR2
PCBP1	ACIN1
PCBP1	TUBGCP3
PCBP1	TCF3
PCBP1	RPL6
PCBP1	SSR1
CYP2C9	VDAC1
CYP2C9	AKR1D1
CYP2C9	ADH6
CYP2C9	ESR2
CYP2C9	CBR1
CUL3	ALYREF
CUL3	TRA2A
CUL3	APP
CUL3	TROVE2
CUL3	ACIN1
CUL3	ESR2
CUL3	FAF1
CUL3	RPL37A
CUL3	CDC5L
CUL3	SNX9
CUL3	SNRPD1
CUL3	PRPF40A
CUL3	SNW1
PHOX2B	AR
PHOX2B	PITX2
PHOX2B	CDC5L
PHOX2B	TCF3
PHOX2B	ATP12A
FAM3C	SLC35C2
APOD	APP
APOD	VDAC1
APOD	SLC35C2
MTNR1A	UBR4
MTNR1A	NAP1L1
MTNR1A	CLASP1
MTNR1A	NAP1L5
SSR1	OLA1
SSR1	CAPZA2
SSR1	EPCAM
SSR1	RPL6
SSR1	CFL1
SSR1	STOML2
SSR1	ESR2
CFL1	NTRK1
CFL1	APP
CFL1	PIR
CFL1	STOML2
CFL1	ESR2
CFL1	TCF3
ATP12A	CLEC2D
ATP12A	TRA2A
ATP12A	DIXDC1
ATP12A	ACIN1
AKR1D1	NOG
AKR1D1	ADH6
AKR1D1	SRD5A2
SNX9	DDX17
SNX9	STOML2
SNX9	NTRK1
SNX9	EPCAM
SNX9	PPL
SNX9	NAP1L1
SNX9	CAPZA2
SNX9	BZW1
SNRPD1	DDX17
SNRPD1	PRPF40A
SNRPD1	NUP160
SNRPD1	ALYREF
SNRPD1	OBSL1
DDX17	STOML2
DDX17	ZEB1
DDX17	PRPF40A
DDX17	NCOA2
DDX17	NOG
DDX17	APP
DDX17	NTRK1
DDX17	ACIN1
DDX17	OBSL1
DDX17	PITX2
DDX17	AR
DDX17	SNW1
DDX17	TCF3
TFDP3	UBR4
TFDP3	ERCC6L
VDAC1	ESR2
VDAC1	CBR1
VDAC1	NTRK1
VDAC1	APP
VDAC1	NAP1L1
VDAC1	NOG
NCOA2	AR
NCOA2	TROVE2
UBR4	ZEB1
UBR4	PRPF40A
UBR4	APP
OLA1	ASCC2
OLA1	STOML2
OLA1	NTRK1
OLA1	TCF3
OLA1	ALYREF
OLA1	AR
RHOC	NOG
RHOC	ESR2
RHOC	ARAP2
RHOC	ARHGEF11
ACIN1	OBSL1
ACIN1	CDC5L
ACIN1	ESR2
ACIN1	PRPF40A
HSPA6	ESR2
HSPA6	NUP160
HSPA6	LGALS7
HSPA6	CDC5L
HSPA6	NOG
HSPA6	NTRK1
ARHGDIA	APP
ARHGDIA	NTRK1
ARHGDIA	ESR2
RPL6	RPL37A
RPL6	TRA2A
RPL6	SNW1
RPL6	NTRK1
BZW1	SNW1
BZW1	NTRK1
BZW1	CDC5L
BZW1	ESR2
TROVE2	FAF1
TROVE2	ZEB1
TROVE2	TCF3
TROVE2	NTRK1
ESR2	AR
ESR2	NUP160
ESR2	DOCK9
ESR2	CKAP5
ESR2	NAP1L1
ESR2	PRPF40A
ESR2	CAPZA2
ESR2	ALYREF
ESR2	NEK2
ESR2	STOML2
ESR2	ARHGEF11
ESR2	SNW1
CKAP5	SNW1
CKAP5	STAG1
CKAP5	CDC5L
CKAP5	ERCC6L
CKAP5	NTRK1
AR	NOG
AR	CAPZA2
TRA2A	PRPF40A
TRA2A	ZEB1
TRA2A	NTRK1
CBR1	NUP160
CBR1	NTRK1
CBR1	SRD5A2
ZNF696	GPR156
ZNF696	PDE4DIP
LGALS7	TCF3
SERPINB2	NOG
SERPINB2	TTC30A
NTRK1	NAP1L1
NTRK1	NOG
NTRK1	ALYREF
NTRK1	SNW1
NTRK1	CDC5L
NTRK1	STOML2
NTRK1	ASCC2
NTRK1	PRPF40A
RPL37A	APP
RPL37A	NAP1L1
RPL37A	TUBGCP3
EPCAM	STOML2
EPCAM	SNW1
EPCAM	ZEB1
ASCC2	FAF1
ANAPC15	NEK2
NAP1L1	NAP1L5
NAP1L1	STOML2
NAP1L1	SNW1
NAP1L1	CAPZA2
NAP1L1	CDC23
NAP1L1	ALYREF
PPL	SNW1
PPL	PDE4DIP
GPR156	CDC23
GPR156	APP
ZEB1	SNW1
ZEB1	NOG
ZEB1	FAF1
ZEB1	ARAP2
ZEB1	PITX2
ZEB1	STAG1
ZEB1	TCF3
ZEB1	STOML2
NOG	NUP160
NOG	PAFAH1B1
NOG	OBSL1
NOG	PDE4DIP
NOG	PITX2
NOG	NAP1L5
NOG	TTC30A
NOG	TUBGCP3
NOG	TCF3
TCF3	FAF1
TCF3	APP
NUP160	PAFAH1B1
NUP160	OBSL1
NUP160	STAG1
NUP160	ALYREF
NUP160	CLASP1
NUP160	ERCC6L
NUP160	B9D2
DIXDC1	APP
DIXDC1	CDC5L
B9D2	PAFAH1B1
CLEC2D	DYNC2LI1
CLASP1	NEK2
CLASP1	ERCC6L
CLASP1	STAG1
CLASP1	PAFAH1B1
DYNC2LI1	TTC30A
PITX2	APP
PITX2	FAF1
NEK2	PAFAH1B1
NEK2	CDC23
NEK2	PDE4DIP
NEK2	TUBGCP3
ERCC6L	CDC5L
CAPZA2	PAFAH1B1
CAPZA2	STOML2
CAPZA2	SNW1
ALYREF	CDC5L
ALYREF	OBSL1
ALYREF	PRPF40A
ADH6	SRD5A2
PRPF40A	OBSL1
PRPF40A	SNW1
PRPF40A	CDC5L
