#tail	head
DPM2	PIGQ
DPM2	UGT8
DPM2	ALG13
DPM2	PIGL
DPM2	MGAT5
DPM2	B3GALT6
MGAT5	APP
MGAT5	B3GALT6
MGAT5	ALG13
MGAT5	NOG
MGAT5	UGT8
MGAT5	PIGQ
GABRA1	SLC12A4
GABRA1	ELK1
LEF1	NOG
LEF1	DMP1
LEF1	FKBP11
LEF1	NEUROG2
LEF1	ELK1
LEF1	HDAC3
LEF1	MED13
LEF1	APP
LEF1	RARA
LEF1	TRIML2
ABI3	EMILIN1
ABI3	DTNB
ABI3	KRT38
CDCA7	APP
CDCA7	NOG
CDCA7	PPARA
EMILIN1	EMILIN2
PPARA	HDAC3
PPARA	NOG
PPARA	NEUROG2
PPARA	STN1
ELK1	APP
ELK1	B3GALT6
HDAC3	MED13
HDAC3	RARA
SLC12A4	GABPA
STN1	MED25
STN1	APP
STN1	MED13
STN1	TRIML2
STN1	NOG
CCNC	MED25
CCNC	MED13
RARA	CENPC
RARA	MED25
RARA	APP
DMP1	GABPA
MED25	MED13
ALG13	NOG
ALG13	PIGQ
ALG13	B3GALT6
ALG13	UGT8
GABPA	APP
GABPA	NOG
GABPA	NUP153
FKBP11	NOG
FKBP11	APP
APP	PIGQ
TRIML2	KRT38
TRIML2	NOG
NOG	UGT8
NOG	PIGL
NOG	EMILIN2
UGT8	B3GALT6
UGT8	PIGQ
B3GALT6	PIGQ
NUP153	CENPC
PIGQ	PIGL
KRT38	DTNB
