#tail	head
INPP5D	PIK3C3
INPP5D	PIK3CD
INPP5D	UPP1
POU1F1	OPCML
POU1F1	TENT4B
POU1F1	FGFR3
WNT2B	DACT1
WNT2B	SDC1
HMOX2	APP
HMOX2	TMEM214
HMOX2	SP1
HLA-DPA1	SREBF2
TMEM214	OPCML
TMEM214	TCTN3
PMPCA	PIK3CD
CTSD	SP1
CTSD	H2AFX
CTSD	SLC2A4
CTSD	NCOA1
PTMA	RELA
PTMA	APP
PTMA	SP1
ACER3	DEGS2
SP1	RAB39A
SP1	FKBP10
SP1	MRPS35
SP1	SDC1
SP1	SREBF2
SP1	NCOA1
SP1	RELA
SP1	SREBF1
SP1	APP
MAL	BRD4
FKBP10	H2AFX
FKBP10	SLC2A4
CERS5	DEGS2
POU2AF1	BRD4
POU2AF1	APP
POU2AF1	SREBF1
RAB39A	APP
RAB39A	PIK3C3
PIK3CD	PIK3C3
DEGS2	APP
TERF2IP	H2AFX
TERF2IP	PEA15
TERF2IP	HIST1H4F
SREBF1	SREBF2
MED13	RELA
MED13	NCOR2
MED13	HIST1H4F
H2AFX	HIST1H4F
BECN1	APP
BECN1	RELA
BECN1	PIK3C3
TCTN3	TENT4B
TCTN3	CNTRL
UPP1	ATP5MC2
BRD4	HIST1H3G
CNTRL	PIK3C3
RELA	APP
RELA	NCOR2
TENT4B	PEA15
NCOR2	HIST1H3G
HIST1H4F	HIST1H3G
SLC2A4	APP
ATP5MC2	ACSL1
FGFR3	SDC1
APP	SDC1
APP	DACT1
