#tail	head
PCTP	ACLY
BRCA1	SLC5A1
BRCA1	HIST1H3H
BRCA1	XIAP
BRCA1	HIST1H2BJ
BRCA1	PSMD1
BRCA1	MYBBP1A
BRCA1	BMP15
BRCA1	ACLY
UBE2V2	HIST1H2BJ
OR1D4	IFNGR2
OR1D4	PLEKHO1
XIAP	CASP10
IFNB1	CREBBP
IFNB1	UCP2
IFNB1	TYR
FGB	PIR
FGB	HRAS
PBX1	H2AFJ
PBX1	TRERF1
HECW1	RNF43
HECW1	PSMD1
H2AFJ	HIST1H3H
H2AFJ	CREBBP
FABP7	TAGLN3
GDF10	BMP15
GDF10	TGFBR1
CASP10	SLC5A1
HIST1H3H	MYBBP1A
HIST1H3H	GREB1
HIST1H3H	KAT2B
HIST1H3H	HIST1H2BJ
HIST1H3H	AJUBA
CREBBP	SLC5A1
CREBBP	GREB1
CREBBP	HIST1H2BJ
CREBBP	BMP15
CREBBP	ABCC2
SLC7A1	SLC27A5
TGFBR1	PSMD6
TGFBR1	INHBA
TGFBR1	PSMD1
AJUBA	PSMD6
HSPE1	PIR
HRAS	ABCC2
HRAS	GREB1
HRAS	TYR
ACLY	KAT2B
SLC5A1	SLC27A5
SLC5A1	KAT2B
ABCC2	GREB1
KAT2B	TYR
KAT2B	BMP15
GREB1	BMP15
