#tail	head
IGHV3-23	GRB2
IGHV3-23	GRAP2
IGHV3-23	IRS2
IGHV3-23	IGLC3
IGHV3-23	ERLIN2
IGHV3-23	PRKCE
LARS	CTNNB1
LARS	GMPS
LARS	FTCD
CTNNB1	SLC24A2
CTNNB1	SEC61B
CTNNB1	APH1A
CTNNB1	DDX5
CTNNB1	DDX17
CTNNB1	UBE2B
CTNNB1	SLC30A3
CTNNB1	F2
CTNNB1	HIST1H4A
CTNNB1	PPP2CA
CTNNB1	RPL9
CTNNB1	HIST1H3C
CTNNB1	MYL6
CTNNB1	EIF4A3
CTNNB1	HNRNPM
CTNNB1	SLC39A11
HPX	GRAP2
HPX	SLC39A11
HPX	F2
HPX	SEC61B
HPX	DERL1
HPX	PALB2
HPX	SEMA6C
HPX	SLC30A3
GRAP2	IRS2
GRAP2	IGLC3
GRAP2	GRB2
GRAP2	ERLIN2
GRAP2	F2
GRAP2	PRKCE
GRAP2	SOS2
GRAP2	DERL1
GRAP2	PALB2
GRAP2	SEMA6C
GRAP2	SEC61B
RPL19	HIST1H3C
RPL19	TUBB1
RPL19	HNRNPM
RPL19	EIF4A3
RPL19	RPL9
RPL19	RPL36
RPL19	PPP2CA
RPL19	SEC61B
RPL19	RPLP1
RPL19	DDX5
MCOLN3	KCNQ5
MCOLN3	ANXA2
MCOLN3	SLC24A2
MCOLN3	SLC24A4
MCOLN3	MYL6
MCOLN3	CLCA1
SOS2	PRKCE
SOS2	GRB2
SOS2	IRS2
FOXF2	KCNQ5
FOXF2	CLCA1
FOXF2	XPO7
FOXF2	VSX1
FOXF2	ANXA2
FOXF2	DDX5
FOXF2	SLC24A2
FOXF2	DDX17
NUF2	CENPK
NUF2	PPP2CA
NUF2	CDK1
NUF2	KIF2C
PPP2CA	VSX1
PPP2CA	RPL9
PPP2CA	KIF2C
PPP2CA	EIF4A3
PPP2CA	CENPK
PPP2CA	RPL36
PPP2CA	GRB2
PPP2CA	RPLP1
PPP2CA	CDK1
PRR3	FANCI
PRR3	HNRNPR
SLC24A2	GRIA3
SLC24A2	NALCN
SLC24A2	VSX1
SLC24A2	CACNA1A
SLC24A2	FTCD
SLC24A2	CACNG6
FANCI	PALB2
HRH2	F2
HRH2	SLC22A2
HRH2	ADRB2
SLC39A11	F2
SLC39A11	APLP1
SLC39A11	ADRB2
KIF2C	CENPK
KIF2C	HIST1H3C
KIF2C	RPL9
KIF2C	CDK1
CLCA1	CACNG6
CLCA1	GRIA3
CLCA1	CACNA1A
PRKCE	GRB2
PRKCE	SNCA
PRKCE	HPCA
PRKCE	IGLC3
PRKCE	CACNA1A
PRKCE	F2
PRKCE	IRS2
PRKCE	ANXA2
APH1A	NOTCH2
APH1A	ERLIN2
RPL9	EIF4A3
RPL9	RPL36
RPL9	SEC61B
RPL9	RPLP1
RPL9	TUBB1
RPL9	HNRNPM
SEMA6C	SEC61B
SEMA6C	DERL1
SEMA6C	F2
SEMA6C	PALB2
SEMA6C	VSX1
HIST1H4A	CDK1
HIST1H4A	DERL1
HIST1H4A	HIST1H3C
HIST1H4A	EIF4A3
HIST1H4A	HNRNPR
HIST1H4A	CENPK
HIST1H4A	GRB2
HIST1H4A	XPO7
DERL1	SEC61B
DERL1	DDX5
DERL1	F2
DERL1	ERLIN2
DERL1	EDEM1
DERL1	PALB2
MYL6	ANXA2
MYL6	GRIA3
MYL6	GRB2
MYL6	RPLP1
MYL6	DDX5
MYL6	CACNA1A
MYL6	CACNG6
KLHL33	TUBA4A
KLHL33	TUBB1
GRIA3	ANXA2
GRIA3	ADRB2
GRIA3	SLC7A11
GRIA3	SLC24A4
DET1	FKBP5
DET1	SEC61B
DET1	UBE2B
CENPK	CDK1
HNRNPR	DDX5
HNRNPR	HNRNPM
HNRNPR	EIF4A3
HNRNPR	DDX17
HNRNPR	GRB2
HPCA	F2
UBE2B	UBR2
GMPS	SLC7A11
GMPS	CDK1
GMPS	DDX5
GMPS	HACD2
GMPS	FTCD
CACNG6	ANXA2
CACNG6	SLC24A4
SNCA	F2
SNCA	APLP1
SNCA	TUBB1
SNCA	SLC22A2
SNCA	ADRB2
SNCA	TUBA4A
EIF4A3	GRB2
EIF4A3	DDX17
EIF4A3	HNRNPM
EIF4A3	RPL36
EIF4A3	RPLP1
EIF4A3	CDK1
EIF4A3	DDX5
DDX17	CDK1
DDX17	GRB2
DDX17	HNRNPM
DDX17	DDX5
DDX17	VSX1
NALCN	SLC24A4
DDX5	GRB2
DDX5	ANXA2
DDX5	HNRNPM
DDX5	RPLP1
APLP1	SLC30A3
FTCD	SLC7A11
HACD2	SLC7A11
HIST1H3C	PALB2
HIST1H3C	CDK1
HIST1H3C	RPL36
HIST1H3C	GRB2
IGLC3	ERLIN2
IGLC3	IRS2
IGLC3	GRB2
ADRB2	SLC30A3
ADRB2	GRB2
ADRB2	RPLP1
ADRB2	F2
ADRB2	ERLIN2
SEC61B	PALB2
SEC61B	ERLIN2
SEC61B	EDEM1
SEC61B	RPLP1
SEC61B	F2
SEC61B	RPL36
ERLIN2	IRS2
ERLIN2	GRB2
ERLIN2	HNRNPM
ERLIN2	CDK1
IRS2	CDK1
