#tail	head
PPP5C	HIST1H2BE
PPP5C	SNCA
PPP5C	HIST1H2BK
PPP5C	HIST2H2BE
DENND1B	BACH1
FZD1	WNT5B
FZD1	IL18
FZD1	NODAL
FZD1	DVL3
PCBP1	SRC
PCBP1	SNCA
PRKACG	SRC
SRC	COBLL1
SRC	PIP5K1C
SRC	CLTA
SRC	GDI2
SRC	SH3GL1
SRC	HIST1H3F
SRC	PIP4K2A
SRC	DVL3
HIST3H2BB	HIST1H3F
KLF10	TFAP2C
DVL3	WNT10B
DVL3	CLTA
SRSF3	SNRNP70
SH3GL1	SNX18
SH3GL1	COBLL1
SH3GL1	HIP1R
SH3GL1	AGFG1
SH3GL1	AGTR1
IKBKB	CENPE
CHRM2	CLTA
CHRM2	RAB5C
CHRM2	NECAP2
HIST2H2BE	HIST1H3F
HIST2H2BE	HIST1H1A
HIST2H2BE	MESD
HIST2H2BE	TERF1
HIST2H2BE	DNMT1
CLTA	AGTR1
CLTA	PIP5K1C
CLTA	HIP1R
CLTA	PIP4K2A
CLTA	SNX18
CLTA	RAB5C
CLTA	SNRNP70
CLTA	MAPRE1
AGTR1	SNX18
AGTR1	RAB5C
AGTR1	IL18
AGTR1	PIP5K1C
AGTR1	HIP1R
AGTR1	NECAP2
FCER1A	IGLV1-51
OXTR	ASH1L
ZBTB42	SNX18
IL18	HIF1A
WNT5B	SFRP5
PRKCB	HIST1H3F
PRKCB	TERF1
GSTA4	PRKACA
HIST1H1A	SNRPD1
HIST1H1A	TERF1
HIST1H2BK	MEN1
HIST1H3F	HIST1H2BE
HIST1H3F	CBX6
HIST1H3F	DNMT1
RAB5C	ACTR2
RAB5C	AGFG1
RAB5C	HIP1R
EGR3	PRKACA
EGR3	HYAL2
PRKACA	HIF1A
SNX18	NECAP2
SNX18	PIP4K2A
SNX18	PIP5K1C
SNCA	HIF1A
NECAP2	PIP5K1C
SNRNP70	ACTR2
SNRNP70	SNRPD1
SNRNP70	FMR1
SNRNP70	COBLL1
TERF1	HIST1H2BE
HIST1H2BE	CBX6
HIST1H2BE	DNMT1
CBX6	DNMT1
ACTR2	PIP4K2A
IGLV1-51	PIP4K2A
HIP1R	AGFG1
PIP4K2A	AGFG1
PIP4K2A	PIP5K1C
PIP5K1C	AGFG1
