#tail	head
PIK3CA	CYTH1
PIK3CA	DNAJB6
PIK3CA	VAV1
PIK3CA	GSK3B
PIK3CA	SELENOP
PIK3CA	SLC9A3R2
PIK3CA	NOG
GSK3B	SMN1
GSK3B	JUN
GSK3B	LEF1
GSK3B	ESRRA
GSK3B	SMN2
GSK3B	MTF2
GSK3B	NOG
GSK3B	PAX4
GSK3B	MAX
GSK3B	PPP2R5E
GSK3B	GSTT1
GSK3B	XPO1
GSK3B	CSNK2B
GSK3B	CLOCK
PYDC1	WDR82
SART3	ETV7
SART3	ESRRA
SART3	SOX2
SART3	PAX4
SART3	CCDC84
SART3	PRPF3
SART3	HIF1AN
SART3	NOG
SART3	JUN
PPP2R5E	NOG
PPP2R5E	CSNK2B
PPP2R5E	CLOCK
PPP2R5E	XPO1
PPP2R5E	RNF4
PPP2R5E	MTMR1
PPP2R5E	NUF2
CSNK2B	SMN1
CSNK2B	XPO1
CSNK2B	XRCC1
CSNK2B	SMN2
CSNK2B	CLOCK
CSNK2B	JUN
CSNK2B	MAX
CSNK2B	ACTBL2
CSNK2B	WWOX
CSNK2B	CDH23
MAX	PAX4
MAX	HIST1H2AJ
MAX	NEUROD1
MAX	MEF2A
MAX	MTF2
MAX	JUN
MAX	XPO1
MAX	RNF4
MAX	NUF2
MAX	POLR2A
MAX	ESRRA
MAX	MECOM
MAX	XRCC1
MAX	CLOCK
MAX	LEF1
MAX	NOG
XRCC1	SMN1
XRCC1	RPA3
XRCC1	POLR2A
XRCC1	HIST1H3E
XRCC1	XPO1
XRCC1	SMTN
XRCC1	SMN2
XRCC1	SIPA1L3
NOG	SERPINB1
NOG	ETV6
NOG	LEF1
NOG	SIPA1L3
NOG	WWOX
NOG	IDS
NOG	THPO
NOG	KPNA1
NOG	ARNT
NOG	CDH23
NOG	HIST1H3E
NOG	WDR47
NOG	MEF2A
NOG	ANP32E
NOG	ESRRA
NOG	ANXA11
NOG	FZD8
NOG	JUN
NOG	NOL4
NOG	SELENOP
NOG	DNAJB6
NOG	GULP1
NOG	SOX2
NOG	DNAJC1
NOG	TCF7L1
NOG	FH
NOG	MATR3
NOG	NEUROD1
NOG	MTF2
NOG	TCF3
NOG	CCDC84
NOG	MECOM
NOG	OSBPL2
NOG	NRDE2
FH	ANXA11
FH	HIST4H4
FH	SMN2
FH	SMTN
FH	LDHB
FH	SIPA1L3
FH	HIST1H4F
FH	ESRRA
FH	SMN1
ACTBL2	SRCAP
ACTBL2	VAV1
ACTBL2	RPA3
ACTBL2	ITGA5
ACTBL2	HIST1H3E
ACTBL2	CDH23
ACTBL2	MYH11
MECOM	MEF2A
MECOM	LEF1
MECOM	SOX2
MECOM	HIST1H3E
MECOM	GCG
MECOM	MYH11
MECOM	JUN
MECOM	WDR82
MECOM	ESRRA
MECOM	DNAJC1
HIF1AN	DNAJB6
HIF1AN	ARNT
HIF1AN	RRP8
HIF1AN	XPO1
HIF1AN	RNF4
ANXA11	SLC9A3R2
ANXA11	JUN
ANXA11	WWOX
ITGA5	RNF4
ITGA5	PAX4
BCL9	LEF1
BCL9	SMARCC1
BCL9	TCF7L1
BCL9	HIST1H2BD
BCL9	ESRRA
BCL9	HIST1H2AJ
BCL9	HIST1H4F
BCL9	TCF3
BCL9	SRCAP
BCL9	WWOX
BCL9	HIST4H4
BCL9	HIST1H3E
SERPINB1	SIPA1L3
SERPINB1	XPO1
SERPINB1	SMTN
SERPINB1	SMN1
SERPINB1	SOX2
SERPINB1	SMN2
SMARCC1	POLR2A
SMARCC1	HIST1H3E
SMARCC1	WWOX
SMARCC1	JUN
SMARCC1	SRCAP
SMARCC1	HIST1H4F
SMARCC1	HIST4H4
SMARCC1	SOX2
SMARCC1	RNF4
SMARCC1	TCF7L1
SMARCC1	LEF1
MEF2A	NOL4
MEF2A	GCG
MEF2A	TCF3
MEF2A	NRDE2
MEF2A	JUN
MEF2A	RPA3
MEF2A	XPO1
MEF2A	SOX2
HIST4H4	RRP8
HIST4H4	RPA3
HIST4H4	HIST1H2BD
HIST4H4	CLOCK
HIST4H4	SMN2
HIST4H4	HOXD1
HIST4H4	JUN
HIST4H4	LEF1
HIST4H4	HIST1H3E
HIST4H4	HIST1H2AJ
HIST4H4	TCF7L1
HIST4H4	MTF2
HIST4H4	RNF4
HIST4H4	SMN1
HIST4H4	POLR2A
ETV6	ESRRA
ETV6	PAX4
ETV6	ETV7
ETV6	SOX2
ETV6	JUN
ETV6	LEF1
SMTN	SMN2
SMTN	TCF3
SMTN	GULP1
SMTN	SMN1
SMTN	WDR82
SMTN	MATR3
SMTN	KPNA1
SMTN	LDHB
SMTN	SLC9A3R2
SMTN	SIPA1L3
SMTN	JUN
GULP1	SMN2
GULP1	SIPA1L3
GULP1	SMN1
WDR82	POLR2A
WDR82	TCF3
WDR82	JUN
WDR82	SMN2
WDR82	SIPA1L3
WDR82	PPIL3
WDR82	SMN1
WDR82	ESRRA
WDR82	XPO1
WDR82	RPA3
SMN1	XPO1
SMN1	SMN2
SMN1	KPNA1
SMN1	LDHB
SMN1	POLR2A
SMN1	SLC9A3R2
SMN1	SIPA1L3
SMN1	HIST1H4F
SMN1	WWOX
SMN1	MATR3
THPO	ESRRA
THPO	FZD8
THPO	TCF3
THPO	JUN
THPO	PAX4
THPO	LEF1
DNAJC1	RNF4
DNAJC1	VAV1
RRP8	HIST1H2BD
RRP8	HIST1H3E
RRP8	HIST1H2AJ
RRP8	HIST1H4F
HIST1H2BD	POLR2A
HIST1H2BD	HIST1H2AJ
HIST1H2BD	TCF7L1
HIST1H2BD	HIST1H3E
HIST1H2BD	HOXD1
HIST1H2BD	JUN
HIST1H2BD	LEF1
HIST1H2BD	RPA3
HIST1H2BD	MTF2
HIST1H2BD	HIST1H4F
HIST1H2BD	RNF4
NEUROD1	LEF1
NEUROD1	ARNT
NEUROD1	TCF3
NOL4	PAX4
NOL4	LEF1
NOL4	TCF3
NOL4	JUN
SLC9A3R2	CYTH1
SLC9A3R2	SIPA1L3
SLC9A3R2	SMN2
SLC9A3R2	CDH23
PAX4	MTF2
PAX4	JUN
PAX4	ESRRA
PAX4	XPO1
PAX4	WDR47
PPIL3	CCDC84
PPIL3	POLR2A
PPIL3	PRPF3
XPO1	NUF2
XPO1	RNF4
XPO1	SMN2
XPO1	ARNT
XPO1	POLR2A
XPO1	TCF3
XPO1	JUN
XPO1	SOX2
XPO1	DNAJB6
TCF3	GCG
TCF3	SELENOP
TCF3	LEF1
TCF3	SOX2
TCF3	WWOX
TCF3	RPA3
TCF3	WDR47
TCF3	CDH23
TCF3	OSBPL2
RPA3	MATR3
RPA3	POLR2A
RPA3	HIST1H4F
RPA3	JUN
RPA3	DNAJB6
RPA3	MYH11
OSBPL2	LEF1
LDHB	SIPA1L3
LDHB	JUN
LDHB	SMN2
CDH23	JUN
NUF2	CLOCK
NUF2	SRCAP
SELENOP	GSTT1
SELENOP	TIMP1
SELENOP	MCOLN1
WDR47	LEF1
WDR47	IDS
RNF4	LEF1
RNF4	HIST1H3E
RNF4	HIST1H4F
RNF4	ESRRA
RNF4	MATR3
DNAJB6	MATR3
DNAJB6	SOX2
TCF7L1	HIST1H3E
TCF7L1	HIST1H2AJ
TCF7L1	HIST1H4F
TCF7L1	SRCAP
TCF7L1	LEF1
ARNT	SIPA1L3
ARNT	ESRRA
ARNT	KPNA1
ARNT	GCG
ARNT	MATR3
ARNT	MCOLN1
ARNT	JUN
ARNT	LEF1
ESRRA	JUN
ESRRA	ETV7
ESRRA	POLR2A
PRPF3	CCDC84
PRPF3	POLR2A
PRPF3	HIST1H3E
PRPF3	JUN
PRPF3	WWOX
HIST1H2AJ	HOXD1
HIST1H2AJ	JUN
HIST1H2AJ	LEF1
HIST1H2AJ	MTF2
HIST1H2AJ	HIST1H4F
HIST1H2AJ	POLR2A
HIST1H2AJ	HIST1H3E
JUN	HIST1H3E
JUN	GCG
JUN	MYH11
JUN	HIST1H4F
JUN	TIMP1
JUN	POLR2A
JUN	SRCAP
JUN	VAV1
JUN	IDS
JUN	MATR3
SMN2	SIPA1L3
SMN2	HIST1H4F
SMN2	MATR3
SMN2	WWOX
SMN2	KPNA1
SMN2	POLR2A
POLR2A	HOXD1
POLR2A	WWOX
POLR2A	HIST1H3E
POLR2A	LEF1
POLR2A	SOX2
POLR2A	HIST1H4F
TIMP1	GCG
TIMP1	GSTT1
LEF1	MTF2
LEF1	HIST1H3E
LEF1	SRCAP
LEF1	HIST1H4F
LEF1	SOX2
LEF1	KPNA1
HOXD1	HIST1H3E
HOXD1	HIST1H4F
FZD8	GCG
GSTT1	MATR3
KPNA1	SIPA1L3
KPNA1	ANP32E
CLOCK	HIST1H4F
CLOCK	SOX2
CLOCK	HIST1H3E
SIPA1L3	MATR3
HIST1H3E	MTF2
HIST1H3E	HIST1H4F
HIST1H3E	ANP32E
MYH11	MCOLN1
MTF2	HIST1H4F
VAV1	CYTH1
ST3GAL4	IDS
WWOX	MATR3
SOX2	ANP32E
