#tail	head
PBXIP1	HLA-E
PBXIP1	SFPQ
PBXIP1	UBQLN4
PBXIP1	GRB2
TRBC1	HLA-E
TRBC1	HLA-DRA
TRBC1	LCP2
TRBC1	CAMK2A
TRBC1	CD3G
TRBC1	ITK
UBC	ACTR2
UBC	FBXO6
UBC	LYN
UBC	SFPQ
UBC	AAK1
UBC	PLEKHA2
UBC	UBQLN4
UBC	CDK17
UBC	UBE2G2
UBC	CD3G
UBC	NPLOC4
UBC	LRRC41
UBC	CDH1
UBC	GRB2
PLEKHA2	AAK1
PLEKHA2	DLG3
PLEKHA2	CD3G
PLEKHA2	CDH1
PLEKHA2	GRB2
RAC2	FBXO6
RAC2	ACTR2
RAC2	LCP2
RAC2	CD3G
RAC2	ITK
RAC2	GRB2
LCP2	MTOR
LCP2	LYN
LCP2	CD3G
LCP2	HLA-E
LCP2	HLA-DRA
LCP2	ITK
LCP2	GRB2
EGR1	IL13RA1
EGR1	CDK17
EGR1	CALR
EGR1	CAMK2A
EGR1	CORO1C
EGR1	GRB2
HIST1H4H	CALR
HIST1H4H	ORC5
HIST1H4H	CDH1
HIST1H4H	GRB2
HIST1H4H	FBXO6
UBQLN4	ORC5
MTOR	BAG3
MTOR	GRB2
PTPN21	ABL2
PTPN21	ITK
PTPN21	BAG3
PTPN21	LYN
DLG3	CAMK2A
DLG3	BAG3
PTPRT	LYN
PTPRT	ABL2
PTPRT	ITK
PTPRT	GRB2
HLA-DRA	CAMK2A
HLA-DRA	ITK
HLA-DRA	CD3G
HLA-DRA	PDIA4
BAG3	CDH1
BAG3	CDK17
BAG3	UNC5CL
BAG3	UBE2G2
BAG3	GRB2
LRRC41	UNC5CL
LRRC41	UBE2G2
TIPARP	BDH1
TIPARP	CYP1A1
CD3G	ACTR2
CD3G	CYP1A1
CD3G	ITK
CD3G	AAK1
CD3G	GRB2
CD3G	LYN
CD3G	CAMK2A
CD3G	HLA-E
CD3G	CYP3A4
CYP1A1	ATP7B
CYP1A1	CYP3A4
CYP1A1	CDH1
ATP7B	SFPQ
ATP7B	CYP3A4
ATP7B	CALR
GRB2	HLA-E
GRB2	LYN
GRB2	ACTR2
GRB2	AAK1
GRB2	ITK
GRB2	ABL2
GRB2	CORO1C
GRB2	IL13RA1
HLA-E	ITK
HLA-E	CALR
UBE2G2	FBXO6
LYN	ITK
LYN	DUSP19
CYP3A4	CDH1
CYP3A4	BDH1
CORO1C	DUSP19
CORO1C	ACTR2
CORO1C	SFPQ
CDH1	ACTR2
CDH1	SFPQ
CDH1	AAK1
ERO1B	FBXO6
ERO1B	PDIA4
CALR	SFPQ
CALR	ACTR2
ABL2	DUSP19
SFPQ	ACTR2
SFPQ	AAK1
ACTR2	AAK1
DUSP19	ITK
