#tail	head
CHRNA6	PYGM
CHRNA6	VAMP3
CHRNA6	RHO
MOCOS	STON2
MOCOS	DPP8
MOCOS	SSR1
MOCOS	SNX9
MOCOS	SNW1
TRAPPC2L	GOSR2
TRAPPC2L	SEC22A
TRAPPC2L	BLZF1
C10orf111	TMBIM6
C10orf111	SEC22A
EGLN3	PRMT1
EGLN3	GPX8
EGLN3	SNX9
EGLN3	ADRB2
EGLN3	CDK1
EGLN3	OTULIN
EGLN3	SNW1
EGLN3	ACTR2
EGLN3	SSR1
EGLN3	EXOC4
GOSR2	SEC22A
GOSR2	GPX8
ASNS	OAT
ASNS	GAD2
ASNS	ACSL4
ASNS	COASY
ASNS	PYGM
CDK1	SNW1
CDK1	EIF4A3
CDK1	SSR1
PRMT1	CNOT8
PRMT1	STON2
PRMT1	TBP
PRMT1	SSR1
PRMT1	SNX9
PRMT1	EIF4A3
PRMT1	SNW1
EIF4A3	SNX9
EIF4A3	HNRNPH1
EIF4A3	STON2
EIF4A3	SSR1
EIF4A3	CNOT8
EIF4A3	SNW1
EIF4A3	HNRNPA0
TARDBP	SNW1
TARDBP	SSR1
TARDBP	STON2
TARDBP	HNRNPA0
TARDBP	SNX9
TARDBP	HNRNPH1
TARDBP	ADRB2
HNRNPA0	GABPA
HNRNPA0	SNX9
HNRNPA0	SNW1
HNRNPA0	HNRNPH1
HNRNPA0	STON2
HNRNPA0	SSR1
STON2	SNW1
STON2	SSR1
STON2	VAMP3
STON2	WDR82
STON2	OAT
STON2	SNX9
STON2	ACTR2
STON2	ADRB2
BECN1	WDR82
BECN1	EXOC4
BECN1	KAT2A
SSR1	OAT
SSR1	SNX9
SSR1	WDR82
SSR1	SNW1
SSR1	ACTR2
FADS6	GAD2
FADS6	ACOT1
TBP	GABPA
TBP	KAT2A
TBP	BEX2
PYGM	CNOT8
PYGM	ACSL4
KAT2A	SNW1
RHO	EXOC4
RHO	SLC39A12
SLC39A12	ACSL4
SLC39A12	GPX8
SLC39A12	ADRB2
APEH	GABPA
ACSL4	COASY
ACSL4	ACOT1
ACSL4	GABPA
OAT	SNX9
OAT	SNW1
OAT	ADRB2
OAT	GAD2
DPP8	GABPA
WDR82	SNX9
WDR82	SNW1
GAD2	SEC22A
SNW1	EXOC4
SNW1	OTULIN
SNW1	ACTR2
SNW1	HNRNPH1
SNW1	SNX9
SNX9	ACTR2
SNX9	ADRB2
SNX9	VAMP3
VAMP3	GPX8
VAMP3	ACTR2
ACTR2	ADRB2
BLZF1	BEX2
GPX8	TMBIM6
HNRNPH1	ADRB2
