#tail	head
TEX28P1	STX18
TEX28P1	SMPD2
TPTE	OTC
TPTE	UPP1
TPTE	AKT3
TPTE	STX18
TPTE	EPHA7
TPTE	TEC
TPTE	INSR
MAP3K2	MAPK7
MAP3K2	AKT3
MAP3K2	HNRNPL
MAP3K2	ETS1
MAP3K2	STAT1
MAP3K2	WNK1
MAP3K2	MAPKAPK2
MAP3K2	JUN
ALDH3A1	SEPHS1
ALDH3A1	PANK4
ALDH3A1	GSS
NSF	POU2F1
NSF	UPP1
NSF	SEPHS1
NSF	BRCA1
NSF	OTC
NSF	ATP5MC1
NSF	STX18
NSF	ATP6V1G3
NSF	STAT1
NSF	LHPP
CD79A	ETS1
CD79A	PRKCD
CD79A	SLC7A1
CD79A	KLB
CD79A	ITPKC
CD79A	IGLV1-47
CD79A	IGLV6-57
CD79A	GNG12
CD79A	LTC4S
GNG12	KLB
GNG12	IGLV1-47
GNG12	PAK1
GNG12	ITPKC
GNG12	AKT3
GNG12	PRKCD
GNG12	ATP1A1
GNG12	IGLV6-57
GNG12	HNRNPL
GNG12	TEC
KLB	AKT3
KLB	TEC
KLB	IGLV6-57
KLB	IGLV1-47
SLC17A3	ATP6V1G3
SLC17A3	OTC
SLC17A3	LHPP
SLC17A3	ATP1A1
SLC17A3	UPP1
SLC17A3	SLC7A1
MAPKAPK2	STAT1
MAPKAPK2	AKT3
MAPKAPK2	HNRNPL
MAPKAPK2	ETS1
MAPKAPK2	MAPK7
ATP2A3	OTC
ATP2A3	UPP1
ATP2A3	IQCF1
SOST	JUN
SOST	ETS1
SOST	POU2F1
CEP192	HNRNPL
CEP192	CEP350
CTNNA1	PAK1
CTNNA1	CEP350
CTNNA1	JUN
CTNNA1	BRCA1
CTNNA1	SEPHS1
CTNNA1	ILK
PANK4	HNRNPL
PANK4	POU2F1
SMPD2	PRKCD
CMSS1	JUN
CMSS1	ATF4
CMSS1	HES4
GGT2	LTC4S
GGT2	GSS
ATP13A4	POU2F1
ATP13A4	HES4
TEC	PTPRU
TEC	IGLV6-57
TEC	STAT1
TEC	IGLV1-47
TEC	CDC14A
TEC	PRKCD
TEC	ITPKC
TEC	AKT3
WNK1	MED4
WNK1	JUN
LTC4S	GSS
IQCF1	JUN
IQCF1	HEATR1
ATP5MC1	UPP1
ATP5MC1	OTC
HNRNPL	LHPP
HNRNPL	JUN
HNRNPL	BRCA1
HNRNPL	SLC7A1
HNRNPL	INSR
HNRNPL	SEPHS1
HNRNPL	ILK
IGLV6-57	PRKCD
IGLV6-57	AKT3
IGLV6-57	ITPKC
STAT1	INSR
STAT1	PRKCD
STAT1	MAPK7
STAT1	AKT3
STAT1	JUN
STAT1	ITPKC
STAT1	BRCA1
STAT1	NUFIP2
STAT1	PAK1
CEP350	CDC14A
CEP350	MED4
CEP350	BRCA1
AKT3	INSR
AKT3	MAPK7
AKT3	IGLV1-47
AKT3	PAK1
AKT3	PRKCD
AKT3	JUN
INSR	PTPRU
INSR	MPZL2
INSR	PRKCD
INSR	CDC14A
ATF4	PTPRU
ATF4	NDRG2
ATF4	ITPKC
ATF4	PAK1
ATF4	MPZL2
ATF4	GSS
ATF4	JUN
OTC	SEPHS1
OTC	CDC14A
OTC	PTPRU
OTC	LHPP
OTC	ATP1A1
OTC	GSS
OTC	UPP1
MED4	SEPHS1
MED4	NUFIP2
IGLV1-47	ITPKC
IGLV1-47	PRKCD
MAPK7	JUN
MAPK7	ETS1
ITPKC	JUN
LHPP	UPP1
HEATR1	JUN
HEATR1	ILK
NDRG2	JUN
NDRG2	POU2F1
SLC7A1	ATP1A1
SLC7A1	ETS1
NUFIP2	POU2F1
NUFIP2	SEPHS1
NUFIP2	BRCA1
BRCA1	POU2F1
BRCA1	ETS1
BRCA1	JUN
ILK	PAK1
ILK	ATP1A1
ILK	JUN
SEPHS1	POU2F1
SEPHS1	ATP1A1
SEPHS1	UPP1
ATP6V1G3	UPP1
ATP6V1G3	ATP1A1
MPZL2	JUN
ETS1	JUN
POU2F1	JUN
PAK1	PRKCD
JUN	ATP1A1
JUN	CDC14A
JUN	PTPRU
CDC14A	UPP1
CDC14A	EPHA7
GSS	UPP1
ATP1A1	UPP1
PTPRU	EPHA7
PTPRU	UPP1
