#tail	head
PTK2	NR3C1
PTK2	SLCO1B1
PTK2	ALDH2
PTK2	FYN
PTK2	TRAF2
PTK2	TFAP4
PTK2	SP1
PTK2	MPO
PTK2	STAT4
PTK2	VDR
PTK2	GSTA1
PTK2	FOXO1
PTK2	NAT1
PTK2	ADH4
PTK2	PTGER4
PTK2	CES1
PTK2	NOG
PTK2	CYP39A1
ACOT12	SOAT1
ACOT12	ALDH1B1
ACOT12	ACSM4
ACOT12	ALPL
ACOT12	REL
NDC1	SP1
NDC1	CPSF4
NDC1	AGO2
NDC1	TCF4
NDC1	NOG
NDC1	RNF4
AGO2	MOV10
AGO2	NOG
AGO2	GPRASP2
CYP39A1	NOG
CYP39A1	VDR
CYP39A1	ALDH1B1
CYP39A1	SLCO1B1
LTBP2	TCF3
LTBP2	FYN
LTBP2	POU2F1
TRAF2	RNF4
TRAF2	BEX2
TRAF2	PSMD12
TRAF2	PSMC4
TRAF2	ALPL
SLCO1B1	TCF4
SLCO1B1	SP1
SLCO1B1	GSTA1
SLCO1B1	VDR
SLCO1B1	MPO
SLCO1B1	NAT1
SLCO1B1	ALPL
SLCO1B1	NOG
SLCO1B1	NR3C1
DHRS3	PNPLA4
DHRS3	NOG
DHRS3	TCF3
DHRS3	FOXO1
DHRS3	TFAP4
DHRS3	ALDH1B1
DHRS3	PITX2
DHRS3	GSTA1
DHRS3	ADH4
MOAP1	TCF3
MOAP1	TFAP4
MOAP1	POU2F1
MOAP1	TCF4
MOAP1	NR3C1
FABP1	PITX2
FABP1	PNPLA4
FABP1	LIPE
FABP1	PNPLA5
PLXNA2	DPYSL2
PLXNA2	POU2F1
PLXNA2	TCF3
PLXNA2	NOG
PLXNA2	PITX2
PLXNA2	FYN
REL	VDR
REL	POU2F1
REL	SEC14L4
REL	SULT2B1
REL	CFAP206
REL	SP1
REL	PSMD12
REL	PSMC4
ALPL	CES1
ALPL	GPRASP2
ALPL	VDR
ALPL	SULT2B1
ALPL	SOAT1
ALPL	GAD2
NAT1	SOAT1
NAT1	ACSM4
NAT1	VDR
NAT1	ALDH1B1
NAT1	GSTA1
NAT1	NOG
NAT1	SP1
GDPD2	TCF3
GDPD2	SULT2B1
GDPD2	CES1
GDPD2	NOG
GDPD2	TFAP4
PNPLA4	CES1
PNPLA4	ADH4
PNPLA4	LIPE
PNPLA4	ACSM4
PNPLA4	FABP9
NOG	TPD52
NOG	SSBP2
NOG	OTX2
NOG	CST6
NOG	PTGER4
NOG	SERTAD1
NOG	PRCC
NOG	BEX2
NOG	ALDH2
NOG	TCF15
NOG	SOAT1
NOG	FYN
NOG	MOV10
NOG	STAT4
NOG	VDR
NOG	PITX2
NOG	GDPD1
NOG	POU2F1
NOG	PPIE
NOG	GPRASP2
NOG	ALDH1B1
NOG	GAD2
NOG	OPLAH
NOG	FOXO1
NOG	TCF4
NOG	FCF1
NOG	TAL2
NOG	SF3A1
NOG	HESX1
NOG	NR3C1
NOG	TCF3
NOG	DPYSL2
SP1	VDR
SP1	SF3A1
SP1	PTGER4
SP1	CES1
SP1	DPYSL2
SP1	RNF4
SP1	PSMC4
SP1	ALDH2
SP1	PITX2
SP1	TCF4
SP1	POU2F1
SP1	SERTAD1
SP1	TRIM28
SP1	FYN
SP1	TFAP4
SP1	SEC14L4
SP1	GPRASP2
SP1	CST6
SP1	PRDM8
SIRT7	FOXO1
SIRT7	SF3A1
SIRT7	DPYSL2
SIRT7	MOV10
SIRT7	PDIA4
SIRT7	PSMD12
FOXO1	PITX2
FOXO1	GSTA1
FOXO1	POU2F1
FOXO1	NR3C1
FOXO1	HESX1
FOXO1	TFAP4
FOXO1	TCF15
HSD17B11	ADH4
HSD17B11	RNF4
STAT4	PRCC
STAT4	TRIM28
STAT4	TFAP4
STAT4	TCF15
STAT4	PITX2
STAT4	POU2F1
STAT4	FYN
STAT4	MPO
FABP9	LIPE
FABP9	PNPLA5
TCF4	POU2F1
TCF4	TAL2
TCF4	TCF3
TCF4	SEC14L4
TCF4	PRDM8
TCF4	TFAP4
TCF4	CD81
TCF4	PITX2
RAB5B	MOV10
RAB5B	RNF4
RAB5B	TCF3
RAB5B	TFAP4
RAB5B	FCF1
RAB5B	PVR
OPLAH	GAD2
OPLAH	IARS
