#tail	head
MICU1	SFXN1
MICU1	MYC
MICU1	ACAD8
TREM2	ITK
TREM2	IGHD
TREM2	LAT2
TREM2	PIP5K1C
TREM2	TXK
TREM2	IGKV1D-12
TREM2	IGKV1D-16
TREM2	IGHG3
TREM2	IGKC
CDK4	MYC
CDK4	IGF1R
CDK4	CCND3
CDK4	UCHL1
CDK4	TSC2
CDK4	HGF
CDK4	CDC37
CDK4	HIST1H4B
CDK4	SRC
ELMO2	IGKV1D-16
ELMO2	IGKC
ELMO2	IGHG3
ELMO2	IGKV1D-12
ELMO2	SRC
FOXG1	SRF
FOXG1	AR
FOXG1	PDS5A
FOXG1	TLE1
FOXG1	VARS
FOXG1	FOXH1
PGR	HIST1H4B
PGR	SRC
PGR	AR
PGR	HSPA7
PGR	CDK1
PGR	GABRA6
PGR	EP300
PGR	MAP1B
PGR	MYC
HGF	SRC
HGF	LAT2
HGF	MYC
HGF	IGKC
HGF	CXCR1
HGF	ITK
HGF	IGHG3
HGF	PIP5K1C
HGF	IGKV1D-12
HGF	IGKV1D-16
HGF	IGHD
HGF	TXK
PLA2G10	GNPNAT1
PLA2G10	FOXH1
PLA2G10	CPT2
PLA2G10	TAZ
PLA2G10	SOAT1
PLA2G10	CEPT1
HADHB	VCL
HADHB	GNPNAT1
HADHB	ACAD8
HADHB	SLC33A1
HADHB	CPT2
HADHB	SRC
HADHB	HSPD1
HADHB	TAZ
HADHB	MYC
HADHB	SOAT1
HADHB	BCKDHB
KIT	TXK
KIT	IGHG3
KIT	ITK
KIT	IGKC
KIT	DUSP7
KIT	IGHD
KIT	IGKV1D-16
KIT	SRC
KIT	PIP5K1C
KIT	MATK
KIT	LAT2
KIT	MYC
KIT	IGKV1D-12
MATK	CDC37
MATK	EREG
MATK	DUSP7
MATK	SRC
MATK	AR
GABRA6	GABRD
HSPA7	AR
HSPA7	CDC37
HSPA7	BRAF
HSPA7	HSPD1
HSPA7	HIST1H4B
HSPA7	VHL
HSPA7	STAU1
HSPA7	MYC
SFXN1	HSPD1
SFXN1	STAU1
SFXN1	SOAT1
PIP5K1C	CDC37
PIP5K1C	PDGFRB
PIP5K1C	CDK1
PIP5K1C	TXK
PIP5K1C	SRC
PIP5K1C	EREG
PIP5K1C	IGKV1D-12
PIP5K1C	IGKV1D-16
PIP5K1C	SOAT1
PIP5K1C	IGHG3
PIP5K1C	ITK
PIP5K1C	IGKC
PIP5K1C	IGHD
PIP5K1C	LAT2
PIP5K1C	VCL
IGKC	ITK
IGKC	EREG
IGKC	CDC37
IGKC	SRC
IGKC	LAT2
IGKC	IGKV1D-12
IGKC	IGHG3
IGKC	PDGFRB
IGKC	ITPR1
IGKC	IGKV1D-16
IGKC	IGHD
IGKC	TXK
CPT2	SLC33A1
CPT2	GNPNAT1
CPT2	TAZ
CPT2	BCKDHB
CPT2	SOAT1
CPT2	ACAD8
ACTA1	VCL
ACTA1	EP300
ACTA1	ITPR1
ACTA1	SRF
ACTA1	SFN
ACTA1	SRC
ACTA1	ETV6
TXK	SRC
TXK	LAT2
TXK	EREG
TXK	IGKV1D-16
TXK	CDC37
TXK	PDGFRB
TXK	IGKV1D-12
TXK	ITPR1
TXK	IGHG3
TXK	DUSP7
ITK	LAT2
ITK	IGHG3
ITK	PDGFRB
ITK	DUSP7
ITK	ITPR1
ITK	EREG
ITK	IGKV1D-12
ITK	IGKV1D-16
ITK	CDC37
ITK	SRC
LAT2	SRC
LAT2	PDGFRB
LAT2	EREG
LAT2	IGKV1D-12
LAT2	IGKV1D-16
LAT2	CDC37
LAT2	IGHG3
LAT2	IGHD
UBE2N	RRAGA
UBE2N	HIST1H4B
UBE2N	VCL
UBE2N	VHL
UBE2N	GNPNAT1
UBE2N	RNF115
UBE2N	MYC
UCHL1	MYC
UCHL1	CDK1
UCHL1	VHL
UCHL1	S100A7
ETV6	AR
ETV6	EP300
ETV6	MYC
ETV6	PDGFRB
CCND3	SRC
CCND3	TSC2
CCND3	IGF1R
CCND3	AR
CCND3	CDK1
IGHG3	CDC37
IGHG3	SRC
IGHG3	IGKV1D-12
