#tail	head
SLC39A7	ENO1
SLC39A7	SLC30A7
SLC30A7	ENO1
SLC30A7	EEF1A1
SLC30A7	TTR
SLC30A7	RBPJ
HSD17B2	GNA12
HSD17B2	RBL2
HSD17B2	GNAQ
GNAQ	SPINT1
GNAQ	GNA12
GNAQ	P2RY8
RBL2	POPDC2
E2F3	EEF1A1
E2F3	MAZ
E2F3	POPDC2
E2F3	DHCR7
TTR	EEF1A1
PECR	AKR1C1
MRPL10	MRPL13
MRPS34	MRPL43
MRPS34	FBL
MRPS34	MRPL1
RBPJ	MAZ
MID1	EEF1A1
GBF1	TMED3
GBF1	ONECUT1
GOSR2	TMED3
GOSR2	SCFD1
DDX10	FBL
MRPS7	FBL
MRPS7	MRPL1
MRPS7	EEF1A1
MRPS7	MRPL19
MRPS7	MRPL23
MRPL13	MRPL1
MRPL13	SCFD1
MRPL13	MRPL43
MRPL13	NDUFB10
MRPL13	MRPL23
MRPL13	MRPL19
MRPL19	MRPL43
MRPL19	MRPL23
EEF1A1	MAZ
EEF1A1	SPINT1
EEF1A1	MED19
MED19	OPA1
MED19	MED18
MED19	FBL
SRD5A3	AKR1C1
AKR1C1	DHCR7
NDUFS4	MAZ
NDUFS4	MT-ND1
NDUFS4	COX4I1
OPA1	COX4I1
P2RY8	MT-ND1
FH	ENO1
SPINT1	DHCR7
MRPL43	MRPL23
MT-ND1	NDUFB10
HIST1H1B	VCL
SCFD1	VCL
