#tail	head
EPN3	CDH1
EPN3	ESR1
EPN3	MIB1
EPN3	NOG
RASSF8	PKHD1
RASSF8	ZBTB2
RASSF8	APP
RASSF8	YAP1
APC	PSMD12
APC	MAD2L1
APC	IL2RB
APC	CDH1
APC	NRAS
APC	NOG
APC	ESR1
ZIC1	NOG
ZIC1	MYC
ZIC1	OVOL1
ZIC1	GIT1
ZIC1	PMP22
NRAS	RASA4B
NRAS	IL2RB
NRAS	RHOA
NRAS	ELAVL1
NRAS	AKT1
NRAS	MYC
RSL1D1	APP
RSL1D1	NOG
RSL1D1	CDH1
RSL1D1	RPL27A
RSL1D1	NOP56
RSL1D1	ESR1
RSL1D1	NCL
RSL1D1	LARP7
MAD2L1	NEK2
MAD2L1	PSMD12
MAD2L1	APP
MAD2L1	MYC
RPL27A	NOG
RPL27A	MYC
RPL27A	NOP56
RPL27A	ESR1
RPL27A	NCL
AKT1	TBK1
AKT1	NRIP1
AKT1	YAP1
AKT1	APP
AKT1	CBLC
AKT1	IL2RB
AKT1	MYC
AKT1	CDH1
AKT1	PRKAR2B
AKT1	RASA4B
AKT1	RHOA
AKT1	ESR1
AKT1	TERT
CEP192	MYC
CEP192	NEK2
CEP192	PRKAR2B
TBK1	ESR1
TBK1	APP
TBK1	CCDC8
TBK1	MIB1
TBK1	YAP1
YAP1	NCL
YAP1	NOG
YAP1	MYC
YAP1	CDH1
YAP1	HNRNPR
YAP1	ELAVL1
YAP1	PKHD1
HNRNPR	CCDC8
HNRNPR	DICER1
HNRNPR	LARP7
HNRNPR	NCL
HNRNPR	ESR1
HNRNPR	APP
HNRNPR	MYC
HNRNPR	NOG
HNRNPR	ELAVL1
NOP56	ESR1
NOP56	NCL
NOP56	LARP7
NOP56	CCDC8
NOP56	MYC
NOP56	CDH1
CCDC8	FLNB
CCDC8	DICER1
CCDC8	NCL
CCDC8	ELAVL1
MYC	NOG
MYC	IL2RB
MYC	ELAVL1
MYC	EIF4EBP2
MYC	TERT
MYC	MYO9A
MYC	MIB1
MYC	NCL
MYC	ESR1
MYC	APP
MYC	CBLC
MYC	GIT1
MYC	KALRN
ZBTB2	ELAVL1
IL2RB	RHOA
PKHD1	CDH1
TERT	ESR1
TERT	NCL
TERT	CBLC
NCL	RHOA
NCL	ELAVL1
NCL	ESR1
NCL	LARP7
ESR1	APP
ESR1	NEK2
ESR1	PMP22
ESR1	FLNB
ESR1	NRIP1
ESR1	ELAVL1
ESR1	CDH1
ESR1	OVOL1
ESR1	RHOA
EIF4EBP2	ELAVL1
EIF4EBP2	RDH12
OVOL1	NOG
GIT1	NEK2
GIT1	ELAVL1
NRIP1	APP
NRIP1	NOG
NRIP1	ELAVL1
RDH12	CYP4F2
RDH12	NOG
GJA8	CYP4F2
GJA8	PMP22
APP	SKAP1
APP	LARP7
APP	KALRN
APP	CYP4F2
APP	CDH1
CBLC	NOG
NOG	FLNB
NOG	NEK2
NOG	CDH1
NOG	ELAVL1
NOG	PMP22
NOG	LARP7
ELAVL1	PMP22
PSMD12	FLNB
KALRN	RHOA
KALRN	DICER1
MIB1	PRKAR2B
NEK2	PRKAR2B
CDH1	RHOA
CDH1	FLNB
CDH1	DICER1
DICER1	LARP7
MYO9A	SKAP1
MYO9A	RHOA
