#tail	head
GOLT1B	NDUFS3
GOLT1B	UNC93B1
GOLT1B	KATNA1
SLC35F6	SP1
SUCLA2	HNRNPL
SUCLA2	MTAP
SUCLA2	NT5C2
AKR1C4	AKR1B1
AKR1C4	PAEP
AKR1C4	CYP3A4
CD247	CYP3A4
CD247	NCOA3
CD247	TEC
CD247	MYO1A
CAND1	DCUN1D1
CAND1	HNRNPL
CAND1	SP1
UBE2A	RBX1
TLR7	UNC93B1
IGHG1	IGKV1D-12
IGHG1	PDGFA
IGHG1	NCOA3
IGHG1	HP
DCUN1D1	DCAF6
PTK2	DAO
PTK2	AKR1B1
PTK2	ACTBL2
PTK2	PTPN14
PTK2	CDC25A
PTK2	AGT
PTK2	IFNA13
PTK2	ALB
PNP	CDC25A
PNP	MNDA
PNP	NT5C2
FLT3	TEC
FLT3	CDC25A
CYP3A4	RDH10
CYP3A4	SLC6A3
CYP3A4	AGT
CYP3A4	PON1
CYP3A4	ACP6
PDGFA	IGKV1D-12
PDGFA	PDAP1
PDGFA	EP300
NCOA3	MAF
EP300	HNRNPL
EP300	CDK1
EP300	ALB
EP300	MED28
EP300	POLR1C
EP300	SLC2A1
EP300	RBX1
EP300	HIST2H3A
EP300	CDC25A
EP300	IFNA13
EP300	CCNE1
EP300	HIST1H1A
PLEKHO2	RNF20
RBX1	DCAF6
RBX1	SP1
CASP7	IFNA13
CASP7	RDH10
CASP7	AGT
CASP7	PON1
CASP7	GZMB
CASP7	SP1
CASP7	CFLAR
DDX19B	MTAP
POLR1C	HIST2H3A
POLR1C	HIST1H2BF
CNOT7	EIF4E
HNRNPL	LSM5
HNRNPL	OGDH
HNRNPL	ZNF839
HNRNPL	CFLAR
HNRNPL	NT5C2
HNRNPL	CEP170B
HNRNPL	DCAF6
ALB	RDH10
ALB	AGT
ALB	SLC2A1
PDAP1	LIN54
PON1	AKR1B1
ACTBL2	SP1
TNKS	MAF
NT5C2	AKR1B1
EFCAB11	AKR1B1
ACP6	GNG7
PRMT6	HIST2H3A
PRMT6	MNDA
TAAR3P	GNG7
GLYATL1	OGDH
GLYATL1	SARDH
HIST1H1A	HIST1H2BF
HIST1H1A	CCNE1
HIST1H1A	HIST2H3A
PAEP	AGT
CLK1	KATNA1
HIST1H2BF	RNF20
YWHAE	CDC25A
YWHAE	CDK1
YWHAE	ZNF839
YWHAE	PTPN14
CFLAR	IFNA13
PGF	DAO
PGF	SP1
PGF	MAF
RDH10	SP1
GNG7	TEC
DAO	AGT
DAO	EIF4E
DAO	SP1
SP1	NDUFS3
SP1	CDC25A
SP1	LPCAT3
SP1	AMOT
HIST2H3A	CDK1
KATNA1	MTAP
KATNA1	TUBA1A
SLC6A3	AGT
CCNE1	SLC2A1
CCNE1	CDC25A
CDC25A	MTAP
CDC25A	IFNA13
EIF4E	IFNA13
TEX43	LSM5
S100B	LSM5
IFNA13	CDK1
POP1	MNDA
LMAN2	MAF
PTPN14	ABL2
PTPN14	MTAP
TUBA1A	CCT8
TUBA1A	GZMB
TUBA1A	CDK1
AKR1B1	AOC2
MAF	AMOT
CDK1	SLC2A1
MED28	ABL2
SLC2A1	CCT8
