#tail	head
CD24	NPM1
ETFDH	COQ3
ETFDH	MARK1
HAND1	LMO2
HAND1	CDK2
HAND1	SLC12A8
TTPA	APP
TTPA	KRTAP10-7
ESR1	MRPS35
ESR1	NOP56
ESR1	APP
ESR1	RPL11
ESR1	HIST2H4B
ESR1	CDC25B
ESR1	CDK2
ESR1	MNAT1
ESR1	GTF2A2
ESR1	MAPKAPK2
ESR1	HIST1H3I
ESR1	TUBA8
ESR1	NCOR1
ESR1	ATOH1
ESR1	NPM1
ESR1	H2AFZ
ESR1	ZIC2
RPS15	NOP56
RPS15	NPM1
RPS15	RPL11
RPS15	RPS20
RPS15	RPL35
RPS15	BYSL
GADD45GIP1	APP
GADD45GIP1	MRPS9
GADD45GIP1	HIST1H3I
GADD45GIP1	FOXS1
CDC25B	STK39
CDC25B	CDK2
CDC25B	GTF2A2
ADH6	SCD5
ADH6	DHFR
ADH6	ACSL5
ZIC2	FOXO4
ZIC2	GTF2A2
CREB3L2	TBPL2
CREB3L2	TAF8
CREB3L2	GTF2E1
CREB3L2	GTF2A2
TNF	NPM1
TNF	APP
TNF	RPE65
TNF	RPS20
TNF	AGO2
TNF	CDK2
TNF	TP53
TNF	RPL11
TNF	HIST2H4B
TNF	MAPKAPK2
BYSL	KRTAP10-7
BYSL	NPM1
PHC2	MAPKAPK2
PHC2	LMO2
PHC2	HIST1H3I
PHC2	C1orf109
MRPS35	MRPS9
MRPS35	COQ5
HIST1H3I	DNAJC9
HIST1H3I	AGO2
HIST1H3I	RPS20
HIST1H3I	HIST2H4B
HIST1H3I	NCOR1
HIST1H3I	H2AFZ
HIST1H3I	NPM1
NCOR1	NPM1
TBPL2	GTF2E1
TBPL2	TAF8
TBPL2	CREB3L4
TBPL2	GTF2A2
NPM1	RPS20
NPM1	AGO2
NPM1	RPL35
NPM1	TP53
NPM1	ATAT1
NPM1	NOP56
NPM1	CDK2
NPM1	HIST2H4B
NPM1	ARF1
NPM1	RPL11
NPM1	APP
C1orf109	LMO2
GTF2E1	CREB3L4
GTF2E1	APP
GTF2E1	TAF8
GTF2E1	RPRD2
GTF2E1	GTF2A2
FOXO4	RPRD2
FOXO4	LMO2
FOXO4	ATOH1
FOXO4	ARF1
FOXO4	APP
RPE65	RDH5
RAB6B	ARF1
RPS20	RPL11
RPS20	APP
RPS20	RPL35
RPS20	CDK2
RPL11	AGO2
RPL11	TP53
MAPKAPK2	AGO2
MAPKAPK2	TH
MAPKAPK2	TP53
MRPS9	TP53
ATAT1	AASDHPPT
ATAT1	APP
NOP56	RPL35
DHFR	TP53
DHFR	TH
TUBA8	KRTAP10-7
TUBA8	TP53
TUBA8	ACSL5
TUBA8	SCD5
MARK1	COQ3
MARK1	ACSL5
COQ5	COQ3
CREB3L4	TAF8
SCD5	ACSL5
GTF2A2	MNAT1
GTF2A2	H2AFZ
GTF2A2	TAF8
GTF2A2	RPRD2
TP53	AGO2
TP53	ACSL5
TP53	EIF1B
TP53	CDK2
TP53	FOXS1
TP53	APP
AGO2	RPL35
AGO2	HIST2H4B
AGO2	APP
FSCN2	APP
FSCN2	LMO2
LMO2	APP
LMO2	MNAT1
LMO2	RPRD2
LMO2	KRTAP10-7
TAF8	APP
H2AFZ	HIST2H4B
CDK2	HIST2H4B
CDK2	ARF1
CDK2	APP
CDK2	MNAT1
HIST2H4B	APP
HIST2H4B	DNAJC9
EIF2B1	ARF1
FOXS1	APP
RPL35	EIF1B
