#tail	head
CHEK2	BLM
CHEK2	SFPQ
GGA1	RABGEF1
GGA1	SLC2A1
GGA1	TBC1D3
GADD45A	FOXO4
GADD45A	MAFG
GADD45A	UBR1
GADD45A	BTRC
GADD45A	LEF1
NLGN4Y	EPB41L3
NLGN4Y	NLGN3
KLHL10	GPS1
KLHL10	UBXN1
CD2AP	SEC23B
CD2AP	SNX18
CD2AP	MAFG
CD2AP	SFPQ
CD2AP	USP34
CD2AP	SEPT7
MSH6	BLM
MSH6	KANK2
MSH6	STK4
MSH6	CLSPN
CLSPN	BLM
CLSPN	PRIMPOL
CLSPN	USP28
CLSPN	BTRC
RFWD3	GOLGA4
RFWD3	PRIMPOL
EPS8L2	SFPQ
EPS8L2	SEPT7
EPS8L2	SEC23B
SEC23B	UBXN1
SEC23B	SEPT7
SEC23B	SLC2A1
SEC23B	SFPQ
SEC23B	MPRIP
FSTL5	FOXO4
FSTL5	LEF1
LEF1	SFPQ
LEF1	SNX18
LEF1	BTRC
LEF1	MPRIP
LEF1	USP34
UBXN1	UBR1
UBXN1	SEPT7
UBXN1	USP34
UBXN1	SFPQ
STK4	HSPA7
STK4	BTRC
RABGEF1	TBC1D3
RABGEF1	UBR1
FOXO4	BLM
FOXO4	MOCS3
FOXO4	AAMP
FOXO4	SNX18
FOXO4	RREB1
RREB1	FOXQ1
RREB1	AAMP
AAMP	SLC2A1
AAMP	VPS52
GOLGA4	VPS52
MAFG	USP34
SEPT7	MPRIP
SEPT7	SLC2A1
SEPT7	SFPQ
KANK2	MSS51
KANK2	VPS52
KANK2	BTRC
MSS51	SNX18
NLGN3	EPB41L3
NLGN3	FOXQ1
GPS1	BTRC
MPRIP	BTRC
MPRIP	SFPQ
SLC2A1	SFPQ
EPB41L3	GPATCH8
VPS16	MOCS3
BTRC	GPATCH8
