#tail	head
BUB3	PLK1
BUB3	PDS5A
BUB3	PDS5B
BUB3	NUP107
BUB3	SSR1
CNOT10	PRKAG2
CNOT10	ELK1
SRSF9	APP
SRSF9	DDX41
SRSF9	MAGOHB
SRSF9	UPF3B
DDX27	NOP56
DDX27	CHD4
TRAK2	PLK1
NSD1	HIST2H4B
NSD1	ONECUT1
NSD1	POU2F1
AIP	PDE2A
AIP	PPA2
UPF3B	RPL28
UPF3B	RPL11
UPF3B	NUP107
UPF3B	MAGOHB
RPS15	NOP56
RPS15	SECISBP2
RPS15	RPL11
RPS15	MAGOHB
RPS15	TMPO
RPS15	SSR1
HIST3H3	MYC
HIST3H3	AFF1
HIST3H3	HIST2H4B
HIST3H3	CHD4
HIST3H3	BACH1
PRKAG2	PDE2A
MAP2K1	TMPO
MAP2K1	RELA
MAP2K1	MMP9
MAP2K1	PLK1
TMPO	SSR1
TMPO	RPRD1B
TMPO	COPA
TMPO	PFKP
TMPO	CHD4
TMPO	TXNL1
TMPO	E2F4
TMPO	NDUFS1
TMPO	HIST2H4B
KIF2B	PDS5B
KIF2B	NUP107
KIF2B	BACH1
ELF2	APP
ELF2	SECISBP2
ELF2	NDUFS2
ELF2	HSPBP1
DDX41	CHD4
DDX41	RPRD1B
DDX41	SSR1
DDX41	MYC
E2F4	PFKP
E2F4	ONECUT1
GABRB1	RELA
SECISBP2	RPL28
SECISBP2	APP
MYC	CHD4
MYC	GABARAP
MYC	ONECUT1
MYC	SSR1
MYC	HIST2H4B
MYC	NDUFA1
MYC	NOP56
MYC	ELK1
MYC	PPA2
MYC	PLK1
MYC	PDS5A
MYC	APP
RPL11	APP
RPL11	MAGOHB
RPL11	CHD4
RPL11	AGO2
RPL11	ELK1
RPL11	NOP56
RPL11	SSR1
EEF1A1	GABARAP
EEF1A1	CHD4
EEF1A1	TXNL1
EEF1A1	BACH1
EEF1A1	SSR1
EEF1A1	NOP56
PLK1	PDS5B
PLK1	RELA
PLK1	DIXDC1
PLK1	NUP107
PFKM	PFKP
PFKM	NDUFS1
NOP56	ZNF2
NOP56	COX15
NDUFA1	NDUFS2
NDUFA1	PFKP
NDUFA1	PYCR1
LIMCH1	APP
LIMCH1	SSR1
MMP9	AQP7
MMP9	RELA
NDUFS1	NDUFS2
NDUFS1	CCDC120
NDUFS1	ELK1
NDUFS1	AIFM1
NDUFS1	COX15
NDUFS1	PYCR1
RANBP6	DAAM1
SSR1	HSPBP1
SSR1	RPRD1B
SSR1	RPL28
SSR1	AGO2
POU2F1	HIST2H4B
POU2F1	ONECUT1
POU2F1	RELA
POU2F1	APP
NIPBL	PDS5A
NIPBL	PDS5B
NIPBL	RELA
NIPBL	ELK1
CHD4	RELA
CHD4	GABARAP
APBA2	RELA
AGO2	PFKP
AGO2	RPRD1B
AGO2	NDUFS2
AGO2	HIST2H4B
AGO2	RPL28
AGO2	APP
NUP107	ELK1
NUP107	PDS5A
NUP107	PDS5B
NUP107	ONECUT1
RELA	AFF1
RELA	AIFM1
TXNL1	AQP7
ZNF2	APP
ZNF2	RRP8
ELK1	RPL28
ELK1	AQP7
ELK1	COX15
RPRD1B	HSPBP1
PYCR1	APRT
PYCR1	PFKP
HSPBP1	APP
GABARAP	AIFM1
GABARAP	HIST2H4B
AFF1	APP
COX15	AIFM1
COX15	RPL28
NDUFS2	APP
NDUFS2	AIFM1
PDS5A	PDS5B
APRT	PPA2
