#tail	head
BRCA1	TRIM25
PLA2G4A	TRIM25
CENPN	HIST1H4A
CENPN	RPL30
CENPN	INCENP
LEFTY1	SOAT1
LEFTY1	SMAD1
VSX1	LUC7L3
VSX1	BNC2
VSX1	SMAD1
TGFB1	SMAD1
TGFB1	RPL9P7
TGFB1	TRIM25
TGFB1	RPL27
RPS4Y1	LRRK2
ADGRG5	SGPP1
ADCY3	NME7
MAP1LC3B	PRKAR1A
MAP1LC3B	ATG16L1
SMAD1	FOXN3
SMAD1	GATA1
CHUK	POLR1B
CHUK	ATG16L1
POLR2K	HIST1H4A
CRYZL1	HIST1H4A
TRIM25	POLR2L
TRIM25	MLLT1
TRIM25	SLC7A5
TRIM25	POLR1B
TRIM25	INCENP
NUP85	TUBG1
NUP85	INCENP
RPL30	RPL9P7
RPL30	RPL11
FUS	RPL9P7
FUS	HIST1H4A
RPL9P7	RPL11
LRRK2	PGM3
ZW10	INCENP
PIAS4	HIST1H4A
MED19	LUC7L3
MED19	GATA1
MARC1	SLC7A7
ATG16L1	EVA1A
SLC6A11	SLC7A5
SLC38A3	SLC7A7
SLC7A5	SLC7A7
