#tail	head
RPL10A	RPL6
RPL10A	ESR1
POLR2E	HIST4H4
POLR2E	ISY1
POLR2E	DHX15
POLR2E	RNMT
POLR2E	SF3A1
POLR2E	ESR1
TMX2	NSDHL
TMX2	TRAM1L1
EPHB1	SRF
EPHB1	PAX4
EPHB1	PTPRF
EPHB1	NOG
PCBP1	MTCH2
PCBP1	DDX3X
PCBP1	PPP1R10
PCBP1	HLA-C
PCBP1	TSC22D3
PCBP1	HNRNPM
PCBP1	GABPA
PCBP1	SF3A1
PCBP1	DHX15
PCBP1	KPNA2
PCBP1	ISY1
PCBP1	SMC3
LILRB1	HLA-C
FNBP1L	LRP2
FNBP1L	SF3A1
FNBP1L	USP13
MINDY1	PAX4
MINDY1	SEL1L3
MINDY1	TCF4
MINDY1	GABPA
MINDY1	MYB
LIN28B	RPL6
LRRC59	CSNK2A1
LRRC59	TRAM1L1
LRRC59	CCNA1
LRRC59	HNRNPM
LRRC59	GABPA
HADHA	PPARD
ESR1	DNAJB6
ESR1	MTCH2
ESR1	DDX3X
ESR1	SIRT2
ESR1	GTF2A2
ESR1	MYB
ESR1	CSNK2A1
ESR1	GNAS
ESR1	HNRNPM
ESR1	RPL6
ESR1	ELF4
UBXN4	EVC2
VPS13C	GTF2A2
VPS13C	DNAJC7
VPS13C	NOG
GRP	PTPRF
GRP	NOG
ESCO2	SMC3
ESCO2	NOG
MYB	MTCH2
MYB	GNAS
MYB	CSNK2A1
MYB	NOG
MYB	HIST4H4
PPARD	TNP1
HLA-C	NOG
HLA-C	NSDHL
CTR9	CSNK2A1
CTR9	GABPA
CTR9	PPP1R10
TSC22D3	RELA
TSC22D3	PAX4
ELF4	GABPA
ELF4	TCF4
ELF4	MDM2
SF3A1	CSNK2A1
SF3A1	DDX3X
SF3A1	HNRNPM
SF3A1	GABPA
SF3A1	NOG
POLD3	ISY1
POLD3	NOG
SEL1L3	NOG
SEL1L3	TCF4
RPL6	HNRNPM
RPL6	NAPG
RPL6	RELA
RPL6	MTCH2
RPL6	DDX3X
USP13	SMC3
NSDHL	EVC2
NAPG	NOG
NAPG	DDX3X
NAPG	GNAS
NAPG	HNRNPM
NAPG	KPNA1
SMC3	MDM2
SMC3	HNRNPM
SMC3	NOG
HMG20B	DHX15
HMG20B	GTF2A2
HMG20B	HIST4H4
LRP2	ZSCAN29
NOG	MDM2
NOG	GNAS
NOG	HIST1H2AI
NOG	EVC2
NOG	CSNK2A1
NOG	TCF4
CSNK2A1	SRF
CSNK2A1	DDX3X
CSNK2A1	HOXC4
CSNK2A1	TNP1
CSNK2A1	RELA
TCF4	RELA
TCF4	HIST4H4
ISY1	DHX15
ISY1	HNRNPM
PAX4	HOXC4
PAX4	SRF
PAX4	PPP1R10
SIRT2	RELA
SIRT2	DNAJB6
SIRT2	HIST4H4
SIRT2	MDM2
GTF2A2	SRF
GTF2A2	DNAJC7
GTF2A2	GNAS
PTPRF	HIST4H4
DCP2	CIAO2B
KPNA2	RELA
KPNA2	RNMT
DHX15	HNRNPM
DHX15	DDX3X
RELA	MDM2
RELA	DDX3X
RELA	HIST4H4
RELA	SRF
HIST4H4	MDM2
HIST4H4	DDX3X
HIST4H4	HOXC4
HSPA13	DNAJB6
CIAO2B	GABPA
MDM2	KPNA1
KPNA1	GABPA
KPNA1	RNMT
DDX3X	HNRNPM
DDX3X	HIST1H2AI
RNMT	GABPA
HOXC4	GABPA
HOXC4	SRF
SRF	ADGRG4
PPP1R10	GABPA
DNAJC7	EVC2
DNAJC7	GABPA
