#tail	head
MAT2A	HIST1H3H
MAT2A	CLNS1A
MAT2A	MECOM
MAT2A	HIST1H3A
MAT2A	SUV39H1
MAT2A	HIST1H3F
HIST1H2BA	HIST1H3F
HIST1H2BA	SUV39H1
HIST1H2BA	POU2F1
HIST1H2BA	HIST1H3H
HIST1H2BA	JUN
HIST1H2BA	NPM1
HIST1H2BA	BRMS1
HIST1H2BA	CDK4
HIST1H2BA	PCBP1
HIST1H2BA	POLR2J
HIST1H2BA	HIST1H3A
LPAR2	LGALS3
LPAR2	JUN
LPAR2	GNA14
IL33	CD247
IL33	DVL3
IL33	PIP4K2A
IL33	IGHG4
IL33	IGHV3-30
IL33	FGF20
IL33	CD80
IL33	FGF4
IL33	ZMYM2
GNA14	GCG
GNA14	PIP4K2A
GNA14	POU2F1
GNA14	DVL3
GNA14	ITPR1
GNA14	CALM3
PSMA5	PSMD1
PSMA5	ABCB1
PSMA5	CLNS1A
PSMA5	JUN
PSMA5	L3MBTL1
PSMA5	U2AF2
PSMA5	RAD23A
HSD17B8	MDH1
HSD17B8	RREB1
CDK4	JUN
CDK4	IGF1
CDK4	HIST1H3A
CDK4	TK1
CDK4	FSHB
CDK4	HIST1H3F
CDK4	SUV39H1
CDK4	HIST1H3H
CDK4	CD247
ELOA2	POU2F1
ELOA2	CHEK1
ELOA2	GTF2H4
ELOA2	POLR2J
ELOA2	CALCOCO2
CHEK1	RAD23A
CHEK1	ADD1
CHEK1	ABCB1
CHEK1	POLR2J
CHEK1	HIST1H3A
CHEK1	GTF2H4
CHEK1	HIST1H3F
CHEK1	HIST1H3H
CHEK1	JUN
ADORA1	GCG
ADORA1	FSHB
ADORA1	FGF20
ADORA1	IGF1
ADORA1	POU2F1
ADORA1	CD80
ADORA1	NR3C1
ADORA1	GH1
ADORA1	FGF4
POLR2J	HIST1H3H
POLR2J	POU2F1
POLR2J	PCF11
POLR2J	HIST1H3F
POLR2J	GTF2H4
POLR2J	JUN
POLR2J	HIST1H3A
POLR2J	PCBP1
POLR2J	U2AF2
CD80	ZMYM2
CD80	IGHG4
CD80	FLT3LG
CD80	HBA1
CD80	CD247
CD80	IGHV3-30
CD80	PIP4K2A
CD80	FGF20
CD80	DVL3
CD80	PIK3R5
CD80	FGF4
HIST1H3A	SUV39H1
HIST1H3A	NASP
HIST1H3A	ZMYM2
HIST1H3A	POU2F1
HIST1H3A	BRMS1
HIST1H3A	NR3C1
HIST1H3A	JUN
HIST1H3A	CCDC86
HIST1H3A	NPM1
HIST1H3A	MECOM
HIST1H3A	L3MBTL1
EIF3M	NPM1
EIF3M	MDH1
EIF3M	SEPT2
EIF3M	GH1
EIF3M	JUN
EIF3M	CD247
LGALS3	BID
LGALS3	IGF1
LGALS3	CLNS1A
LGALS3	JUN
LGALS3	ABCB1
FSHB	NR3C1
FSHB	CAD
FSHB	BID
FSHB	IGF1
FSHB	GH1
FSHB	JUN
NASP	HIST1H3F
NASP	HIST1H3H
NASP	JUN
PIP4K2A	CD247
PIP4K2A	IGHG4
PIP4K2A	IGHV3-30
PIP4K2A	FGF20
PIP4K2A	JUN
PIP4K2A	FLT3LG
PIP4K2A	FGF4
PIP4K2A	ZMYM2
PIP4K2A	PIK3R5
HIST1H3H	NPM1
HIST1H3H	MECOM
HIST1H3H	SUV39H1
HIST1H3H	ZMYM2
HIST1H3H	POU2F1
HIST1H3H	NR3C1
HIST1H3H	JUN
HIST1H3H	L3MBTL1
HIST1H3H	CCDC86
HIST1H3H	BRMS1
SUV39H1	HIST1H3F
SUV39H1	MCRS1
SUV39H1	MECOM
SUV39H1	DVL3
SUV39H1	NPM1
HIST1H3F	NPM1
HIST1H3F	ZMYM2
HIST1H3F	BRMS1
HIST1H3F	POU2F1
HIST1H3F	MECOM
HIST1H3F	NR3C1
HIST1H3F	JUN
HIST1H3F	CCDC86
HIST1H3F	L3MBTL1
NR3C1	IGF1
NR3C1	JUN
NR3C1	GH1
NR3C1	ABCB1
NR3C1	POU2F1
NR3C1	ZNF24
NR3C1	RREB1
NR3C1	GCG
CCDC86	NPM1
DUS2	TK1
DUS2	JUN
SEPT2	ADD1
SEPT2	NPM1
SEPT2	CLNS1A
SEPT2	CALCOCO2
SEPT2	JUN
SEPT2	U2AF2
SEPT2	GH1
SEPT2	MDH1
SEPT2	PCBP1
GCG	C1R
GCG	JUN
GCG	NUPR1
GCG	BID
GCG	IGF1
GCG	MECOM
GCG	GH1
NPM1	POU2F1
NPM1	U2AF2
NPM1	PSMD1
NPM1	CALM3
NPM1	JUN
NPM1	PCBP1
NPM1	GH1
NPM1	CD247
ADD1	TK1
ADD1	JUN
ADD1	CALM3
ADD1	ABCB1
ZNF24	PSMD1
RAD23A	RREB1
RAD23A	CLNS1A
RAD23A	PSMD1
RAD23A	MCRS1
RAD23A	GTF2H4
MDH1	DHODH
MDH1	JUN
NR2E1	POU2F1
NR2E1	ZMYM2
NR2E1	JUN
U2AF2	PCBP1
U2AF2	CALM3
U2AF2	CALCOCO2
U2AF2	JUN
U2AF2	GH1
U2AF2	PCF11
U2AF2	GTF2H4
MCRS1	BRMS1
IGHV3-30	CD247
IGHV3-30	IGHG4
IGHV3-30	FLT3LG
IGHV3-30	FGF4
IGHV3-30	PIK3R5
IGHV3-30	DVL3
IGHV3-30	C1R
IGHV3-30	FGF20
IGHV3-30	ITPR1
IGHV3-30	ZMYM2
FGF20	IGHG4
FGF20	POU2F1
FGF20	CD247
FGF20	FGF4
FGF20	PCBP1
FGF20	FLT3LG
FGF20	DVL3
FGF20	RREB1
FGF20	ZMYM2
FGF20	PIK3R5
RREB1	PCF11
RREB1	S100A16
RREB1	CALM3
RREB1	ZMYM2
IGF1	JUN
IGF1	GH1
IGF1	CAD
IGF1	BID
IGF1	SLC30A10
IGF1	MECOM
IGF1	ABCB1
IGF1	C1R
IGF1	POU2F1
CAD	DHODH
CAD	JUN
CAD	PSMD1
FGF4	IGHG4
FGF4	DVL3
FGF4	FLT3LG
FGF4	CD247
FGF4	ZMYM2
FGF4	PIK3R5
FGF4	POU2F1
PCF11	MECOM
PCF11	GTF2H4
PCF11	POU2F1
PCF11	PCBP1
ZMYM2	FLT3LG
ZMYM2	CD247
ZMYM2	PIK3R5
ZMYM2	DVL3
ZMYM2	PCBP1
ZMYM2	IGHG4
ZMYM2	JUN
C1R	IGHG4
C1R	NUPR1
C1R	SLC30A10
CD247	PIK3R5
CD247	JUN
CD247	BID
CD247	IGHG4
CD247	FLT3LG
CD247	SLC30A10
CD247	DVL3
CD247	CALM3
L3MBTL1	MECOM
PCBP1	DVL3
PCBP1	JUN
PCBP1	GH1
PCBP1	HBA1
UBAC2	CALCOCO2
UBAC2	S100A16
ABCB1	BID
ABCB1	JUN
HBA1	SLC30A10
MECOM	POU2F1
MECOM	JUN
MECOM	S100A16
PIK3R5	DVL3
PIK3R5	IGHG4
SLC30A10	BID
SLC30A10	JUN
SLC30A10	GH1
DVL3	JUN
DVL3	IGHG4
DVL3	FLT3LG
IGHG4	FLT3LG
GH1	NUPR1
GH1	BID
PSMD1	JUN
ITPR1	CALM3
ITPR1	BID
JUN	POU2F1
JUN	CALM3
JUN	NUPR1
BID	NUPR1
