#tail	head
SNX9	PACSIN2
SNX9	DDX41
SNX9	GIPC1
SNX9	COPS5
SNX9	TRIM28
SNX9	ACTR2
SNX9	SEPT2
SNX9	SYT1
SNX9	CLTB
SNX9	ADRB2
SNX9	HNRNPK
SNX9	DDX5
SNX9	ATP6V1C1
SNX9	ARRB1
SNX9	HBEGF
SNX9	DNAJC6
SNX9	PIK3C2G
SNX9	SH3GL1
SNX9	HNRNPH3
SNX9	CCT8
SNX9	XRCC6
SNX9	DDX1
SNX9	AGTR1
SNX9	REPS1
SNX9	REPS2
SNX9	RAB5C
SNX9	ATP6V0A1
SNX9	EPS15
CA13	ATP6V0D2
CA13	SLC26A7
CA13	ATP6V1C1
CA13	RRM2B
CA13	ATP6V1C2
CA13	ATP6V0A1
CA13	SLC4A9
CA13	AMPD1
SRSF5	COPS5
SRSF5	HNRNPK
SRSF5	DDX5
SRSF5	ATP6V1C1
SRSF5	LEF1
SRSF5	MAZ
SRSF5	DDX41
SRSF5	SEPT2
SRSF5	EFTUD2
XRCC6	LEF1
XRCC6	ADAR
XRCC6	EFTUD2
XRCC6	COPS5
XRCC6	SEPT2
XRCC6	TNF
XRCC6	HNRNPK
XRCC6	DDX5
XRCC6	SH3GL1
ACTR2	CLTB
ACTR2	EPS15
ACTR2	RAB5C
ACTR2	AGTR1
ACTR2	SH3GL1
ACTR2	PIK3C2G
ACTR2	CCT8
ACTR2	POTEF
ACTR2	ARRB1
ACTR2	ADRB2
ACTR2	PACSIN2
ACTR2	REPS1
ACTR2	REPS2
ACTR2	HBEGF
ACTR2	DNAJC6
ACTR2	FYN
ACTR2	SYT1
ACTR2	SEPT2
INHA	MAZ
INHA	LEF1
INHA	BMP3
INHA	GDF9
INHA	FZD10
INHA	GDF2
INHA	FZD6
INHA	AGTR1
GDF9	BMP3
GDF9	FZD10
GDF9	GDF2
GDF9	FZD6
GDF9	GIPC1
GDF9	CCND1
GDF9	AGTR1
GDF9	TNF
GDF9	NELFB
SEPT2	CLTB
SEPT2	SH3GL1
SEPT2	HNRNPH3
SEPT2	TRIM28
SEPT2	CCT8
SEPT2	DDX1
SEPT2	HNRNPK
SEPT2	DDX5
SEPT2	ATP6V1C1
SEPT2	HAUS2
SEPT2	REPS1
SEPT2	ATP6V0A1
SEPT2	EPS15
SEPT2	PACSIN2
SEPT2	DDX41
SEPT2	GIPC1
NECTIN2	LEF1
NECTIN2	MAZ
NECTIN2	KRTAP1-1
SH3GL1	FYN
SH3GL1	SYT1
SH3GL1	CLTB
SH3GL1	ADRB2
SH3GL1	RAB5C
SH3GL1	INPP4B
SH3GL1	HBEGF
SH3GL1	PIK3C2G
SH3GL1	HNRNPH3
SH3GL1	TRIM28
SH3GL1	CCT8
SH3GL1	DDX1
SH3GL1	HNRNPK
SH3GL1	DDX5
SH3GL1	AGTR1
SH3GL1	ATP6V1C1
SH3GL1	ARRB1
SH3GL1	DNAJC6
SH3GL1	REPS1
SH3GL1	REPS2
SH3GL1	ATP6V0A1
SH3GL1	EPS15
SH3GL1	PACSIN2
SH3GL1	DDX41
SH3GL1	EFTUD2
SH3GL1	GIPC1
NELFB	CCT8
NELFB	DDX1
NELFB	EFTUD2
NELFB	FYN
NELFB	TNF
NELFB	WDR61
SLC26A7	RRM2B
SLC26A7	SLC4A9
ADRB2	INPP4B
ADRB2	AIFM1
ADRB2	CLTB
ADRB2	EPS15
ADRB2	RAB5C
ADRB2	LEF1
ADRB2	ARRB1
ADRB2	HNRNPK
ADRB2	TNF
ADRB2	AMFR
ADRB2	PACSIN2
ADRB2	REPS1
ADRB2	REPS2
ADRB2	DNAJC6
ADRB2	PIK3C2G
HYAL2	LEF1
HYAL2	PTPRK
HYAL2	KRTAP1-1
ATP6V0A1	ATP6V0D2
ATP6V0A1	FZD10
ATP6V0A1	ARL2
ATP6V0A1	ATP6V1C2
ATP6V0A1	AK1
ATP6V0A1	GNAZ
ATP6V0A1	RAB5C
ATP6V0A1	RPS15
ATP6V0A1	LEF1
ATP6V0A1	ATP6V1C1
CCND1	AGAP2
CCND1	TNF
CCND1	MAZ
CCND1	LEF1
CCND1	PTK6
COPS5	DDX1
COPS5	WDR61
COPS5	CCT8
COPS5	HNRNPH3
COPS5	RPL30
COPS5	RPS15
COPS5	RPS13
COPS5	EBNA1BP2
COPS5	EFTUD2
COPS5	TRIM28
COPS5	SRP14
COPS5	DDX5
COPS5	HNRNPK
COPS5	AIFM1
COPS5	AMPD1
COPS5	MYBBP1A
MOXD1	PTPRK
MOXD1	AOC3
AK1	RRM2B
AK1	ATP6V0D2
AK1	AMPD1
AK1	WDR35
AK1	ATP6V1C1
AK1	ATP6V1C2
AK1	GNAZ
ATP6V1C1	ATP6V1C2
ATP6V1C1	ATP6V0D2
ATP6V1C1	ARL2
REPS2	DNAJC6
REPS2	PIK3C2G
REPS2	SYT1
REPS2	AGTR1
REPS2	REPS1
REPS2	RAB5C
REPS2	EPS15
REPS2	MAZ
REPS2	PACSIN2
REPS2	CLTB
REPS2	INPP4B
REPS2	HBEGF
GIPC1	TNF
SMG1	RPS13
SMG1	RPL30
SMG1	RPS15
SMG1	PRKCI
SMG1	HAUS2
AMFR	AIFM1
AMFR	TRIM28
AMFR	SLC13A2
AMFR	PSMA4
CCT8	TRIM28
CCT8	EFTUD2
CCT8	PTK6
PTK6	PTPRK
PTK6	HBEGF
PTK6	DNAJC6
WDR35	PDE8A
WDR35	LEF1
WDR35	ARL2
EFTUD2	DDX1
EFTUD2	TRIM28
EFTUD2	RPL30
EFTUD2	PDCD6
EFTUD2	EBNA1BP2
EFTUD2	SRP14
EFTUD2	AIFM1
EFTUD2	HNRNPK
EFTUD2	DDX5
EFTUD2	ARRB1
EFTUD2	MYBBP1A
EFTUD2	RAB5C
EFTUD2	RPS15
EFTUD2	RPS13
EFTUD2	WDR61
EFTUD2	DDX41
FYN	HBEGF
FYN	DNAJC6
FYN	PRKCI
FYN	DDX41
FYN	AGAP2
FYN	EPS15
FYN	MAZ
FYN	HNRNPK
FYN	TNF
FYN	PTPRK
FYN	LEF1
CLTB	INPP4B
CLTB	SYT1
CLTB	EPS15
CLTB	PIK3C2G
CLTB	AGTR1
CLTB	ARRB1
CLTB	PACSIN2
CLTB	REPS1
CLTB	HBEGF
CLTB	DNAJC6
RPS15	EBNA1BP2
RPS15	MYBBP1A
RPS15	SRP14
RPS15	RPS13
RPS15	RPL30
AGTR1	TNF
AGTR1	PACSIN2
AGTR1	GDF2
AGTR1	REPS1
AGTR1	HBEGF
AGTR1	DNAJC6
AGTR1	PIK3C2G
AGTR1	GOT1
AGTR1	INPP4B
AGTR1	BMP3
AGTR1	EPS15
AGTR1	RAB5C
AGTR1	WNT8A
AGTR1	ARRB1
SRP14	MYBBP1A
SRP14	RPS13
SRP14	RPL30
SRP14	EBNA1BP2
SRP14	TNF
SRP14	DDX5
AIFM1	SURF6
AIFM1	MAZ
FOXI2	MAZ
FOXI2	ADAR
WNT8A	FZD10
WNT8A	FZD6
WNT8A	ARRB1
WNT8A	LEF1
RPL30	RPS13
RPL30	EBNA1BP2
RPL30	SURF6
RPL30	HNRNPK
RPL30	MYBBP1A
TRIM28	HAUS2
PDCD6	HNRNPH3
PDCD6	HAUS2
PDCD6	DDX1
SLC13A2	SLC4A9
SLC13A2	LEF1
SLC13A2	RRM2B
AMPD1	PDE8A
AMPD1	WDR61
DDX1	DDX5
DDX1	HNRNPK
EBNA1BP2	RPS13
EBNA1BP2	SURF6
EBNA1BP2	MYBBP1A
DNAJC6	PACSIN2
DNAJC6	RAB5C
DNAJC6	REPS1
DNAJC6	ARRB1
DNAJC6	HBEGF
DNAJC6	SYT1
DNAJC6	EPS15
HBEGF	PIK3C2G
HBEGF	RAB5C
HBEGF	ARRB1
HBEGF	EPS15
HBEGF	TNF
HBEGF	INPP4B
HBEGF	FZD10
HBEGF	PTPRK
HBEGF	PACSIN2
HBEGF	FZD6
HBEGF	REPS1
ARL2	MAZ
ARL2	ATP6V1C2
ARL2	ATP6V0D2
ARL2	GNAZ
PIK3C2G	PACSIN2
PIK3C2G	SYT1
PIK3C2G	INPP4B
PIK3C2G	ARRB1
PIK3C2G	REPS1
PIK3C2G	EPS15
SYT1	REPS1
SYT1	RAB5C
SYT1	INPP4B
SYT1	FTCD
SYT1	ARRB1
SYT1	EPS15
SYT1	PACSIN2
SYT1	GOT1
KRTAP1-1	FZD10
RPS13	MYBBP1A
RPS13	DDX5
RPS13	TNF
RPS13	HAUS2
PSMA4	TNF
PSMA4	GOT1
RAB5C	ARRB1
RAB5C	LEF1
RAB5C	EPS15
RAB5C	MAZ
RAB5C	PACSIN2
RAB5C	REPS1
GNAZ	PDE8A
EPS15	PACSIN2
EPS15	REPS1
EPS15	ARRB1
EPS15	INPP4B
DDX5	TNF
DDX5	HNRNPH3
DDX5	MAZ
DDX5	LEF1
DDX5	DDX41
DDX5	HNRNPK
FTCD	GOT1
FTCD	AOC3
PACSIN2	ARRB1
PACSIN2	REPS1
HNRNPH3	LEF1
HNRNPH3	DDX41
FZD6	DVL1P1
FZD6	ARRB1
FZD6	TNF
FZD6	GDF2
FZD6	BMP3
INPP4B	ARRB1
INPP4B	REPS1
ADAR	DDX41
AOC3	TNF
FZD10	DVL1P1
FZD10	LEF1
FZD10	BMP3
FZD10	TNF
FZD10	ARRB1
FZD10	GDF2
FZD10	MAZ
TNF	PRKCI
HNRNPK	ARRB1
HNRNPK	DDX41
HNRNPK	MAZ
HNRNPK	LEF1
GOT1	MAZ
LEF1	MAZ
LEF1	RRM2B
MAZ	PRKCI
MAZ	AGAP2
ARRB1	REPS1
BMP3	GDF2
RRM2B	SLC4A9
ATP6V0D2	ATP6V1C2
POTEF	ATP6V1C2
PRKCI	MYBBP1A
