#tail	head
FBXO44	COMMD1
FBXO44	UBE2E1
FBXO44	RPS27A
FBXO44	CDC34
FBXO44	DDB1
FBXO44	UBE2F
FZD1	PDGFA
FZD1	GNB5
FZD1	GNB4
FZD1	KITLG
IL26	JAK1
GNB4	PDGFA
GNB4	RASGRP2
GNB4	KITLG
GNB4	CREB1
GNB4	TACR1
GNB4	AVPR2
GNB4	PAX4
GNB4	CD247
GNB4	INPP5J
GNB4	GNAZ
KCTD17	RAPGEF2
KCTD17	CYLD
KCTD17	FRMD6
DDIT3	PDGFA
DDIT3	KITLG
DDIT3	PAX4
DDIT3	CD247
DDIT3	PKM
KITLG	FBXW11
KITLG	JAK1
KITLG	PBX1
KITLG	INPP5J
KITLG	CD247
KITLG	GNB5
KITLG	IL2RA
WDR18	SET
WDR18	NAPG
WDR18	SETD1A
KIF11	TMED2
KIF11	RAPGEF2
KIF11	CAPZA1
KIF11	COPZ1
KIF11	TMED9
KIF11	CYLD
KIF11	EIF3I
FCHO1	PI4K2B
FCHO1	INPP5J
FCHO1	AAK1
FCHO1	ZBTB16
FCHO1	AVPR2
FCHO1	RPS27A
FCHO1	TACR1
SET	HIST2H4A
SET	CAPZA1
SET	SETD1A
SET	KRT18
SET	NAPG
SET	LRPPRC
SET	HSPA1B
SET	CXXC1
SET	THOC6
SET	AAK1
SET	EIF3I
SET	HERC2
SERPINA1	TRPV6
SERPINA1	HSPA1B
SERPINA1	ZNF558
CYLD	SF3B1
CYLD	CREB1
CYLD	PSMD2
CYLD	JAK1
CYLD	CAPZA1
CYLD	RPS27A
CYLD	THRAP3
CYLD	HNRNPH2
CYLD	HIST2H4A
CYLD	PAX4
CYLD	STAU1
CYLD	EIF3I
CYLD	DDB1
CYLD	HSPA1B
CYLD	DHX9
CYLD	RPL14
PSMD2	GNAZ
PSMD2	ZBTB16
PSMD2	DDB1
PSMD2	UBE2E1
PSMD2	RPS27A
PSMD2	GNB5
PSMD2	FBXW11
PSMD2	STAU1
PSMD2	CDC34
GATA2	ZBTB16
GATA2	FBXW11
GATA2	ZNF335
GATA2	CAPZA1
JAK1	PDGFA
JAK1	RASGRP2
JAK1	HCK
JAK1	IL2RA
CXXC1	NAPG
CXXC1	HIST2H4A
CXXC1	SETD1A
CAPZA1	COPZ1
CAPZA1	TMED9
CAPZA1	SF3B1
CAPZA1	KIF3A
CAPZA1	TMED2
CAPZA1	NAPG
CAPZA1	RAD18
CAPZA1	SETD1A
ZNF335	CREB1
THOC6	SF3B1
THOC6	U2AF1
THOC6	SETD1A
THOC6	SRSF7
THOC6	PAX4
THOC6	DHX9
THOC6	PBX1
THOC6	NAPG
CD247	IL2RA
CD247	PDGFA
CD247	GNB5
CD247	GNAZ
CD247	TRPV6
CD247	RPS27A
CD247	PI4K2B
CD247	RASGRP2
CD247	HIST2H4A
CD247	AVPR2
CD247	INPP5J
CD247	HCK
CD247	DHX9
CD247	LRPPRC
PDGFA	GNB5
PDGFA	INPP5J
PDGFA	PKM
PDGFA	CREB1
HCK	RASGRP2
HCK	TRPV6
HERC2	LRPPRC
HERC2	UBE2F
HERC2	CDC34
HERC2	HIST2H4A
HERC2	UBE2E1
HERC2	EIF3I
HERC2	RPS27A
HERC2	COPZ1
SRSF7	PBX1
SRSF7	RAPGEF2
SRSF7	SF3B1
SRSF7	CLK2
SRSF7	HNRNPH2
SRSF7	EIF3I
SRSF7	DHX9
SRSF7	STAU1
SRSF7	THRAP3
SRSF7	U2AF1
CLK2	RPS27A
CLK2	THRAP3
CLK2	U2AF1
CLK2	ZNF558
DDB1	RPS27A
DDB1	COMMD1
DDB1	POLD2
FBXW11	SBF1
FBXW11	RAPGEF2
FBXW11	THRAP3
FBXW11	HNRNPH2
FBXW11	LRPPRC
FBXW11	UBE2F
FBXW11	TSC22D4
FBXW11	COMMD1
FBXW11	SF3B1
FBXW11	CDC34
FBXW11	DHX9
FBXW11	UBE2E1
FBXW11	RPS27A
TACR1	CREB1
TACR1	PACSIN1
TACR1	TRPV6
TACR1	PI4K2B
TACR1	AAK1
TACR1	GNB5
TACR1	RPS27A
TACR1	INPP5J
TRPV6	HSPA1B
TRPV6	RASGRP2
CCDC42	TSC22D4
CCDC42	KRT18
RAPGEF2	HIST2H4A
RAPGEF2	HSPA1B
RAPGEF2	THRAP3
THRAP3	PAX4
THRAP3	DHX9
COMMD1	UBE2F
COMMD1	ZBTB16
COMMD1	RPS27A
DHX9	LRPPRC
DHX9	RPL14
DHX9	SF3B1
DHX9	RPS27A
DHX9	HNRNPH2
DHX9	HIST2H4A
