#tail	head
INPP5D	IGHG1
INPP5D	HLA-E
INPP5D	IGKC
FXYD4	APP
FXYD4	GNG3
AHCYL1	MAX
LPCAT2	NAT1
HIST3H3	ZNF800
HEATR4	ESR2
KIAA1551	ST13
KIAA1551	ITGB5
NTF3	IGKV1-39
NTF3	VAV2
NTF3	GNG3
CXCL12	BMP15
CXCL12	OXTR
KCNN4	CHRNA7
F2	CRB1
F2	CABLES1
F2	IGKC
F2	ESR2
F2	OXTR
F2	SELP
CHRNA7	OXTR
CHRNA7	ITGB5
IGHG1	TLN2
CABLES1	IGKC
CABLES1	ITGB5
OXTR	ASH1L
OXTR	CCL5
IGKC	PLA2G4F
IGKC	ESR2
IGKC	CRB1
IGKC	GNG3
SPZ1	TRMT2A
ESR2	IGKV1-39
ESR2	BMP15
ESR2	GNG3
CCL5	APP
HMGB1	MAX
ITGB5	ST13
ITGB5	TLN2
ITGB5	PLA2G4F
CRB1	TLN2
CRB1	ST13
VAV2	IGKV1-39
PLA2G4F	TLN2
TRMT2A	MAX
UBL7	TLN2
CYP4A11	APP
ST13	TLN2
SELP	ALOX5
ALOX5	APP
APP	TLN2
