#tail	head
ATP4A	SEC22B
ATP4A	CARTPT
ATP4A	SLC24A2
HERC2	UBE2D3
HERC2	UBE2M
HERC2	TP53BP1
SLC17A4	SLC24A2
CARTPT	MYC
CARTPT	VIM
YY1	DDX5
YY1	HDAC5
YY1	JMJD6
YY1	CHCHD10
YY1	RLIM
YY1	STAT3
YY1	GPS1
YY1	RBBP4
YY1	COPS8
PCBP1	MYC
PCBP1	U2AF2
PCBP1	CCT3
PCBP1	CUL1
PCBP1	SLC25A1
PCBP1	HNRNPR
PCBP1	SRPK2
IL33	FYN
IL33	DVL1
U2AF2	HNRNPR
U2AF2	CDK9
U2AF2	SRPK2
U2AF2	MAPRE1
U2AF2	JMJD6
U2AF2	MYC
HDAC5	CCT3
HDAC5	SLC25A1
HDAC5	CAND1
CCT3	PPP2R2C
CCT3	CUL1
CCT3	SLC25A1
BTBD6	UBE2N
BTBD6	CAND1
BTBD6	COPS8
BTBD6	UBE2D3
BTBD6	GPS1
BTBD6	UBE2M
UBE2D3	ITCH
UBE2D3	UBE2N
UBE2D3	FBXL8
UBE2D3	ASB11
ZDHHC17	KIAA0408
TP53BP1	HIST1H2BK
TP53BP1	SRSF1
TP53BP1	UBE2N
TP53BP1	MEOX2
TP53BP1	MYC
FYN	HNRNPR
FYN	STAT3
FYN	PIK3R3
FYN	MAPRE1
FYN	DVL1
MEOX2	MRFAP1L1
MEOX2	MYC
HNRNPR	CUL1
HNRNPR	DDX5
HNRNPR	MYC
HNRNPR	SRSF1
HNRNPR	HNF1A
HNRNPR	CDK9
PPP2R5B	UBE2M
PPP2R5B	PSMD7
PPP2R5B	CUL1
PPP2R5B	PSMB2
PPP2R5B	CLIP1
PPP2R5B	NUP37
SLC38A2	MYC
CAND1	JMJD6
CAND1	DDX5
CAND1	UBE2M
CAND1	SRSF1
CAND1	FBF1
CAND1	ASB11
CAND1	CUL1
CAND1	FBXL8
ALDOA	UBE2M
ALDOA	MYC
ALDOA	SRPK2
STAT3	CCDC87
STAT3	VIM
STAT3	HNF1A
STAT3	CDK9
STAT3	PIK3R3
PPP2R1A	CDK9
PPP2R1A	CUL1
PPP2R1A	UBE2M
PPP2R1A	CLIP1
PPP2R1A	CDCA8
PPP2R1A	MAPRE1
PPP2R1A	FBF1
PPP2R1A	PSMB2
FBF1	MAPRE1
HNF1A	DDX5
SRPK2	MAPRE1
SRPK2	SRSF1
DVL1	FSTL1
DVL1	ITCH
ASB11	UBE2M
ASB11	PSMB2
ASB11	UBE2N
ASB11	GPS1
NUP37	CDCA8
NUP37	MAPRE1
NUP37	CLIP1
MYC	CDK9
MYC	CUL1
MYC	GPS1
MYC	HIST1H2BK
MYC	PDGFRB
MYC	RLIM
MYC	PSMD7
MYC	MAPRE1
MYC	UBE2N
UBE2M	GPS1
UBE2M	RBBP4
UBE2M	PSMD7
UBE2M	SEC22B
UBE2M	PSMB2
UBE2M	ITCH
UBE2M	CLIP1
UBE2M	COPS8
UBE2M	RLIM
DDX5	RBBP4
DDX5	JMJD6
DDX5	CUL1
DDX5	SRSF1
SLC25A1	CDK9
UBAP2	ITCH
CUL1	PSMD7
CUL1	VIM
CUL1	CDK9
PSMB2	PSMD7
PSMB2	VIM
PSMB2	ITCH
GPS1	CLIP1
GPS1	COPS8
HIST1H2BK	EYA4
HIST1H2BK	UBE2N
RBBP4	CDK9
PDGFRB	PIK3R3
JMJD6	CDK9
PIK3R3	KIAA0408
COPS8	MAPRE1
COPS8	PSMD7
MAPRE1	CDCA8
UBE2N	FBXL8
UBE2N	ITCH
