#tail	head
C6orf62	ONECUT1
C6orf62	NFE2L2
C6orf62	ELAVL1
PRKCZ	RHOQ
PRKCZ	APP
PRKCZ	TRPC4
PRKCZ	MCOLN1
PRKCZ	RYR1
PRKCZ	PIN1
PRKCZ	ANXA2
PRKCZ	MAPK1
PRKCZ	GNAT2
PRKCZ	INS
PRKCZ	CACNA1E
RAPGEFL1	APP
RAPGEFL1	MAZ
RAPGEFL1	TEAD1
APAF1	ENDOV
APAF1	LINC01587
APAF1	PTGDR
APAF1	ELAVL1
APAF1	MAPK1
CACNA1E	GNG8
CACNA1E	ACTN3
CACNA1E	ANXA2
CACNA1E	SORBS3
CACNA1E	ANXA1
INS	MCOLN1
INS	MAPK1
INS	APP
INS	PRKN
INS	SEPHS2
INS	CHAF1B
INS	BAG4
INS	TEAD1
INS	XRCC6
INS	YBX1
INS	TVP23C
INS	NFE2L2
INS	EDC3
INS	SOD1
INS	LSM7
INS	FZD2
INS	C5
INS	FOXO1
INS	ZNF580
INS	GRM2
INS	IAPP
INS	UHRF2
INS	TRPC4
INS	ITGB2
INS	UBP1
INS	UCP2
INS	GPM6B
XRCC6	YBX1
XRCC6	PIN1
XRCC6	PRKN
XRCC6	CHAF1B
XRCC6	ANXA1
XRCC6	HIST1H1C
XRCC6	SOD1
XRCC6	UHRF2
XRCC6	SNRNP35
VWA1	MAZ
VWA1	HSPG2
VWA1	CCL14
IAPP	APP
IAPP	NFE2L2
IAPP	SOD1
IAPP	GNG8
IAPP	UCP2
IAPP	C5
IAPP	FOXO1
LSM7	LSM3
LSM7	HNRNPF
LSM7	ELAVL1
LSM7	DDX41
LSM7	DCP1B
LSM7	EDC3
LSM7	YBX1
FZD2	GNG8
FZD2	GNAT2
FZD2	MAPK1
FZD2	DLL3
PTGDR	APP
PTGDR	MAPK1
PTGDR	ANXA1
PTGDR	GNG8
APP	ABCA7
APP	MAPK1
APP	SYNCRIP
APP	AMOT
APP	NFE2L2
APP	SOD1
APP	C5
APP	GNG8
APP	SNRNP35
APP	PYCR2
APP	MAFG
APP	HSPG2
APP	KRTAP10-8
APP	ACTN3
APP	UCP2
APP	CHAF1B
APP	PIN1
APP	GNAT2
APP	MCOLN1
APP	ANXA2
APP	PRKN
APP	ANXA1
APP	FOXO1
APP	SORBS3
APP	BAG4
RHOT2	HNRNPF
RHOT2	PRKN
RHOT2	MGST3
RHOT2	DEPDC7
ELAVL1	LSM3
ELAVL1	BAG4
ELAVL1	PRKN
ELAVL1	MGST3
ELAVL1	DCP1B
ELAVL1	HNRNPF
ELAVL1	HIST1H1C
ELAVL1	SYNCRIP
ELAVL1	YBX1
ELAVL1	SOD1
ELAVL1	RHOQ
ELAVL1	UBP1
ELAVL1	GPM6B
ELAVL1	TJP1
ELAVL1	FXR1
HSPG2	MAZ
HSPG2	NFE2L2
HSPG2	ITGB2
EDC3	DCP1B
EDC3	BAG4
EDC3	LSM3
SORBS3	TRPC4
SORBS3	MAPK1
SORBS3	RYR1
SORBS3	HNRNPF
SORBS3	SYNCRIP
SORBS3	MCOLN1
SORBS3	TRIM27
SORBS3	MAZ
FOXO1	MAZ
FOXO1	SOD1
SNRNP35	YBX1
ABCA7	MAPK1
ABCA7	SYNCRIP
ABCA7	MAFG
RHOQ	DEPDC7
CCDC85C	AMOT
CCDC85C	TEAD1
NFE2L2	C5
NFE2L2	ANXA1
NFE2L2	SOD1
NFE2L2	MAFG
NFE2L2	UCP2
LINC01587	CLTCL1
LINC01587	UHRF1BP1
FXR1	HIST1H1C
FXR1	MAPK1
FXR1	YBX1
SEPHS2	ENDOV
SEPHS2	CCL22
ANXA1	YBX1
ANXA1	SOD1
ANXA1	GNG8
ANXA1	TRPC4
ANXA1	RYR1
ANXA1	UCP2
ANXA1	DDX41
ANXA1	MCOLN1
ANXA1	ANXA2
SYNCRIP	UHRF1BP1
SYNCRIP	HNRNPF
SYNCRIP	DDX41
SYNCRIP	PRKN
SYNCRIP	MAZ
SYNCRIP	LSM3
SYNCRIP	YBX1
MGST3	PYCR2
MGST3	ONECUT1
PPM1A	DCP1B
PPM1A	CCL22
PPM1A	UBP1
PPM1A	SOD1
PPM1A	MAPK1
PPM1A	MAZ
UBP1	TRPC4
UBP1	ACTN3
YBX1	HNRNPF
YBX1	ANXA2
YBX1	MAPK1
YBX1	HIST1H1C
YBX1	DDX41
YBX1	LSM3
TVP23C	FUCA2
DCP1B	BAG4
DCP1B	LSM3
GNAT2	TRPC4
GNAT2	GRM2
GNAT2	GNG8
GRM2	GNG8
GRM2	DLL3
ZBTB45	ONECUT1
ZBTB45	BAG4
GPAT4	PYCR2
GPAT4	CDS1
RYR1	ACTN3
RYR1	SOD1
RYR1	C5
RYR1	ANXA2
RYR1	TJP1
RYR1	MAZ
RYR1	MAFG
TRIM27	MCOLN1
TRIM27	ZNF580
TRIM27	UHRF2
TRIM27	PIN1
UHRF1BP1	HIST1H1C
TEAD1	TRPC4
TEAD1	AMOT
UHRF2	PIN1
UHRF2	CHAF1B
GNG8	C5
GNG8	CCL22
GNG8	BAG4
MAFG	MAZ
ACTN3	MCOLN1
ACTN3	TRPC4
GPM6B	MAZ
HIST1H1C	PRKN
TACSTD2	KRTAP10-8
TACSTD2	TJP1
KRTAP10-8	ITGB2
KRTAP10-8	ZNF580
KRTAP10-8	PIN1
PIN1	AMOT
PIN1	FUCA2
PIN1	SOD1
PIN1	TJP1
PIN1	MAPK1
CCL14	CCL22
SOD1	UCP2
SOD1	C5
SOD1	MCOLN1
SOD1	PRKN
SOD1	MAPK1
ANXA2	C5
ANXA2	TRPC4
ANXA2	MCOLN1
ANXA2	PRKN
HNRNPF	PRKN
HNRNPF	DDX41
HNRNPF	MAZ
HNRNPF	LSM3
LSM3	DDX41
ITGB2	C5
MAZ	ZNF580
MAZ	AMOT
MAZ	TRPC4
MAZ	DLL3
TRPC4	TJP1
UCP2	C5
UCP2	PRKN
MAPK1	C5
MAPK1	PRKN
TJP1	C5
C5	MCOLN1
C5	PRKN
AMOT	PRKN
