#tail	head
H2AFX	NONO
H2AFX	HIST1H2BM
H2AFX	PKM
H2AFX	HDAC2
H2AFX	CLU
H2AFX	ESR2
H2AFX	RPS27A
H2AFX	CTNNB1
H2AFX	PRKCSH
H2AFX	BMI1
TRAF1	PSMA1
TRAF1	PSMB1
TRAF1	NONO
TRAF1	PRDM7
CTNNB1	AKR7A2
CTNNB1	NOG
CTNNB1	TGFB1
CTNNB1	CCNE1
CTNNB1	NONO
CTNNB1	RPS27A
CTNNB1	HIST1H2BM
CTNNB1	ESR2
CTNNB1	CLU
CTNNB1	PKM
CTNNB1	HDAC2
CTNNB1	HDGF
CTNNB1	NAPA
CTNNB1	DEFA1
TGFB1	RPS27A
TGFB1	MAF
TGFB1	ESR2
TGFB1	CCNE1
TGFB1	TUBA4A
TGFB1	PKM
TGFB1	AKR7A2
TGFB1	DEFA1
TGFB1	PSMA1
TGFB1	NOG
RASSF7	NCK2
RASSF7	CLU
DYRK1A	MAF
DYRK1A	NXF2
DYRK1A	MAPT
DYRK1A	ESR2
GBA	AKR7A2
GBA	SCARB2
MAPT	RPS27A
MAPT	PKM
MAPT	NOG
MAPT	TUBA4A
HDAC2	MAF
HDAC2	ESR2
HDAC2	CCNE1
HDAC2	HDGF
HDAC2	BUB1B
HDAC2	BMI1
HDAC2	SKIL
HDAC2	NONO
HDAC2	HIST1H2BM
YARS2	BMI1
YARS2	PKM
PRPH	PSMA1
PRPH	ESR2
MAF	WDR82
MAF	RBM26
MAF	NOG
GAPVD1	ESR2
GAPVD1	SCARB2
GAPVD1	RPS27A
SNIP1	HIPK1
SNIP1	ESR2
SUSD4	PCOLCE2
SUSD4	TUBA4A
SUSD4	TCTN1
SUSD4	LAMA5
HIST1H2BM	RPS27A
HIST1H2BM	RPL6
HIST1H2BM	BMI1
TPR	NXF2
TPR	RPL6
TPR	NOG
AKR7A2	CLU
AKR7A2	PKM
NAPA	CLU
NAPA	WDR82
NAPA	RPL6
NONO	SCARB2
SKIL	PSMB1
SKIL	NOG
SKIL	RPS27A
SKIL	HIPK1
SKIL	PSMA1
WDR82	TOX4
WDR82	ESR2
HDGF	RPS27A
HDGF	RCL1
HDGF	ASB6
TOX4	NOG
PSMB1	PSMA1
PSMB1	RPS27A
PSMB1	RCL1
PSMB1	CCNE1
PSMB1	BUB1B
NCK2	RBM26
TUBA4A	RPS27A
TUBA4A	PRKCSH
TUBA4A	TCTN1
TUBA4A	PKM
PRKCSH	BUB1B
PRKCSH	ESR2
PRKCSH	TCTN1
ASB6	RPS27A
ASB6	UBE2Z
UBE2Z	RPS27A
RPL6	RPS27A
PSMA1	RPS27A
PSMA1	CCNE1
PSMA1	BUB1B
CLU	NOG
CLU	ESR2
SCARB2	RPS27A
PKM	HIPK1
PKM	CCNE1
PKM	NOG
PKM	BMI1
RPS27A	BUB1B
RPS27A	ESR2
RPS27A	CCNE1
ATP5IF1	BUB1B
ATP5IF1	NOG
NOG	CCNE1
NOG	PCOLCE2
NOG	ESR2
NOG	LAMA5
NOG	OLFM1
NOG	HMOX2
NOG	RBM26
LAMA5	ESR2
LAMA5	DEFA1
PLXNB2	HMOX2
PLXNB2	DEFA1
OLFM1	PCOLCE2
RBM26	ESR2
ESR2	RCL1
