#tail	head
POLR2E	HIST1H2BL
POLR2E	CDH1
POLR2E	HELB
POLR2E	HNRNPR
POLR2E	HIST1H2BC
POLR2E	RBM8A
TRAF2	MFAP1
BLVRB	CRYZ
PLK4	FAM83H
CTNNA2	CDH1
KMT2D	HIST1H2BL
KMT2D	BCL9L
KMT2D	MAT2B
KMT2D	HIST1H2BC
MFAP1	KATNBL1
MFAP1	DNAJC8
CST1	IER3IP1
DNAJC8	RBM8A
HNRNPR	NEK4
HNRNPR	RBM8A
HNRNPR	TCF3
HNRNPR	MCM2
CRYZ	HADH
PPARA	HIST1H2BC
PPARA	TMEM134
TUBA3D	TUBA1C
FAM83H	CDH1
RPL6	CDH1
RPL6	NOP56
RPL6	RBM8A
RPL6	PTCD1
RPGR	TUBA1C
RPGR	NPHP4
NEK4	PARP1
HIST1H2BL	BCL9L
CXADR	VKORC1
CXADR	TCF3
CXADR	CDH1
CD27	TCF3
NOP56	PELO
NADK	NMNAT1
DYNLT1	ETFB
BCL9L	HIST1H2BC
BCL9L	TCF3
TRA2A	PTCD1
CDH1	JUP
CDH1	NEDD9
GRK5	JUP
GRK5	BMS1
TCF3	JUP
TCF3	PRMT5
TCF3	PELO
TCF3	CYSTM1
TRMT1	MAT2B
MAT2B	PRMT5
MCM2	HIST1H2BC
MCM2	PTCD1
MCM2	CLPX
GTF2B	PRMT5
HIST1H2BC	STAG2
