#tail	head
LIPE	TNF
LIPE	GK2
AQP9	CXCL8
AQP9	CPNE6
AQP9	ATP6V0A4
AQP9	GK2
NME2	FKBP1B
NME2	SLC27A5
NME2	AAR2
NME2	NADK
SOWAHA	KIAA1671
SOWAHA	MARF1
TNF	IL12B
TNF	LRRFIP1
TNF	CXCL8
TNF	HNRNPM
TNF	SIRT1
TNF	HNF4A
TNF	COL4A2
TNF	PSMB10
TNF	CACNA1E
TNF	KDR
TNF	RPL9P8
GPX4	PKM
GPX4	OGA
GPX4	BCKDHA
CRABP2	MYC
CDK8	MYC
CDK8	ERCC3
IL12B	PKM
IL12B	IL1A
PEBP4	PRKCB
PEBP4	HNRNPM
PYCR2	OXSM
LAMA2	ACTN2
CACNA1E	CXCL8
AAR2	PKM
AAR2	KDR
AAR2	LRRFIP1
AAR2	HNF4A
AAR2	RPL37A
RAB6B	APBA1
RAB6B	DYNC1LI1
NADK	PKM
KIAA1671	NISCH
KIAA1671	SSH1
ATP6V0A4	PKM
ATP6V0A4	RRM1
CDK2	HNF4A
CDK2	HNRNPM
CDK2	PSMB10
CDK2	MGMT
CDK2	PKM
ACSM5	CERS1
ACSM5	PLA2G2A
ACSM5	SLC27A5
ACSM5	PKM
SRGAP2	MEIS1
ROR1	PTPN4
ROR1	DUSP28
PYGL	HNF4A
PYGL	ACTN2
PYGL	FKBP1B
PYGL	PTPN4
HNF4A	PSMA3
HNF4A	HAL
HNF4A	ITGA5
HNF4A	OAZ2
DNA2	KAT5
RRM1	KAT5
RRM1	PKM
SSH1	TNNI3K
DYNC1LI1	OGA
DYNC1LI1	DYNLRB1
DYNC1LI1	TUBB1
PKM	KDR
PKM	CXCL8
PKM	OGA
PKM	MYC
PKM	SIRT1
PKM	LTF
OGA	HIST1H4H
OGA	LRRFIP1
OGA	SIRT1
OGA	RPL37A
HIST1H3J	CXCL8
HIST1H3J	MYC
HIST1H3J	KAT5
HIST1H3J	SIRT1
HIST1H3J	TAF1A
HIST1H3J	MCM6
LIPC	RBP5
OXSM	SLC27A5
SIRT1	TAF1A
SIRT1	HIST1H4H
ACTN2	PRKCB
ACTN2	ITGA5
ACTN2	MEIS1
ERCC3	KAT5
SLC25A14	LTF
MAGEB2	HNRNPM
MAGEB2	RPS11
NFKB1	PSMA3
NFKB1	HNRNPM
NFKB1	PSMB10
PLEKHA3	DOK3
RPL37A	TUBB1
RPL37A	TAF1A
RPL37A	RPS11
RPL37A	HNRNPM
DYNLRB1	MYC
HIST1H4H	MCM6
HIST1H4H	MYC
HIST1H4H	KAT5
KDR	DUSP28
RPL9P8	RPS11
ADAMTS4	TUBB1
TNNI3K	PTPN4
MYC	PRKCB
MYC	KAT5
MYC	OAZ2
MYC	HNRNPM
MYC	MEIS1
CERS1	PAFAH2
CERS1	SLC27A5
NADSYN1	SLC27A5
NADSYN1	ASPG
CRLS1	GK2
LTF	PRKCB
LTF	IL1A
MEIS1	APBA1
PSMA3	OAZ2
PSMA3	MCM6
KAT5	GPAM
HNRNPM	TUBB1
HNRNPM	RPS11
SLC27A5	PLA2G2A
GK2	GPAM
RPL34	RPS11
TUBB1	RPS11
HAL	ASPG
