#tail	head
RPS16	RPS24
RPS16	NOP56
RPS16	CAVIN3
DTX2	RHOXF2
CAPZA2	IQGAP1
CAPZA2	SRRM2
CAPZA2	DLST
CAPZA2	SPTBN1
LUC7L	RNPS1
PRKAR2B	LASP1
PRKAR2B	STAT5B
PRKAR2B	PCM1
YWHAQ	KANK1
YWHAQ	PPP2R2B
HMGA1	HNRNPDL
HMGA1	HIST1H3G
RPS24	RNPS1
IQGAP1	SPTBN1
IQGAP1	TJP2
YTHDF1	MFGE8
YTHDF1	LASP1
YTHDF1	NXF1
NXF1	ZFR
NXF1	NOP56
NXF1	MRPS27
NXF1	RNPS1
RPL27A	NOP56
RPL27A	RNPS1
RPS7	HIST1H3G
RPS7	RNPS1
RPS7	HNRNPDL
RHOXF2	LASP1
KRTAP10-9	MYPOP
KRTAP10-9	ZBTB9
SRRM2	HNRNPDL
SRRM2	HIST1H3G
SRRM2	SNRPE
SRRM2	SEC23A
SRRM2	SPTBN1
SRRM2	MFGE8
SRRM2	LASP1
SRRM2	TJP2
SNRPE	PCM1
SNRPE	RNPS1
DLST	RNPS1
DLST	SEC23A
ABI2	PCM1
ABI2	MRFAP1L1
ABI2	PRDM14
ABI2	RNPS1
SEC23A	LASP1
SEC23A	TJP2
SEC23A	PCM1
SEC23A	MFGE8
HNRNPDL	SPTBN1
HNRNPDL	COX15
PPP2R2B	SKA2
PPP2R2B	MRPS27
SHC2	STAT5B
SHC2	COL5A1
LASP1	TJP2
LASP1	SPTBN1
TLL2	FKBP1B
TLL2	COL5A1
RNPS1	COX15
MFGE8	SPTBN1
PCM1	HIST1H3G
MRPS27	HIST1H3G
ZFR	HIST1H3G
