#tail	head
TGFB1	SMC1A
TGFB1	UGT2B7
TGFB1	RARA
TGFB1	CGB3
TGFB1	HNF4A
TGFB1	KAT2B
TGFB1	UBA52
TGFB1	PPP2R1A
TGFB1	BCAS4
TGFB1	PELP1
TGFB1	MMP1
TGFB1	RNASEL
AGO2	PRMT5
AGO2	RPL35
AGO2	G3BP1
AGO2	NUP160
AGO2	POM121
AGO2	EIF4B
AGO2	RPL31
AGO2	CMSS1
AGO2	AAAS
AGO2	NUP58
AGO2	CUL5
HNF4A	RARA
HNF4A	POM121
HNF4A	HIKESHI
HNF4A	RPL31
HNF4A	DIS3
HNF4A	UGT2B7
HNF4A	RNASEL
HNF4A	DYNC1LI1
HNF4A	CMSS1
HNF4A	OSBP
HNF4A	CDKL3
HNF4A	SMC1A
HNF4A	BET1
HNF4A	PRMT5
HNF4A	CGB3
DIS3	CUL5
DIS3	EID3
BCAS4	KAT2B
BCAS4	PELP1
RNASEL	MAFA
RNASEL	MMP1
KRT34	HSPA12B
KRT34	DOCK2
HIKESHI	AAAS
HIKESHI	NUP160
HIKESHI	NUP58
HIKESHI	POM121
HIKESHI	HSPA12B
HIKESHI	HSPA2
NUP160	DYNC1LI1
NUP160	RPL26L1
NUP160	HSPA12B
NUP160	AURKB
NUP160	NUP58
NUP160	POM121
NUP160	AAAS
NUP160	SMC1A
NUP160	PPP2R1A
NUP160	HSPA2
CGB3	MMP1
CGB3	KAT2B
CGB3	UGT2B7
CGB3	PELP1
FOXL2	TTF2
FOXL2	CMSS1
BET1	SMC1A
BET1	DYNC1LI1
SRP72	RARA
SRP72	RPL35
SRP72	RPL31
SRP72	RPL36A
SRP72	UBA52
SRP72	RPL26L1
CUL5	PSMB6
CUL5	RPL31
CUL5	RPL35
CUL5	RARA
CUL5	RPL26L1
CUL5	UBA52
PPP2R1A	RPL26L1
PPP2R1A	DYNC1LI1
PPP2R1A	UBA52
PPP2R1A	RPS6KB2
PPP2R1A	G3BP1
PPP2R1A	PSMB6
PPP2R1A	RPL36A
PPP2R1A	AURKB
PPP2R1A	SMC1A
PPP2R1A	RPL35
PPP2R1A	MMP1
PPP2R1A	RARA
PPP2R1A	RPL31
SMC1A	DYNC1LI1
SMC1A	AURKB
SMC1A	EID3
SMC1A	HSPA2
OSBP	EIF4B
OSBP	RARA
EIF4B	G3BP1
POM121	HSPA2
POM121	NUP58
POM121	AURKB
POM121	AAAS
POM121	HSPA12B
RPL31	RPL36A
RPL31	RPL35
RPL31	RPL26L1
RPL31	UBA52
RARA	PRMT5
RARA	RPL35
RARA	G3BP1
RARA	RPL26L1
RARA	KAT2B
RARA	RPS6KB2
RARA	PELP1
RPL36A	UBA52
RPL36A	RPL26L1
RPL36A	RPL35
HSPA12B	NUP58
HSPA12B	AAAS
CDKL3	TTF2
CDKL3	KRTAP10-9
CCNE2	UBA52
CCNE2	PSMB6
CCNE2	PRMT5
PRMT5	G3BP1
NUP58	AURKB
NUP58	AAAS
NUP58	HSPA2
HSPA2	AAAS
MAFA	KAT2B
PSMB6	UBA52
RPL26L1	UBA52
RPL26L1	RPL35
DOCK2	KRTAP10-9
AAAS	AURKB
KAT2B	RPS6KB2
RPL35	UBA52
RPL35	G3BP1
AURKB	DYNC1LI1
AURKB	UBA52
RPS6KB2	G3BP1
