#tail	head
PRKAA2	ABI1
PRKAA2	SIRT1
PRKAA2	PPM1E
PRKAA2	FASN
PRKAA2	GRAP2
ARHGDIG	TACC3
ARHGDIG	RDX
GOLPH3	FAM20B
GOLPH3	TGOLN2
CAMK2A	RBFOX2
CAMK2A	PRKCQ
CAMK2A	LMNA
UBA2	E2F1
UBA2	RANBP2
UBA2	TACC3
DDX39B	SRSF6
DDX39B	DDOST
DDX39B	FASN
DDX39B	TP53BP1
DDX39B	LMNA
PTPN21	FRK
PTPN21	BMX
CREBBP	CREB3L4
CREBBP	MED13
CREBBP	HIST2H4B
CREBBP	HDAC1
CREBBP	HIST1H4H
CREBBP	MED7
CREBBP	TP53BP1
CREBBP	CDH2
CREBBP	E2F1
CREBBP	RPA2
CREBBP	HELZ2
CREBBP	POU1F1
RBFOX2	RPA2
RBFOX2	POU1F1
RBFOX2	MED7
DHDDS	IDI1
DHDDS	MVD
DHDDS	NUS1
NSD2	HIST2H4B
NSD2	HIST1H4H
NSD2	HDAC1
NSD2	TIAM1
NSD2	TP53BP1
FAM20B	BSCL2
SPC24	PPP1CC
SPC24	RANBP2
SPC24	CENPT
GNS	FKBP14
GNS	MVD
FKBP14	HIST1H4H
FKBP14	HIST2H4B
SRSF6	ZCRB1
SPHK2	E2F1
SPHK2	PRKCQ
SPHK2	SGPL1
SPHK2	HDAC1
FAM71C	BANP
FAM71C	RAB2A
TGOLN2	DDOST
TGOLN2	E2F1
TGOLN2	SCAMP3
TGOLN2	RPA2
PPP1CC	LMNA
PPP1CC	RANBP2
PPP1CC	HDAC1
PPP1CC	CENPT
PPP1CC	E2F1
PPP1CC	RPA2
IL20RB	NDFIP2
IL20RB	BSCL2
FRK	CDH4
FRK	ABI1
FRK	CDH2
FASN	SFPQ
FASN	DHRS4
FASN	ALDH2
FASN	SIRT1
FASN	TP53BP1
FASN	LMNA
FGA	TIAM1
FGA	LMNA
FGA	ALDH2
FGA	RANBP2
FGA	LAT
FGA	GRAP2
CDH4	CDH2
HELZ2	MED13
HELZ2	MED7
POU1F1	LMNA
SCAMP3	RPA2
SCAMP3	DDOST
HDAC1	RANBP2
HDAC1	HIST1H4H
HDAC1	E2F1
HDAC1	HIST2H4B
HDAC1	SFPQ
HDAC1	BANP
KCTD3	SFPQ
KCTD3	TIAM1
NUS1	MVD
NDFIP2	FAM8A1
SFPQ	E2F1
SFPQ	TP53BP1
SFPQ	LMNA
SFPQ	RPA2
SFPQ	SSR4
SFPQ	RDX
SFPQ	ERLIN1
ABI1	IGKV1D-16
ABI1	BRK1
ABI1	IGKV2D-30
ABI1	LAT
ABI1	GRAP2
ABI1	IGKV1-12
MED7	TP53BP1
MED7	MED13
ERLIN1	FA2H
ERLIN1	E2F1
CREB3L4	SLC19A3
CREB3L4	MBTPS2
GRAP2	BRK1
GRAP2	IGKV1-12
GRAP2	IGKV2D-30
GRAP2	IGKV1D-16
GRAP2	LAT
GRAP2	PRKCQ
GRAP2	TIAM1
GRAP2	RANBP2
MVD	IDI1
RDX	PRKCQ
RPA2	TP53BP1
RPA2	RAB2A
RPA2	LMNA
RPA2	HIST2H4B
RPA2	HIST1H4H
RPA2	E2F1
ZCRB1	DKC1
LMNA	SIRT1
LMNA	DKC1
LMNA	HIST1H4H
LMNA	FA2H
LMNA	RANBP2
LMNA	LAT
LMNA	HIST2H4B
LMNA	TP53BP1
RANBP2	MED13
RANBP2	TIAM1
RANBP2	CENPT
RANBP2	LAT
DDOST	SSR4
MBTPS2	FAM8A1
FA2H	SGPL1
MED13	HIST1H4H
MED13	E2F1
MED13	TP53BP1
MED13	HIST2H4B
LAT	IGKV1-12
LAT	BSCL2
LAT	IGKV2D-30
LAT	IGKV1D-16
LAT	PRKCQ
LAT	BRK1
LAT	TIAM1
LAT	SLC19A3
PRKCQ	IGKV1-12
PRKCQ	IGHM
PRKCQ	IGKV2D-30
PRKCQ	IGKV1D-16
HIST1H4H	TP53BP1
HIST1H4H	SIRT1
HIST1H4H	CENPT
IGKV2D-30	BRK1
IGKV2D-30	IGHM
RAB2A	E2F1
RAB2A	SSR4
IGKV1D-16	IGHM
IGKV1D-16	BRK1
HIST2H4B	CENPT
HIST2H4B	TP53BP1
HIST2H4B	SIRT1
TIAM1	IGHM
TIAM1	E2F1
IDI1	ALDH2
TP53BP1	E2F1
CDH2	E2F1
CDH2	SSR4
E2F1	SSR4
E2F1	SIRT1
IGHM	IGKV1-12
IGKV1-12	BRK1
DHRS4	ALDH2
SSR4	PPM1E
