#tail	head
KRTAP5-4	SMCP
KRTAP5-4	CRCT1
HSD11B1	HNF4A
HSD11B1	FSHB
HSD11B1	AKR1C1
HSD11B1	HHEX
HSD11B1	MEF2A
VDAC1	RUVBL1
VDAC1	HSP90B1
VDAC1	ADRB2
VDAC1	HSP90AB1
VDAC1	LMNB1
VDAC1	CYP11A1
VDAC1	FGFR1
VDAC1	NPM1
VDAC1	ZNF598
VDAC1	NDUFS1
VDAC1	IARS
VDAC1	HNF4A
FSHB	CYP11A1
FSHB	HNF4A
FSHB	GNG2
FSHB	PPARA
FSHB	AKR1C1
FSHB	SLC25A1
FSHB	GNB4
GNB4	IGHV3-53
GNB4	IGKV2D-28
GNB4	NRG3
GNB4	IGKV1-12
GNB4	DGKG
GNB4	ADRB2
GNB4	S1PR1
GNB4	CD79A
GNB4	EGF
GNB4	MEF2A
GNB4	FGFR1
GNB4	DGKQ
GNB4	CDK18
GNB4	GNG2
GNB4	IGHV3-30
GNB4	DGKZ
PPARA	HSP90B1
PPARA	HHEX
PPARA	NDUFS1
PPARA	APBB1IP
PPARA	CYP11A1
PPARA	PRKAG1
PPARA	SLC25A1
PPARA	SMTN
PPARA	HNF4A
PPARA	DNAJA2
PPARA	AKR1C1
PPARA	EGF
PPARA	NEDD9
PPARA	MEF2A
CDK5	CDK18
CDK5	MEF2A
CDK5	LMNB1
CDK5	GABPB2
CDK5	HNF4A
CDK5	HSP90AB1
PIGS	NDUFS1
PIGS	HNF4A
PIGS	DNAJA2
PIGS	KRT40
PTPN13	WEE2
PTPN13	EGF
PTPN13	FGFR1
PTPN13	CRIP2
PTPN13	PIK3C2A
PTPN13	HNF4A
PTPN13	TNIP2
PTPN13	ADRB2
NRG3	GNG2
NRG3	CD79A
NRG3	EGF
NRG3	FGFR1
NRG3	IGKV1-12
NRG3	IGHV3-30
NRG3	IGKV2D-28
NRG3	IGHV3-53
POT1	YTHDF1
POT1	HSP90AB1
POT1	LMNB1
POT1	IVL
POT1	EIF3G
CRIP2	SPRY2
MICAL1	NEDD9
MICAL1	NPM1
PRKAG1	IARS
PRKAG1	SRRT
PRKAG1	CNOT8
PRKAG1	SLC27A5
PRKAG1	SMTN
PRKAG1	GABPB2
PRKAG1	HNF4A
PRKAG1	MEF2A
PRKAG1	EIF3G
ADRB2	PIK3C2A
ADRB2	ARPC3
ADRB2	HSP90B1
ADRB2	HNF4A
ADRB2	SYNJ2BP
ADRB2	LMNB1
ADRB2	PACSIN3
ADRB2	EGF
ADRB2	GNG2
ADRB2	ARPC1A
HSF4	KRT40
HSF4	SLC27A5
HSF4	DUSP26
HSF4	YTHDF1
COPS5	FAM114A2
COPS5	HSP90B1
COPS5	HNF4A
COPS5	HSP90AB1
COPS5	FBXO7
COPS5	IARS
COPS5	G3BP1
COPS5	NPM1
COPS5	RUVBL1
COPS5	CUL1
COPS5	DNAJA2
ARHGAP39	LRP8
ARHGAP39	CNKSR3
NDUFS1	ZNF598
NDUFS1	HNF4A
NDUFS1	TNIP2
NDUFS1	SLC25A1
IVL	LCE2D
IVL	LCE1A
AKR1C1	CYP11A1
TNIP2	DNAJA2
TNIP2	SRRT
TNIP2	RUVBL1
TNIP2	ZNF598
TNIP2	HSP90AB1
TNIP2	YTHDF1
TNIP2	ARPC1A
TNIP2	HSP90B1
TNIP2	LMNB1
TNIP2	CUL1
IGHV3-53	IGKV2D-28
IGHV3-53	EGF
IGHV3-53	FGFR1
IGHV3-53	IGKV1-12
IGHV3-53	DGKQ
IGHV3-53	DGKZ
IGHV3-53	DGKG
IGHV3-53	GNG2
IGHV3-53	CD79A
MTMR4	FGFR1
MTMR4	WEE2
MTMR4	GABPB2
MTMR4	HNF4A
HSP90B1	SRRT
HSP90B1	CUL1
HSP90B1	HNF4A
HSP90B1	SLC25A1
HSP90B1	CDC73
HSP90B1	SMTN
LRP8	SYNJ2BP
SP7	HNF4A
SP7	MEF2A
SMCP	LCE1A
SMCP	LCE2D
APBB1IP	FAM114A2
APBB1IP	HNF4A
APBB1IP	PACSIN3
SLC27A5	IARS
GABPB2	SPRY2
GABPB2	DGKZ
GABPB2	NUFIP1
GABPB2	HSP90AB1
LCE1A	LCE2D
MEF2A	S1PR1
MEF2A	PACSIN3
FBXO7	DNAJA2
FBXO7	SRRT
FBXO7	SPRY2
FBXO7	CUL1
FBXO7	CCBE1
FBXO7	FGFR1
FBXO7	RUVBL1
FBXO7	SLC25A1
RUVBL1	ZNF598
RUVBL1	NUFIP1
RUVBL1	NPM1
RUVBL1	SLC25A1
RUVBL1	CUL1
RUVBL1	EAF2
SMTN	LMNB1
SMTN	ARPC1A
SMTN	G3BP1
SMTN	SRRT
SMTN	IARS
SMTN	PIK3C2A
SMTN	HSP90AB1
SMTN	DNAJA2
SMTN	EIF3G
SMTN	NPM1
FGFR1	DUSP26
FGFR1	GNG2
FGFR1	IGHV3-30
FGFR1	CD79A
FGFR1	IGKV2D-28
FGFR1	PIK3C2A
FGFR1	IGKV1-12
FGFR1	HSP90AB1
FGFR1	SPRY2
FGFR1	EGF
FGFR1	NPM1
