#tail	head
RCC1L	TRUB2
RCC1L	SPATA5
PSMA5	UBD
PSMA5	PSMB3
PSMA5	IRF1
PSMA5	ELK1
PSMA5	NUB1
PSMA5	UBE2L3
PSMA5	BMPR1A
PSMA5	PSMB4
PSMA5	HEATR1
PSMA5	AURKA
TRAF6	PSMB4
TRAF6	PEBP1
TRAF6	PIP5K1A
TRAF6	CTPS1
TRAF6	IGLV2-11
TRAF6	SNU13
TRAF6	SOD1
TRAF6	PSMB3
TRAF6	CD79A
TRAF6	KMT2E
TRAF6	UBE2L3
TRAF6	IRF1
H1F0	SOD1
H1F0	TGIF1
SNU13	CTPS1
SNU13	HIST1H2BM
SNU13	EXOSC3
SNU13	HEATR1
AURKA	UBE2L3
AURKA	OFD1
AURKA	PCNT
AURKA	ELK1
AURKA	CTPS1
AURKA	ZNF189
TGIF1	CYB5R4
TGIF1	CACNB3
TGIF1	FOXO3
TGIF1	BMP1
FBXW11	SPATA20
FBXW11	SPATA5
FBXW11	TRUB2
FBXW11	UBE2L3
FBXW11	CACHD1
FBXW11	PCNT
CD79A	PRKCH
CD79A	IGLV2-11
CD79A	FLT3LG
CD79A	PIP5K1A
IRF1	NUB1
IRF1	PSMB3
IRF1	FLT3LG
IRF1	XRN1
IRF1	UBD
GLIPR1L2	GID4
GLIPR1L2	SNX11
SNX11	BMPR1A
KCTD17	CDK5RAP1
KCTD17	PIP5K1A
SPATA20	XRN1
SPATA20	TRUB2
ELK1	TBC1D17
ELK1	CYB5R4
ELK1	EXOSC3
ELK1	SPATA5
ELK1	KLF12
ELK1	UBE2L3
CDK5RAP1	EXOSC3
BMP1	GID4
BMP1	KLF12
BMP1	BMPR1A
BMP1	DCN
HIST1H2BM	KMT2E
EXOSC3	XRN1
EXOSC3	HEATR1
IGLV2-11	PRKCH
IGLV2-11	PIP5K1A
IGLV2-11	FLT3LG
BMPR1A	PSMB3
BMPR1A	PSMB4
BMPR1A	ZNF189
PIP5K1A	FLT3LG
UBE2L3	SOD1
FOXO3	NUB1
FOXO3	KLF12
FOXO3	TBC1D17
FOXO3	DCN
PRKCH	PEBP1
PRKCH	CACNB3
OFD1	PCNT
OFD1	CTPS1
CACNB3	KLF12
HS3ST3A1	SLC35B2
HS3ST3A1	PAPSS1
UBD	PSMB4
UBD	NUB1
UBD	PSMB3
HEATR1	XRN1
HEATR1	PSMB3
PSMB4	PSMB3
PSMB4	NUB1
CTPS1	SLC25A22
CTPS1	PAPSS1
PEBP1	SOD1
PEBP1	PAPSS1
PEBP1	CACHD1
PEBP1	VWF
NUB1	PSMB3
PAPSS1	CHST13
PAPSS1	VWF
PAPSS1	SLC35B2
SLC35B2	CHST13
CHST13	DCN
