#tail	head
FGFR1	BTK
PIK3R5	ARRB1
GTSE1	PSMA6
ESR1	LPL
ESR1	XBP1
ESR1	CCL3
ESR1	LTF
ESR1	RASGRP1
ESR1	CA4
ESR1	SLC39A9
ESR1	GPR3
ZNF669	CENPB
CALM1	PLCG1
CALM1	DNM1L
CALM1	CHRNA7
CALM1	BTK
CALM1	ARRB1
CHRNA7	RASGRP1
CHRNA7	ITGA1
CHRNA7	SLC8A1
FOXO4	IL10
FOXO4	FOXO1
FOXO4	SIRT1
FOXO4	GNS
PTK2	ZNF331
PTK2	DNM2
PTK2	PLCG1
PTK2	SELENOP
PTK2	CD40LG
USP9Y	SIRT1
ATP11C	ACSM6
CCL18	CX3CR1
PTGDR	RRM1
AASDHPPT	ACSM4
AASDHPPT	ACSM6
PPP1R18	LZTS1
PSMD1	CD40LG
ALOX5	TNFRSF1A
CA4	RRM1
CUL2	AK2
CUL2	PSMA6
LPL	SOD2
LPL	ACSM4
BTK	PLCG1
BTK	RASGRP1
AK2	ACSM4
AK2	DIS3
FOXO1	SOD2
RRM1	NME7
INTS6	EIF3A
INTS6	UPF2
CATSPER3	ITGA1
CATSPER3	CAMK2B
CATSPER3	RASGRP1
RASGRP1	CATSPER4
CCL3	EGF
CCL3	CX3CR1
CCL3	C5AR1
CCL3	IL10
CCL3	SOD2
MEPCE	DNM2
EGF	IL10
EGF	SELENOP
SLC8A1	CATSPER4
SLC8A1	SELENOP
LZTS1	TBC1D7
C5AR1	ARRB1
HAUS3	CEP135
CENPB	ZNF331
SIRT1	SNW1
CERS3	SLC39A9
FAM172A	ZNF331
NME7	ACSM4
NME7	CEP70
SPRED3	PSMA6
GALNT4	CSGALNACT2
DNM1L	EIF3A
PSMA6	XBP1
PSMA6	CD40LG
LTBP4	ZNF331
SNRPA1	PPM1D
BABAM1	SNW1
TNFRSF1A	ARRB1
CEP135	MAPRE1
SYNPO	SNW1
EXTL2	XBP1
CD40LG	SOD2
DNM2	ARRB1
CA10	ABT1
SOD2	CEP70
