#tail	head
HCAR3	CXCR3
HCAR3	GPSM3
RNASE13	APOD
TSC2	DEPTOR
GFI1	RUNX1
TRPV5	TNNC1
TRPV5	ITGB5
TRPV5	TRIM72
TRPV5	GNAI2
TRPV5	TNNI1
TRPV5	PTGDR2
MED21	HELZ2
FUT10	CXCL8
BCL2L1	CALM2
TRIM72	GRIK1
SDC2	ITGB5
SDC2	COL4A1
ARNT	RUNX1
ARNT	CXCL8
HSPA5	CBL
HSPA5	STOML2
RUNX1	CBL
GRIP1	JUN
GRIP1	EEPD1
PGR	SPTBN1
CBL	SPTBN1
JUN	AMOT
JUN	COMT
JUN	APOD
JUN	GPSM3
JUN	IKBKB
CALM2	GNAI2
SLC39A4	CLU
SLC10A4	CXCL8
P2RX6	ITGB5
P2RX6	TNNC1
ITGB5	CACNA1S
PTGDR2	GNAI2
PTGDR2	CXCL8
NAPA	YAP1
NAPA	ACLY
CXCL8	IKBKB
CXCL8	COMT
CXCL8	TNNC1
YAP1	RPRD1B
TNNI1	CACNA1S
GPSM3	SSTR5
