#tail	head
DPY30	SMARCC1
DPY30	SETD7
TSNAX	TRIM27
TSNAX	PRDX1
TSNAX	SYNCRIP
SYNGAP1	DLG4
TUBA3C	RIPK3
TUBA3C	ELAVL1
UBE2I	SRSF1
UBE2I	SYMPK
UBE2I	HNRNPM
UBE2I	TRIM27
UBE2I	MAP3K1
UBE2I	GSTP1
GIGYF2	PTPN13
GIGYF2	ELAVL1
GIGYF2	PAX4
GIGYF2	CDH1
SMARCC1	SP1
SMARCC1	SF3B1
SMARCC1	CFP
SMARCC1	SYMPK
SP1	CDH1
SP1	PRKN
SP1	TUBA1A
SP1	CRK
SP1	SYMPK
SP1	EIF2S3
SP1	PGR
SP1	CDC25C
SP1	RAB3IP
SP1	KCNK10
SP1	GSTP1
SP1	NKIRAS2
SP1	MYO1C
SP1	NPM1
SP1	CRTAC1
SP1	POLR1D
SP1	POLR3E
SP1	SYNCRIP
SP1	SETD7
ACTA2	GSTP1
ACTA2	PFN3
ACTA2	CDH1
ACTA2	MYO1C
ACTA2	HNRNPM
ACTA2	NPM1
ACTA2	TUBA1A
ACTA2	ATP5F1C
ACTA2	DLG4
GRK2	CHRM2
GRK2	STAT5A
PFN3	ARPC2
DUSP6	SLC25A19
DUSP6	PYGM
KCNK10	PAX4
NKIRAS2	PAX4
TUBA1A	NPM1
TUBA1A	SRSF1
TUBA1A	CRK
TUBA1A	PRDX1
TUBA1A	PTPN13
TUBA1A	HNRNPM
TUBA1A	PRKN
TUBA1A	STAT5A
TUBA1A	MAP3K1
TUBA1A	MYO1C
MAP3K1	CRK
MAP3K1	NRK
MAP3K1	GSTP1
MAP3K1	NPM1
MAP3K1	HNRNPM
CDC25C	MYO1C
CDC25C	PGR
CDC25C	PTPN13
TBX19	HSD11B2
TBX19	GCG
GSTP1	ELAVL1
GSTP1	TRIM27
GSTP1	CDH1
GSTP1	GPKOW
GSTP1	DLG4
NPM1	MEPCE
NPM1	HNRNPM
NPM1	PABPN1
NPM1	ELAVL1
NPM1	STK38
NPM1	SNRPA1
ELAVL1	CHRM2
ELAVL1	PABPN1
ELAVL1	PRKN
ELAVL1	GPKOW
ELAVL1	PAX4
ELAVL1	CFP
ELAVL1	HNRNPM
ELAVL1	SRSF1
ELAVL1	SYNCRIP
ELAVL1	SF3B1
ELAVL1	EIF2S3
ELAVL1	SNRPA1
ELAVL1	SYMPK
ELAVL1	PNPO
CHRM2	AP2A1
CHRM2	PTPN13
SNRPA1	GPKOW
SNRPA1	SRSF1
SNRPA1	SYNCRIP
PRKN	ATP5F1C
PRKN	HNRNPM
PRKN	PRDX1
GPKOW	PABPN1
GPKOW	SYMPK
GPKOW	HNRNPM
GPKOW	SRSF1
GPKOW	SF3B1
PGR	STAT5A
PGR	SYNCRIP
MEPCE	SYNCRIP
PABPN1	SRSF1
PABPN1	HNRNPM
PABPN1	SF3B1
SETD7	STAT5A
GLUD1	QRSL1
GLUD1	PNPO
GLUD1	STAT5A
PNPO	PRDX1
CFP	CRTAC1
EIF2S3	CDH1
POLR1D	MYO1C
TRIM27	PAX4
RAB3IP	STK38
ARPC2	STAT5A
ARPC2	MYO1C
ARPC2	AP2A1
PAX4	CRK
PAX4	SRSF1
PAX4	MYO1C
PAX4	CRTAC1
PAX4	SYNCRIP
MYO1C	RIPK3
MYO1C	SF3B1
PYGM	DLG4
CDH1	PRDX1
CDH1	STK38
CRK	STAT5A
CRK	AP2A1
SYMPK	SRSF1
SYMPK	STAT5A
SYMPK	HNRNPM
RIPK3	PRDX1
SYNCRIP	STAT5A
SON	SF3B1
PRDX1	AP2A1
PTPN13	AP2A1
SLC25A19	POLR3E
