#tail	head
LOXL2	MARCKSL1
LOXL2	LPO
ARHGAP12	RAC2
UBE2D3	SMAD1
UBE2D3	HECTD3
BUB1B	PSMB5
LRP5	CBFA2T3
LRP5	PPARA
LRP5	PPP2R1B
PPP2R1B	PSMB5
UNKL	BAG3
MAP3K6	UBAC1
MAP3K6	LIMD1
CYTH2	ARRB2
CYTH2	INSR
SMAD1	TOMM34
SMAD1	DUSP5
OTUB2	AHR
OTUB2	FAM168A
PPARA	AHR
PPARA	PTGDS
PPARA	PI4KB
DUSP5	INSR
PAX3	PSMD4
PAX3	PTGDS
BAG3	DAZAP2
FAM168A	UBQLN2
FAM168A	KLHL42
HNF1B	SLC4A2
ACVR1	SMAD2
ACVR1	PSMD4
ACVR1	PSMB5
ATP6V1D	COMMD8
INSR	SMAD2
ARRB2	PIP5K1A
LPO	SLC4A2
KLHL42	UBQLN2
TSC22D1	TMEM115
UBQLN2	SMIM11A
UBQLN2	PTGDS
UBQLN2	ATF2
TMEM115	ITGA2
AHR	PSMB5
AHR	ATF2
AHR	PSMD4
ATF2	ITGA2
ATF2	ARRDC3
